timestamp,Infrared to Red Signal Ratio
05/10/26 03:14:01,-1
05/10/26 03:15:01,1
05/10/26 03:16:01,0
05/10/26 03:17:01,9
05/10/26 03:18:01,0
05/10/26 03:19:01,47
05/10/26 03:20:01,-2
05/10/26 03:21:01,1
05/10/26 03:22:01,13
05/10/26 03:23:01,39
05/10/26 03:24:01,-12
05/10/26 03:25:01,2
05/10/26 03:26:01,-1
05/10/26 03:27:01,-2
05/10/26 03:28:01,19
05/10/26 03:29:01,4
05/10/26 03:30:01,-3
05/10/26 03:31:01,1
05/10/26 03:32:01,0
05/10/26 03:33:59,-14
05/10/26 03:34:59,13
05/10/26 03:35:59,-5
05/10/26 03:36:59,8
05/10/26 03:37:59,-4
05/10/26 03:38:59,-7
05/10/26 03:39:59,0
05/10/26 03:40:59,11
05/10/26 03:41:59,-20
05/10/26 03:42:59,4
05/10/26 03:43:59,21
05/10/26 03:44:59,-32
05/10/26 03:45:59,4
05/10/26 03:46:59,-8
05/10/26 03:47:59,-16
05/10/26 03:49:00,-13
05/10/26 03:50:00,-6
05/10/26 03:51:00,0
05/10/26 03:52:00,-3
05/10/26 03:53:00,-2
05/10/26 03:54:00,9
05/10/26 03:55:00,-8
05/10/26 03:56:00,-4
05/10/26 03:57:00,-68
05/10/26 03:58:00,-4
05/10/26 03:59:00,20
05/10/26 04:00:00,-8
05/10/26 04:01:00,-2
05/10/26 04:02:00,0
05/10/26 04:03:00,-53
05/10/26 04:04:01,-15
05/10/26 04:05:01,0
05/10/26 04:06:01,-9
05/10/26 04:07:01,-66
05/10/26 04:08:01,-37
05/10/26 04:09:01,-4
05/10/26 04:10:01,5
05/10/26 04:11:01,-1
05/10/26 04:12:01,-40
05/10/26 04:13:01,-35
05/10/26 04:14:01,47
05/10/26 04:15:01,0
05/10/26 04:16:01,-3
05/10/26 04:17:01,0
05/10/26 04:18:01,-3
05/10/26 04:19:01,0
05/10/26 04:20:00,2
05/10/26 04:21:00,7
05/10/26 04:22:00,0
05/10/26 04:23:00,-18
05/10/26 04:24:00,29
05/10/26 04:25:00,0
05/10/26 04:26:00,-25
05/10/26 04:27:01,16
05/10/26 04:28:01,11
05/10/26 04:29:01,4
05/10/26 04:30:01,0
05/10/26 04:31:01,0
05/10/26 04:32:01,56
05/10/26 04:33:01,0
05/10/26 04:34:01,0
05/10/26 04:35:01,-32
05/10/26 04:36:01,11
05/10/26 04:37:01,0
05/10/26 04:38:01,0
05/10/26 04:39:01,0
05/10/26 04:40:01,26
05/10/26 04:41:01,22
05/10/26 04:42:01,7
05/10/26 04:43:01,29
05/10/26 04:44:01,0
05/10/26 04:45:01,-26
05/10/26 04:46:01,-1
05/10/26 04:47:01,3
05/10/26 04:48:01,8
05/10/26 04:49:01,9
05/10/26 04:50:01,41
05/10/26 04:51:01,6
05/10/26 04:52:01,4
05/10/26 04:53:01,-39
05/10/26 04:54:01,-3
05/10/26 04:55:01,37
05/10/26 04:56:01,55
05/10/26 04:57:01,0
05/10/26 04:58:01,61
05/10/26 04:59:01,14
05/10/26 05:00:01,-1
05/10/26 05:01:01,7
05/10/26 05:02:01,32
05/10/26 05:03:01,54
05/10/26 05:04:01,0
05/10/26 05:05:02,2
05/10/26 05:06:02,25
05/10/26 05:07:02,39
05/10/26 05:08:03,0
05/10/26 05:09:03,45
05/10/26 05:10:03,21
05/10/26 05:11:03,9
05/10/26 05:12:03,13
05/10/26 05:13:03,-1
05/10/26 05:14:03,0
05/10/26 05:15:04,32
05/10/26 05:16:04,0
05/10/26 05:17:04,19
05/10/26 05:18:04,-6
05/10/26 05:19:04,0
05/10/26 05:20:02,0
05/10/26 05:21:02,0
05/10/26 05:22:02,0
05/10/26 05:23:02,0
05/10/26 05:24:02,0
05/10/26 05:25:02,0
05/10/26 05:26:02,0
05/10/26 05:27:02,0
05/10/26 05:28:02,0
05/10/26 05:29:02,0
05/10/26 05:30:02,0
05/10/26 05:31:02,0
05/10/26 05:32:02,0
05/10/26 05:33:02,0
05/10/26 05:34:02,0
05/10/26 05:35:02,0
05/10/26 05:36:02,0
05/10/26 05:37:02,0
05/10/26 05:38:02,0
05/10/26 05:39:02,0
05/10/26 05:40:02,0
05/10/26 05:41:02,5
05/10/26 05:42:02,36
05/10/26 05:43:02,0
05/10/26 05:44:02,-23
05/10/26 05:45:02,-8
05/10/26 05:46:02,-55
05/10/26 05:47:02,-24
05/10/26 05:48:02,-4
05/10/26 05:49:02,-27
05/10/26 05:50:04,0
05/10/26 05:51:04,13
05/10/26 05:52:04,-22
05/10/26 05:53:04,0
05/10/26 05:54:04,1
05/10/26 05:55:04,0
05/10/26 05:56:04,0
05/10/26 05:57:04,-4
05/10/26 05:58:04,-34
05/10/26 05:59:04,-4
05/10/26 06:00:04,-27
05/10/26 06:01:04,-2
05/10/26 06:02:04,22
05/10/26 06:03:04,0
05/10/26 06:04:04,1
05/10/26 06:05:03,22
05/10/26 06:06:03,-20
05/10/26 06:07:03,-6
05/10/26 06:08:03,-13
05/10/26 06:09:03,8
05/10/26 06:10:03,-33
05/10/26 06:11:03,-15
05/10/26 06:12:03,36
05/10/26 06:13:03,4
05/10/26 06:14:03,0
05/10/26 06:15:03,-16
05/10/26 06:16:03,0
05/10/26 06:17:03,0
05/10/26 06:18:03,6
05/10/26 06:19:03,-32
05/10/26 06:20:04,17
05/10/26 06:21:04,9
05/10/26 06:22:04,-4
05/10/26 06:23:04,26
05/10/26 06:24:04,-25
05/10/26 06:25:04,0
05/10/26 06:26:04,9
05/10/26 06:27:04,0
05/10/26 06:28:04,0
05/10/26 06:29:04,27
05/10/26 06:30:04,-2
05/10/26 06:31:04,16
05/10/26 06:32:04,0
05/10/26 06:33:04,-9
05/10/26 06:34:04,0
05/10/26 06:35:04,32
05/10/26 06:36:03,-11
05/10/26 06:37:03,0
05/10/26 06:38:03,-8
05/10/26 06:39:03,0
05/10/26 06:40:03,1
05/10/26 06:41:03,-6
05/10/26 06:42:03,29
05/10/26 06:43:03,3
05/10/26 06:44:03,13
05/10/26 06:45:03,1
05/10/26 06:46:03,-13
05/10/26 06:47:03,0
05/10/26 06:48:03,-33
05/10/26 06:49:03,-2
05/10/26 06:50:03,-19
05/10/26 06:51:03,-3
05/10/26 06:52:03,5
05/10/26 06:53:03,-17
05/10/26 06:54:03,3
05/10/26 06:55:03,4
05/10/26 06:56:03,2
05/10/26 06:57:03,0
05/10/26 06:58:03,-11
05/10/26 06:59:03,58
05/10/26 07:00:03,28
05/10/26 07:01:03,0
05/10/26 07:02:03,0
05/10/26 07:03:03,0
05/10/26 07:04:03,0
05/10/26 07:05:03,0
05/10/26 07:06:03,12
05/10/26 07:07:03,0
05/10/26 07:08:03,41
05/10/26 07:09:03,49
05/10/26 07:10:03,-63
05/10/26 07:11:03,0
05/10/26 07:12:03,37
05/10/26 07:13:03,19
05/10/26 07:14:03,5
05/10/26 07:15:03,-26
05/10/26 07:16:03,13
05/10/26 07:17:03,12
05/10/26 07:18:03,23
05/10/26 07:19:03,0
05/10/26 07:20:03,1
05/10/26 07:21:01,8
05/10/26 07:22:01,26
05/10/26 07:23:01,0
05/10/26 07:24:01,-2
05/10/26 07:25:01,0
05/10/26 07:26:01,-34
05/10/26 07:27:01,0
05/10/26 07:28:01,-13
05/10/26 07:29:01,39
05/10/26 07:30:01,-4
05/10/26 07:31:01,0
05/10/26 07:32:01,-4
05/10/26 07:33:01,3
05/10/26 07:34:01,-21
05/10/26 07:35:01,12
05/10/26 07:36:03,0
05/10/26 07:37:03,-3
05/10/26 07:38:03,0
05/10/26 07:39:03,18
05/10/26 07:40:03,-4
05/10/26 07:41:03,-7
05/10/26 07:42:03,-4
05/10/26 07:43:03,-9
05/10/26 07:44:03,-30
05/10/26 07:45:03,-14
05/10/26 07:46:03,0
05/10/26 07:47:03,0
05/10/26 07:48:03,-13
05/10/26 07:49:03,-1
05/10/26 07:50:03,-13
05/10/26 07:51:02,3
05/10/26 07:52:02,-30
05/10/26 07:53:02,0
05/10/26 07:54:02,0
05/10/26 07:55:02,-8
05/10/26 07:56:02,-13
05/10/26 07:57:02,-14
05/10/26 07:58:02,1
05/10/26 07:59:02,-1
05/10/26 08:00:02,0
05/10/26 08:01:02,-7
05/10/26 08:02:02,71
05/10/26 08:03:02,53
05/10/26 08:04:02,33
05/10/26 08:05:02,2
05/10/26 08:06:04,-17
05/10/26 08:07:04,2
05/10/26 08:08:04,10
05/10/26 08:09:04,-1
05/10/26 08:10:04,35
05/10/26 08:11:04,13
05/10/26 08:12:04,-23
05/10/26 08:13:04,-38
05/10/26 08:14:04,-8
05/10/26 08:15:04,0
05/10/26 08:16:04,0
05/10/26 08:17:04,0
05/10/26 08:18:04,0
05/10/26 08:19:04,0
05/10/26 08:20:04,-2
05/10/26 08:21:03,0
05/10/26 08:22:03,-19
05/10/26 08:23:03,-1
05/10/26 08:24:03,-30
05/10/26 08:25:03,-2
05/10/26 08:26:03,46
05/10/26 08:27:03,12
05/10/26 08:28:03,-2
05/10/26 08:29:03,-3
05/10/26 08:30:03,4
05/10/26 08:31:03,-42
05/10/26 08:32:03,-44
05/10/26 08:33:03,-3
05/10/26 08:34:03,0
05/10/26 08:35:03,8
05/10/26 08:36:03,14
05/10/26 08:37:03,-14
05/10/26 08:38:03,0
05/10/26 08:39:03,0
05/10/26 08:40:03,13
05/10/26 08:41:03,0
05/10/26 08:42:03,-13
05/10/26 08:43:03,-2
05/10/26 08:44:03,0
05/10/26 08:45:03,-1
05/10/26 08:46:03,-21
05/10/26 08:47:03,4
05/10/26 08:48:03,1
05/10/26 08:49:03,-32
05/10/26 08:50:03,27
05/10/26 08:51:03,8
