timestamp,Infrared to Red Signal Ratio
05/14/26 06:06:01,-8
05/14/26 06:07:01,-14
05/14/26 06:08:01,-4
05/14/26 06:09:01,8
05/14/26 06:10:01,3
05/14/26 06:11:01,8
05/14/26 06:12:01,-4
05/14/26 06:13:01,-1
05/14/26 06:14:01,-10
05/14/26 06:15:01,5
05/14/26 06:16:01,18
05/14/26 06:17:01,15
05/14/26 06:18:01,2
05/14/26 06:19:01,0
05/14/26 06:20:01,12
05/14/26 06:21:01,-6
05/14/26 06:22:00,0
05/14/26 06:23:00,16
05/14/26 06:24:00,0
05/14/26 06:25:00,6
05/14/26 06:26:00,0
05/14/26 06:27:00,-50
05/14/26 06:28:00,-43
05/14/26 06:29:00,0
05/14/26 06:30:00,13
05/14/26 06:31:00,-32
05/14/26 06:32:00,21
05/14/26 06:33:00,-28
05/14/26 06:34:00,0
05/14/26 06:35:00,-1
05/14/26 06:36:00,-23
05/14/26 06:37:01,0
05/14/26 06:38:01,-35
05/14/26 06:39:01,0
05/14/26 06:40:01,-40
05/14/26 06:41:01,0
05/14/26 06:42:01,-23
05/14/26 06:43:01,-12
05/14/26 06:44:01,0
05/14/26 06:45:01,-16
05/14/26 06:46:01,-2
05/14/26 06:47:01,-5
05/14/26 06:48:01,-9
05/14/26 06:49:01,-4
05/14/26 06:50:01,-4
05/14/26 06:51:01,0
05/14/26 06:52:01,5
05/14/26 06:53:01,-6
05/14/26 06:54:01,24
05/14/26 06:55:01,4
05/14/26 06:56:01,-6
05/14/26 06:57:01,0
05/14/26 06:58:01,-15
05/14/26 06:59:01,3
05/14/26 07:00:01,13
05/14/26 07:01:01,-44
05/14/26 07:02:01,-3
05/14/26 07:03:01,0
05/14/26 07:04:01,-10
05/14/26 07:05:01,4
05/14/26 07:06:01,3
05/14/26 07:07:01,-1
05/14/26 07:08:01,-4
05/14/26 07:09:01,5
05/14/26 07:10:01,1
05/14/26 07:11:01,-8
05/14/26 07:12:01,0
05/14/26 07:13:01,30
05/14/26 07:14:01,-9
