timestamp,value
2026-05-14T00:00:37Z,98.8
2026-05-14T00:01:37Z,98.7
2026-05-14T00:02:37Z,98.7
2026-05-14T00:03:37Z,98.7
2026-05-14T00:04:37Z,98.6
2026-05-14T00:05:37Z,98.6
2026-05-14T00:06:37Z,98.6
2026-05-14T00:07:37Z,98.6
2026-05-14T00:08:37Z,98.6
2026-05-14T00:09:37Z,98.5
2026-05-14T00:10:37Z,98.5
2026-05-14T00:11:37Z,98.4
2026-05-14T00:12:37Z,98.3
2026-05-14T00:13:37Z,98.2
2026-05-14T00:14:37Z,98.1
2026-05-14T00:15:37Z,98.1
2026-05-14T00:16:37Z,98.0
2026-05-14T00:17:37Z,97.9
2026-05-14T00:18:37Z,97.9
2026-05-14T00:19:37Z,97.8
2026-05-14T00:20:37Z,97.7
2026-05-14T00:21:37Z,50.0
2026-05-14T00:22:37Z,98.1
2026-05-14T00:23:37Z,98.8
2026-05-14T00:24:37Z,99.2
2026-05-14T00:25:37Z,99.5
2026-05-14T00:26:37Z,99.8
2026-05-14T00:27:37Z,99.9
2026-05-14T00:28:37Z,100.0
2026-05-14T00:29:37Z,100.0
2026-05-14T00:30:37Z,100.0
2026-05-14T00:31:37Z,100.0
2026-05-14T00:32:37Z,100.0
2026-05-14T00:33:37Z,100.0
2026-05-14T00:34:37Z,50.0
2026-05-14T00:35:37Z,99.9
2026-05-14T00:36:37Z,99.8
2026-05-14T00:37:37Z,99.7
2026-05-14T00:38:37Z,50.0
2026-05-14T00:39:37Z,99.6
2026-05-14T00:40:37Z,99.6
2026-05-14T00:41:37Z,99.6
2026-05-14T00:42:37Z,50.0
2026-05-14T00:43:37Z,99.6
2026-05-14T00:44:37Z,99.6
2026-05-14T00:45:37Z,99.6
2026-05-14T00:46:37Z,99.6
2026-05-14T00:47:37Z,99.6
2026-05-14T00:48:37Z,99.5
2026-05-14T00:49:37Z,99.5
2026-05-14T00:50:37Z,99.5
2026-05-14T00:51:37Z,99.5
2026-05-14T00:52:37Z,99.5
2026-05-14T00:53:37Z,99.5
2026-05-14T00:54:37Z,99.5
2026-05-14T00:55:37Z,99.5
2026-05-14T00:56:37Z,99.5
2026-05-14T00:57:37Z,99.5
2026-05-14T00:58:37Z,99.5
2026-05-14T00:59:37Z,99.5
2026-05-14T01:00:37Z,99.5
2026-05-14T01:01:37Z,99.5
2026-05-14T01:02:37Z,99.5
2026-05-14T01:03:37Z,99.5
2026-05-14T01:04:37Z,99.5
2026-05-14T01:05:37Z,99.5
2026-05-14T01:06:37Z,99.5
2026-05-14T01:07:37Z,99.5
2026-05-14T01:08:37Z,99.5
2026-05-14T01:09:37Z,99.4
2026-05-14T01:10:37Z,99.4
2026-05-14T01:11:37Z,99.4
2026-05-14T01:12:37Z,99.4
2026-05-14T01:13:37Z,99.4
2026-05-14T01:14:37Z,99.4
2026-05-14T01:15:37Z,99.4
2026-05-14T01:16:37Z,50.0
2026-05-14T01:17:37Z,50.0
2026-05-14T01:18:37Z,50.0
2026-05-14T01:19:37Z,99.5
2026-05-14T01:20:37Z,99.5
2026-05-14T01:21:37Z,99.5
2026-05-14T01:22:37Z,99.5
2026-05-14T01:23:37Z,99.5
2026-05-14T01:24:37Z,99.5
2026-05-14T01:25:37Z,99.5
2026-05-14T01:26:37Z,99.5
2026-05-14T01:27:37Z,99.5
2026-05-14T01:28:37Z,99.5
2026-05-14T01:29:37Z,99.5
2026-05-14T01:30:37Z,99.5
2026-05-14T01:31:37Z,99.5
2026-05-14T01:32:37Z,99.5
2026-05-14T01:33:37Z,99.4
2026-05-14T01:34:37Z,99.4
2026-05-14T01:35:37Z,99.4
2026-05-14T01:36:37Z,99.4
2026-05-14T01:37:37Z,50.0
2026-05-14T01:38:37Z,50.0
2026-05-14T01:39:37Z,99.6
