timestamp,rmssd,coverage,low_frequency,high_frequency
2026-06-04T01:55:00,30.99,0.807,314.926,110.278
2026-06-04T02:00:00,31.609,0.877,581.964,193.869
2026-06-04T02:40:00,30.62,0.966,940.772,172.732
2026-06-04T02:45:00,30.925,1.007,196.416,178.27
2026-06-04T02:50:00,35.124,1.002,304.515,236.321
2026-06-04T02:55:00,29.188,0.889,1295.751,116.186
2026-06-04T03:00:00,41.019,0.982,971.092,258.979
2026-06-04T03:05:00,42.353,0.916,1360.038,295.98
2026-06-04T03:10:00,46.41,0.966,1327.283,378.798
2026-06-04T03:15:00,39.725,1.003,527.034,277.623
2026-06-04T03:20:00,36.851,1.003,176.649,247.538
2026-06-04T03:25:00,42.054,1.004,631.388,332.284
2026-06-04T03:30:00,37.366,1.006,320.749,264.744
2026-06-04T03:35:00,44.725,0.95,373.014,295.199
2026-06-04T03:40:00,43.882,0.931,3220.415,128.435
2026-06-04T03:45:00,36.754,0.858,1940.262,196.874
2026-06-04T03:50:00,40.793,0.968,3303.991,218.652
2026-06-04T03:55:00,42.625,0.986,634.211,293.994
2026-06-04T04:00:00,38.038,1.004,392.145,314.965
2026-06-04T04:05:00,40.695,0.738,1171.857,279.356
2026-06-04T04:15:00,38.849,0.922,1443.66,298.033
2026-06-04T04:25:00,34.953,0.97,1760.499,179.808
2026-06-04T04:30:00,42.536,0.901,2065.436,199.511
2026-06-04T04:35:00,44.491,0.977,1943.233,298.553
2026-06-04T04:40:00,26.675,0.987,1457.908,135.261
2026-06-04T04:45:00,35.703,1.006,641.932,210.939
2026-06-04T04:50:00,28.211,1.002,385.972,138.027
2026-06-04T04:55:00,26.389,1.004,221.882,133.412
2026-06-04T05:00:00,29.848,1.006,179.685,177.621
2026-06-04T05:05:00,27.933,1.004,103.927,164.289
2026-06-04T05:10:00,28.874,1.003,251.9,146.147
2026-06-04T05:15:00,30.408,1.002,321.25,161.393
2026-06-04T05:20:00,23.973,0.995,87.201,103.817
2026-06-04T05:25:00,37.871,0.948,1044.863,177.722
2026-06-04T05:30:00,36.288,0.946,1096.893,242.108
2026-06-04T05:35:00,40.306,0.97,1122.455,257.726
2026-06-04T05:40:00,41.865,0.957,402.357,295.052
2026-06-04T05:45:00,45.245,0.962,1306.386,402.425
2026-06-04T05:50:00,42.585,0.822,2505.12,160.243
2026-06-04T05:55:00,46.595,0.986,1782.609,352.474
2026-06-04T06:00:00,52.243,0.961,2991.147,395.913
2026-06-04T06:05:00,33.869,0.974,585.632,283.791
2026-06-04T06:10:00,27.329,0.98,286.276,114.493
2026-06-04T06:15:00,29.84,0.934,351.004,176.562
2026-06-04T06:20:00,32.157,0.92,499.483,238.454
2026-06-04T06:25:00,32.754,1.005,450.815,239.821
2026-06-04T06:30:00,31.812,1.004,522.097,167.331
2026-06-04T06:35:00,29.186,1.001,135.924,172.906
2026-06-04T06:40:00,30.737,1.006,178.019,188.838
2026-06-04T06:45:00,33.292,1.001,193.256,191.794
