timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-21T01:30:00,28.17,0.779,1172.022,151.45
2026-05-21T01:35:00,25.33,0.951,403.826,144.839
2026-05-21T01:40:00,22.097,0.814,446.362,79.793
2026-05-21T01:45:00,28.152,0.737,10205.892,268.193
2026-05-21T01:50:00,21.815,0.884,500.126,109.213
2026-05-21T01:55:00,23.017,0.977,156.478,105.442
2026-05-21T02:05:00,22.021,0.726,125.701,38.433
2026-05-21T02:10:00,16.473,0.874,238.459,46.163
2026-05-21T02:15:00,28.0,0.781,2006.203,383.263
2026-05-21T02:20:00,34.518,0.835,1977.765,423.735
2026-05-21T02:25:00,25.234,0.846,1377.46,127.339
2026-05-21T02:30:00,26.134,0.869,501.528,115.91
2026-05-21T02:35:00,20.633,0.941,345.624,85.007
2026-05-21T02:45:00,31.891,0.746,1351.472,165.632
2026-05-21T02:50:00,25.251,0.877,695.302,172.093
2026-05-21T02:55:00,22.335,0.839,393.811,115.667
2026-05-21T03:00:00,18.324,0.895,309.913,42.339
2026-05-21T03:05:00,26.797,0.879,872.391,100.018
2026-05-21T03:10:00,38.601,0.816,497.461,161.742
2026-05-21T03:15:00,28.46,0.805,200.772,81.025
2026-05-21T03:30:00,39.395,1.002,357.453,222.325
2026-05-21T03:35:00,40.957,0.985,1115.069,370.666
2026-05-21T03:40:00,28.678,0.919,284.84,124.277
2026-05-21T03:45:00,27.391,0.967,223.763,158.135
2026-05-21T03:50:00,25.523,0.983,101.576,119.3
2026-05-21T03:55:00,21.768,0.935,45.874,101.14
2026-05-21T04:00:00,22.829,1.007,60.133,124.522
2026-05-21T04:05:00,23.545,0.994,120.388,124.118
2026-05-21T04:10:00,23.747,1.006,43.426,105.954
2026-05-21T04:15:00,20.094,1.001,60.693,78.79
2026-05-21T04:20:00,22.036,1.004,76.27,111.728
2026-05-21T04:25:00,22.681,1.006,95.388,103.061
2026-05-21T04:30:00,21.373,1.001,106.76,112.241
2026-05-21T04:35:00,24.864,1.005,84.971,156.722
2026-05-21T04:40:00,25.545,0.898,1914.746,105.208
2026-05-21T04:45:00,27.083,1.002,492.843,141.288
2026-05-21T04:50:00,35.102,0.973,435.651,284.464
2026-05-21T04:55:00,38.585,0.963,587.079,339.343
2026-05-21T05:00:00,36.134,0.991,721.863,320.769
2026-05-21T05:05:00,27.224,1.002,628.301,135.022
2026-05-21T05:10:00,22.227,1.004,133.826,86.541
2026-05-21T05:15:00,25.739,1.005,85.778,144.725
2026-05-21T05:20:00,24.036,1.002,72.914,103.867
2026-05-21T05:25:00,23.439,1.004,47.572,97.741
2026-05-21T05:30:00,25.147,1.006,65.049,127.6
2026-05-21T05:35:00,22.18,1.002,74.998,98.819
2026-05-21T05:40:00,24.822,1.005,75.363,112.741
2026-05-21T05:45:00,25.898,1.002,31.38,116.254
2026-05-21T05:50:00,25.186,1.003,81.711,95.319
2026-05-21T05:55:00,25.117,1.003,75.681,121.522
2026-05-21T06:00:00,32.728,0.928,1831.459,135.391
2026-05-21T06:05:00,25.568,1.005,396.679,118.719
2026-05-21T06:10:00,30.134,1.005,607.823,211.146
2026-05-21T06:15:00,38.565,0.963,2383.613,318.915
2026-05-21T06:20:00,40.245,0.974,1181.319,302.355
2026-05-21T06:25:00,32.579,0.982,1848.886,818.375
2026-05-21T06:30:00,25.832,0.97,199.14,117.026
2026-05-21T06:35:00,24.99,0.941,892.204,123.209
2026-05-21T06:40:00,27.337,1.002,160.317,133.545
2026-05-21T06:45:00,24.592,1.005,107.604,104.491
2026-05-21T06:50:00,28.363,0.958,668.521,142.744
2026-05-21T06:55:00,25.425,1.004,113.472,140.136
2026-05-21T07:00:00,23.735,1.004,245.974,88.919
2026-05-21T07:05:00,26.076,0.916,172.571,111.475
2026-05-21T07:10:00,26.027,1.004,164.434,147.255
2026-05-21T07:15:00,27.537,1.002,94.134,168.242
2026-05-21T07:20:00,30.697,1.004,143.166,167.672
2026-05-21T07:25:00,29.672,0.961,121.345,145.662
2026-05-21T07:30:00,29.625,0.916,1398.369,128.583
2026-05-21T07:35:00,32.098,0.915,2169.641,221.636
2026-05-21T07:40:00,37.778,1.002,419.689,302.902
2026-05-21T07:45:00,45.321,0.883,2624.386,270.344
2026-05-21T07:50:00,38.074,0.979,2226.299,220.855
2026-05-21T07:55:00,33.039,0.895,1415.574,148.149
2026-05-21T08:00:00,28.35,0.887,516.212,176.792
2026-05-21T08:05:00,25.725,0.868,249.958,133.493
2026-05-21T08:10:00,23.692,0.787,484.588,92.718
