timestamp,bucket_values
2026-06-01T10:14:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.005, 0.008, 0.032, 0.086, 0.176, 0.201, 0.177, 0.157, 0.105, 0.039, 0.007, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-02T12:02:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.001, 0.002, 0.006, 0.011, 0.052, 0.187, 0.383, 0.249, 0.084, 0.019, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-03T10:57:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.002, 0.002, 0.004, 0.013, 0.032, 0.051, 0.078, 0.239, 0.261, 0.206, 0.086, 0.021, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-04T06:57:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.002, 0.006, 0.01, 0.016, 0.036, 0.107, 0.27, 0.313, 0.164, 0.05, 0.015, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-05T08:00:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.001, 0.004, 0.008, 0.026, 0.101, 0.286, 0.23, 0.16, 0.133, 0.039, 0.006, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-06T09:51:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.001, 0.002, 0.007, 0.025, 0.135, 0.182, 0.163, 0.188, 0.144, 0.098, 0.039, 0.011, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-07T10:46:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.007, 0.013, 0.042, 0.094, 0.093, 0.107, 0.189, 0.214, 0.133, 0.073, 0.025, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-08T11:48:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.002, 0.004, 0.005, 0.008, 0.023, 0.089, 0.175, 0.204, 0.226, 0.18, 0.056, 0.019, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0]"
