timestamp,Infrared to Red Signal Ratio
05/26/26 01:30:00,37
05/26/26 01:31:00,-4
05/26/26 01:32:00,24
05/26/26 01:33:00,5
05/26/26 01:34:00,-4
05/26/26 01:35:00,0
05/26/26 02:43:31,0
05/26/26 02:44:31,-1
05/26/26 02:45:31,0
05/26/26 02:46:31,18
05/26/26 02:47:31,5
05/26/26 02:48:31,-1
05/26/26 02:49:31,-4
05/26/26 02:50:31,-8
05/26/26 02:51:31,40
05/26/26 02:52:31,7
05/26/26 02:53:31,-1
05/26/26 02:54:31,4
05/26/26 02:55:31,-18
05/26/26 02:56:31,3
05/26/26 02:57:31,-15
05/26/26 02:58:31,8
05/26/26 02:59:31,0
05/26/26 03:00:31,10
05/26/26 03:01:31,-2
05/26/26 03:02:31,5
05/26/26 03:03:31,1
05/26/26 03:04:31,7
05/26/26 03:05:31,4
05/26/26 03:06:31,-17
05/26/26 03:07:31,0
05/26/26 03:08:31,0
05/26/26 03:09:31,17
05/26/26 03:10:31,-1
05/26/26 03:11:31,0
05/26/26 03:12:31,2
05/26/26 03:13:31,3
05/26/26 03:14:31,-7
05/26/26 03:15:31,21
05/26/26 03:16:31,-83
05/26/26 03:17:31,-26
05/26/26 03:18:31,-39
05/26/26 03:19:31,0
05/26/26 03:20:31,8
05/26/26 03:21:31,-5
05/26/26 03:22:31,-4
05/26/26 03:23:31,-36
05/26/26 03:24:31,0
05/26/26 03:25:31,-2
05/26/26 03:26:31,0
05/26/26 03:27:31,3
05/26/26 03:28:31,5
05/26/26 03:29:31,-2
05/26/26 03:30:31,0
05/26/26 03:31:31,-26
05/26/26 03:32:33,-28
05/26/26 03:33:33,0
05/26/26 03:34:33,1
05/26/26 03:35:33,0
05/26/26 03:36:33,-10
05/26/26 03:37:33,0
05/26/26 03:38:33,10
05/26/26 03:39:33,0
05/26/26 03:40:33,7
05/26/26 03:41:33,-2
05/26/26 03:42:33,0
05/26/26 03:43:33,0
05/26/26 03:44:33,-4
05/26/26 03:45:33,-13
05/26/26 03:46:33,-17
05/26/26 03:47:33,39
05/26/26 03:48:33,-3
05/26/26 03:49:33,30
05/26/26 03:50:33,31
05/26/26 03:51:33,-9
05/26/26 03:52:33,0
05/26/26 03:53:33,0
05/26/26 03:54:33,17
05/26/26 03:55:33,43
05/26/26 03:56:33,40
05/26/26 03:57:33,44
