timestamp,Infrared to Red Signal Ratio
05/17/26 03:05:31,-52
05/17/26 03:06:31,-2
05/17/26 03:07:31,0
05/17/26 03:08:31,0
05/17/26 03:09:31,-14
05/17/26 03:10:31,0
05/17/26 03:11:31,19
05/17/26 03:12:31,-2
05/17/26 03:13:31,-1
05/17/26 03:14:31,-50
05/17/26 03:15:31,0
05/17/26 03:16:31,0
05/17/26 03:17:31,38
05/17/26 05:49:01,0
05/17/26 05:50:01,30
05/17/26 05:51:01,6
05/17/26 05:52:01,0
05/17/26 05:53:01,19
05/17/26 05:54:01,47
05/17/26 05:55:01,0
05/17/26 05:56:01,-13
05/17/26 05:57:01,-1
05/17/26 05:58:01,-1
05/17/26 05:59:01,1
05/17/26 06:00:01,-1
05/17/26 06:01:01,-78
05/17/26 06:02:01,-25
05/17/26 06:03:01,0
05/17/26 06:04:01,14
05/17/26 06:05:01,0
05/17/26 06:06:01,-2
05/17/26 06:07:01,-17
05/17/26 06:08:01,13
05/17/26 06:09:01,-18
05/17/26 06:10:01,-2
05/17/26 06:11:01,-3
05/17/26 06:12:01,-34
05/17/26 06:13:01,-12
05/17/26 06:14:01,-2
05/17/26 06:15:01,-3
05/17/26 06:16:01,0
05/17/26 06:17:01,3
05/17/26 06:18:01,-25
05/17/26 06:19:01,-12
05/17/26 06:20:01,-3
05/17/26 06:21:01,0
05/17/26 06:22:01,13
05/17/26 06:23:01,0
05/17/26 06:24:01,-17
05/17/26 06:25:01,1
05/17/26 06:26:01,0
05/17/26 06:27:01,0
05/17/26 06:28:01,2
05/17/26 06:29:01,0
05/17/26 06:30:01,52
05/17/26 06:31:01,14
05/17/26 06:32:01,3
05/17/26 06:33:01,3
05/17/26 06:34:01,1
05/17/26 06:35:01,-3
05/17/26 06:36:01,-37
05/17/26 06:37:01,6
05/17/26 06:38:01,4
05/17/26 06:39:01,-27
05/17/26 06:40:01,-27
05/17/26 06:41:01,-26
05/17/26 06:42:01,-2
05/17/26 06:43:01,-8
05/17/26 06:44:01,-19
05/17/26 06:45:01,-2
05/17/26 06:46:01,-13
05/17/26 06:47:01,-25
05/17/26 06:48:01,-30
05/17/26 06:49:01,51
05/17/26 06:50:01,12
05/17/26 06:51:01,6
05/17/26 06:52:01,-16
05/17/26 06:53:01,12
05/17/26 06:54:01,0
05/17/26 06:55:01,0
05/17/26 06:56:01,-3
05/17/26 06:57:01,40
05/17/26 06:58:01,13
05/17/26 06:59:01,-4
05/17/26 07:00:01,0
05/17/26 07:01:01,0
05/17/26 07:02:01,10
05/17/26 07:03:01,0
05/17/26 07:04:01,0
05/17/26 07:05:02,34
05/17/26 07:06:02,21
05/17/26 07:07:02,1
05/17/26 07:08:02,-27
05/17/26 07:09:02,49
05/17/26 07:10:02,38
05/17/26 07:11:02,-1
05/17/26 07:12:02,10
05/17/26 07:13:02,28
05/17/26 07:14:02,41
05/17/26 07:15:02,-5
05/17/26 07:16:02,-1
05/17/26 07:17:02,29
05/17/26 07:18:02,0
05/17/26 07:19:02,-28
05/17/26 07:20:02,6
05/17/26 07:21:02,4
05/17/26 07:22:02,7
05/17/26 07:23:02,17
05/17/26 07:24:02,0
05/17/26 07:25:02,-15
05/17/26 07:26:02,4
05/17/26 07:27:02,-64
05/17/26 07:28:02,-4
05/17/26 07:29:02,20
05/17/26 07:30:02,-26
05/17/26 07:31:02,0
05/17/26 07:32:02,-11
05/17/26 07:33:02,4
05/17/26 07:34:02,0
05/17/26 07:35:02,10
05/17/26 07:36:02,-2
05/17/26 07:37:02,17
05/17/26 07:38:02,19
05/17/26 07:39:02,-4
05/17/26 07:40:02,2
05/17/26 07:41:02,0
05/17/26 07:42:02,-8
05/17/26 07:43:02,31
05/17/26 07:44:02,0
05/17/26 07:45:02,-5
05/17/26 07:46:02,6
