timestamp,Infrared to Red Signal Ratio
06/05/26 01:10:01,-8
06/05/26 01:11:01,-13
06/05/26 01:12:01,-5
06/05/26 01:13:01,0
06/05/26 01:14:01,0
06/05/26 01:15:28,-24
06/05/26 01:16:28,8
06/05/26 01:17:28,41
06/05/26 01:18:28,-8
06/05/26 01:19:28,0
06/05/26 01:20:28,0
06/05/26 01:21:28,3
06/05/26 01:22:28,-7
06/05/26 01:23:28,21
06/05/26 01:24:28,5
06/05/26 01:25:28,19
06/05/26 01:26:30,-63
06/05/26 01:27:30,13
06/05/26 01:28:30,8
06/05/26 01:29:30,8
06/05/26 01:30:30,-3
06/05/26 01:40:01,3
06/05/26 01:41:01,8
06/05/26 01:42:02,0
06/05/26 01:43:02,11
06/05/26 01:44:02,-33
06/05/26 01:45:02,1
06/05/26 01:46:02,0
06/05/26 01:47:02,-26
06/05/26 01:48:02,0
06/05/26 01:49:02,4
06/05/26 01:50:02,11
06/05/26 01:51:02,0
06/05/26 01:52:02,0
06/05/26 01:53:02,19
06/05/26 01:54:02,0
06/05/26 01:55:02,0
06/05/26 01:56:02,13
06/05/26 01:57:02,0
06/05/26 01:58:02,0
06/05/26 01:59:02,0
06/05/26 02:00:02,0
06/05/26 02:01:02,2
06/05/26 02:02:02,-13
06/05/26 02:03:02,-1
06/05/26 02:04:02,-18
06/05/26 02:05:02,0
06/05/26 02:06:02,2
06/05/26 02:07:02,0
06/05/26 02:08:02,-4
06/05/26 02:09:02,25
06/05/26 02:10:02,22
06/05/26 02:11:02,28
06/05/26 02:12:02,0
06/05/26 02:13:02,12
06/05/26 02:14:02,-4
06/05/26 02:15:02,21
06/05/26 02:16:02,0
06/05/26 02:17:02,1
06/05/26 02:18:02,-13
06/05/26 02:19:02,0
06/05/26 02:20:02,-4
06/05/26 02:21:02,10
06/05/26 02:22:02,0
06/05/26 02:23:02,0
06/05/26 02:24:02,0
06/05/26 02:25:02,-3
06/05/26 02:26:02,16
06/05/26 02:27:02,-53
06/05/26 02:28:02,4
06/05/26 02:29:02,15
06/05/26 02:30:02,21
06/05/26 02:31:02,0
06/05/26 02:32:02,-8
06/05/26 02:33:02,6
06/05/26 02:34:02,16
06/05/26 02:35:02,9
06/05/26 02:36:02,3
06/05/26 02:37:02,1
06/05/26 02:38:02,-2
06/05/26 02:39:02,-1
06/05/26 02:40:02,8
06/05/26 02:41:02,4
06/05/26 02:42:02,23
06/05/26 02:43:02,0
06/05/26 02:44:02,-28
06/05/26 02:45:02,-56
06/05/26 02:46:02,-13
06/05/26 02:47:02,42
06/05/26 02:48:02,63
06/05/26 02:49:02,14
