timestamp,Infrared to Red Signal Ratio
05/24/26 03:57:31,-43
05/24/26 03:58:31,0
05/24/26 03:59:31,0
05/24/26 04:00:32,-26
05/24/26 04:01:32,-17
05/24/26 04:02:32,13
05/24/26 04:03:32,0
05/24/26 04:04:32,23
05/24/26 04:06:01,3
05/24/26 04:07:01,11
05/24/26 04:08:01,-17
05/24/26 04:09:01,8
05/24/26 04:10:01,-10
05/24/26 04:11:01,44
05/24/26 04:12:01,0
05/24/26 04:13:01,-6
05/24/26 04:14:01,-14
05/24/26 04:15:01,28
05/24/26 04:16:01,48
05/24/26 04:17:01,3
05/24/26 04:18:01,-4
05/24/26 04:19:01,2
05/24/26 04:20:01,0
05/24/26 04:21:01,-4
05/24/26 04:22:01,-5
05/24/26 04:23:01,5
05/24/26 04:24:01,-12
05/24/26 04:25:01,0
05/24/26 04:26:01,30
05/24/26 04:27:01,0
05/24/26 04:28:01,13
05/24/26 04:29:01,2
05/24/26 04:30:01,-7
05/24/26 04:31:01,0
05/24/26 04:32:01,0
05/24/26 04:33:01,5
05/24/26 04:34:01,3
05/24/26 04:35:01,0
05/24/26 04:36:01,-8
05/24/26 04:37:01,-8
05/24/26 04:38:01,-9
05/24/26 04:39:01,0
05/24/26 04:40:01,0
05/24/26 04:41:01,-4
05/24/26 04:42:01,0
05/24/26 04:43:01,5
05/24/26 04:44:01,1
05/24/26 05:00:02,-4
05/24/26 05:01:02,-4
05/24/26 05:02:02,-6
05/24/26 05:03:02,0
05/24/26 05:04:02,48
05/24/26 05:05:02,-7
05/24/26 05:06:02,0
05/24/26 05:07:02,-6
05/24/26 05:08:02,53
05/24/26 05:09:02,0
05/24/26 05:10:02,-2
05/24/26 05:11:02,4
05/24/26 05:12:02,-8
05/24/26 05:13:02,0
05/24/26 05:14:02,0
05/24/26 05:15:02,-4
05/24/26 05:16:01,28
05/24/26 05:17:01,-5
05/24/26 05:18:01,24
05/24/26 05:19:01,0
05/24/26 05:20:01,-2
05/24/26 05:21:01,3
05/24/26 05:22:01,-1
05/24/26 05:23:01,7
05/24/26 05:24:01,4
05/24/26 05:25:01,1
05/24/26 05:26:01,-21
05/24/26 05:27:01,-41
05/24/26 05:28:01,0
05/24/26 05:29:01,81
05/24/26 05:30:01,-9
05/24/26 05:31:01,7
05/24/26 05:32:01,0
05/24/26 05:33:01,8
05/24/26 05:34:01,10
05/24/26 05:35:01,16
05/24/26 05:36:01,17
05/24/26 05:37:01,5
05/24/26 05:38:01,1
05/24/26 05:39:01,5
05/24/26 05:40:01,13
05/24/26 05:41:01,55
05/24/26 05:42:01,0
05/24/26 05:43:01,2
05/24/26 05:44:01,0
05/24/26 05:45:01,17
05/24/26 05:46:01,-6
05/24/26 05:47:01,0
05/24/26 05:48:01,13
05/24/26 05:49:01,1
05/24/26 05:50:01,0
05/24/26 05:51:01,0
05/24/26 05:52:01,-2
05/24/26 05:53:01,-4
05/24/26 05:54:01,3
05/24/26 05:55:01,-31
05/24/26 05:56:01,30
05/24/26 05:57:01,0
05/24/26 05:58:01,6
05/24/26 05:59:01,-2
05/24/26 06:00:02,36
05/24/26 06:01:02,-2
05/24/26 06:02:02,0
05/24/26 06:03:02,0
05/24/26 06:04:02,-6
05/24/26 06:05:02,0
05/24/26 06:06:02,0
05/24/26 06:07:02,16
05/24/26 06:08:02,-1
05/24/26 06:09:02,8
05/24/26 06:10:02,43
05/24/26 06:11:02,-4
05/24/26 06:12:02,9
05/24/26 06:13:02,-48
05/24/26 06:14:02,0
05/24/26 06:15:02,0
05/24/26 06:16:01,8
05/24/26 06:17:01,0
05/24/26 06:18:01,0
05/24/26 06:19:01,0
05/24/26 06:20:01,0
05/24/26 06:21:01,61
05/24/26 06:22:01,2
05/24/26 06:23:01,3
05/24/26 06:24:01,-41
05/24/26 06:25:01,0
05/24/26 06:26:01,0
05/24/26 06:27:01,0
05/24/26 06:28:01,-2
05/24/26 06:29:01,-2
05/24/26 06:30:01,0
05/24/26 06:31:01,-34
05/24/26 06:32:01,-8
05/24/26 06:33:01,-4
05/24/26 06:34:01,-26
05/24/26 06:35:01,0
05/24/26 06:36:01,13
05/24/26 06:37:01,57
05/24/26 06:38:01,7
05/24/26 06:39:01,0
05/24/26 06:40:01,5
05/24/26 06:41:01,-1
05/24/26 06:42:01,-4
05/24/26 06:43:01,0
05/24/26 06:44:01,11
05/24/26 06:45:01,13
05/24/26 06:46:02,0
05/24/26 06:47:02,4
05/24/26 06:48:02,-12
05/24/26 06:49:02,-5
05/24/26 06:50:02,0
05/24/26 06:51:02,5
05/24/26 06:52:02,0
05/24/26 06:53:02,0
05/24/26 06:54:02,8
05/24/26 06:55:02,21
05/24/26 06:56:02,0
05/24/26 06:57:02,18
05/24/26 06:58:02,4
05/24/26 06:59:02,-37
05/24/26 07:00:02,0
05/24/26 07:01:02,2
05/24/26 07:02:02,1
05/24/26 07:03:02,0
05/24/26 07:04:02,0
05/24/26 07:05:02,59
05/24/26 07:06:02,-1
05/24/26 07:07:02,0
05/24/26 07:08:02,0
05/24/26 07:09:02,71
05/24/26 07:10:02,0
05/24/26 07:11:02,5
05/24/26 07:12:02,-4
05/24/26 07:13:02,-3
05/24/26 07:14:02,3
05/24/26 07:15:02,3
05/24/26 07:16:03,1
05/24/26 07:17:03,0
05/24/26 07:18:03,-21
05/24/26 07:19:03,-32
05/24/26 07:20:03,14
05/24/26 07:21:03,-30
05/24/26 07:22:03,-69
05/24/26 07:23:03,-57
05/24/26 07:24:03,24
05/24/26 07:25:03,0
05/24/26 07:26:03,-2
05/24/26 07:27:03,-17
05/24/26 07:28:03,-19
05/24/26 07:29:03,-5
05/24/26 07:30:03,0
05/24/26 07:31:01,47
05/24/26 07:32:01,-6
05/24/26 07:33:01,-2
05/24/26 07:34:01,-46
05/24/26 07:35:02,15
05/24/26 07:36:02,0
05/24/26 07:37:02,-41
05/24/26 07:38:02,-67
05/24/26 07:39:02,-62
05/24/26 07:40:02,8
05/24/26 07:41:02,-15
05/24/26 07:42:02,0
05/24/26 07:43:02,17
05/24/26 07:44:02,39
05/24/26 07:45:02,8
05/24/26 07:46:02,47
05/24/26 07:47:03,32
05/24/26 07:48:03,-10
05/24/26 07:49:03,0
05/24/26 07:50:03,12
05/24/26 07:51:03,-39
05/24/26 07:52:03,-12
05/24/26 07:53:03,0
05/24/26 07:54:03,-8
05/24/26 07:55:03,-73
