timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-22T02:45:00,42.719,0.909,2502.27,292.959
2026-05-22T02:50:00,44.666,0.89,5246.422,324.122
2026-05-22T02:55:00,41.606,0.978,1669.136,336.182
2026-05-22T03:00:00,44.339,0.877,1737.081,319.304
2026-05-22T03:05:00,40.333,0.929,1378.856,212.548
2026-05-22T03:10:00,43.206,0.987,842.44,440.208
2026-05-22T03:15:00,43.9,1.003,971.702,505.683
2026-05-22T03:20:00,43.392,0.945,737.312,396.888
2026-05-22T03:25:00,40.447,0.931,1000.058,293.624
2026-05-22T03:30:00,47.6,0.867,5702.85,564.221
2026-05-22T03:35:00,22.957,1.001,150.927,145.176
2026-05-22T03:40:00,24.561,0.941,1512.693,137.489
2026-05-22T03:45:00,36.661,0.941,2548.465,345.289
2026-05-22T03:50:00,45.948,0.927,902.505,326.63
2026-05-22T03:55:00,43.655,0.919,883.491,490.695
2026-05-22T04:00:00,44.116,0.952,487.124,505.79
2026-05-22T04:40:00,52.824,0.935,4466.656,579.701
2026-05-22T04:45:00,56.6,0.968,3916.744,813.417
2026-05-22T04:50:00,55.215,1.004,535.452,935.108
2026-05-22T04:55:00,49.973,1.003,363.231,667.341
2026-05-22T05:00:00,50.363,0.862,1379.237,740.287
2026-05-22T05:05:00,37.861,0.876,559.549,228.214
2026-05-22T05:10:00,34.596,0.922,698.545,198.618
2026-05-22T05:15:00,25.125,1.004,1351.883,91.665
2026-05-22T05:20:00,25.004,0.972,879.75,99.213
2026-05-22T05:30:00,40.702,0.918,872.206,313.901
2026-05-22T05:35:00,37.947,0.905,498.077,212.02
2026-05-22T05:40:00,46.147,0.972,565.873,496.359
2026-05-22T05:45:00,51.429,0.986,1169.356,953.348
2026-05-22T05:50:00,37.81,1.002,906.951,371.982
2026-05-22T05:55:00,37.024,0.863,415.941,315.242
2026-05-22T06:00:00,41.609,0.912,2785.105,398.586
2026-05-22T06:05:00,37.301,1.003,557.93,397.946
2026-05-22T06:10:00,42.363,1.003,638.284,545.962
2026-05-22T06:35:00,33.542,0.947,1229.951,311.367
2026-05-22T06:40:00,34.42,0.798,511.82,145.676
2026-05-22T06:45:00,39.331,0.945,1624.877,276.806
2026-05-22T06:50:00,39.209,0.973,1024.313,316.409
2026-05-22T06:55:00,36.237,1.006,241.324,313.107
2026-05-22T07:00:00,36.885,0.997,177.082,362.85
2026-05-22T07:05:00,36.763,1.001,291.681,340.884
2026-05-22T07:10:00,39.622,1.005,1364.547,378.549
2026-05-22T07:15:00,37.265,1.005,168.331,314.559
2026-05-22T07:20:00,43.321,0.825,621.83,323.937
2026-05-22T07:25:00,46.796,0.812,2742.892,523.467
