timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-10T02:55:00,18.293,0.836,262.461,71.181
2026-05-10T03:00:00,25.015,0.834,533.626,99.982
2026-05-10T03:05:00,30.519,0.954,1533.451,190.297
2026-05-10T03:10:00,28.139,0.981,942.705,181.356
2026-05-10T03:15:00,28.032,1.004,899.762,153.387
2026-05-10T03:20:00,26.282,1.005,580.654,160.741
2026-05-10T03:25:00,30.494,0.999,611.917,195.23
2026-05-10T03:30:00,38.292,0.783,2109.16,197.935
2026-05-10T03:35:00,43.278,0.878,8971.127,262.834
2026-05-10T03:40:00,30.772,0.995,1676.169,219.043
2026-05-10T03:45:00,32.893,0.912,2030.091,301.179
2026-05-10T03:50:00,29.052,0.944,844.745,202.579
2026-05-10T03:55:00,33.066,0.983,920.972,241.71
2026-05-10T04:00:00,27.766,0.907,1045.797,113.824
2026-05-10T04:05:00,23.874,0.964,760.359,108.302
2026-05-10T04:10:00,31.674,0.934,1349.136,205.733
2026-05-10T04:15:00,36.855,0.968,972.548,274.203
2026-05-10T04:20:00,34.349,1.004,185.778,257.908
2026-05-10T04:25:00,34.788,0.992,202.928,284.97
2026-05-10T04:30:00,34.178,1.003,313.223,274.37
2026-05-10T04:35:00,36.598,1.005,111.088,377.213
2026-05-10T04:40:00,33.922,0.956,350.088,264.993
2026-05-10T04:45:00,40.692,0.894,2137.45,246.508
2026-05-10T04:50:00,37.873,0.987,2167.104,347.723
2026-05-10T04:55:00,34.708,1.002,200.583,265.547
2026-05-10T05:00:00,34.598,0.996,247.523,256.582
2026-05-10T05:05:00,36.358,0.998,167.955,312.679
2026-05-10T05:10:00,46.043,0.788,2536.758,343.056
2026-05-10T05:15:00,45.677,0.89,5530.815,336.557
2026-05-10T05:20:00,49.462,0.931,5985.131,329.303
2026-05-10T05:25:00,42.066,0.975,4798.639,234.125
2026-05-10T05:30:00,38.989,0.985,3032.523,293.694
2026-05-10T05:35:00,30.747,0.935,1254.653,194.757
2026-05-10T05:40:00,38.751,0.982,940.524,230.435
