timestamp,bucket_values
2026-06-01T11:02:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.002, 0.003, 0.009, 0.025, 0.054, 0.085, 0.16, 0.225, 0.234, 0.135, 0.052, 0.011, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-04T11:04:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.005, 0.012, 0.038, 0.048, 0.117, 0.216, 0.186, 0.223, 0.11, 0.031, 0.007, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-05T07:15:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.006, 0.012, 0.017, 0.052, 0.155, 0.156, 0.11, 0.158, 0.164, 0.095, 0.047, 0.016, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-06T11:35:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.003, 0.004, 0.004, 0.009, 0.029, 0.174, 0.159, 0.127, 0.202, 0.157, 0.091, 0.033, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
