timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-13T00:05:00,17.634,0.841,285.078,62.761
2026-05-13T00:10:00,26.133,0.844,761.731,104.801
2026-05-13T00:15:00,27.637,0.984,1345.768,178.231
2026-05-13T00:20:00,21.896,0.988,183.985,115.661
2026-05-13T00:25:00,25.142,0.991,378.066,135.538
2026-05-13T00:30:00,26.44,1.003,552.919,153.6
2026-05-13T00:35:00,26.458,1.002,421.095,182.858
2026-05-13T00:40:00,27.824,1.003,790.781,158.774
2026-05-13T00:45:00,32.638,0.771,2103.189,202.725
2026-05-13T00:50:00,41.501,0.822,3984.698,223.612
2026-05-13T00:55:00,28.115,1.001,2739.341,135.033
2026-05-13T01:00:00,19.853,1.005,1086.559,90.889
2026-05-13T01:05:00,11.608,1.002,129.688,27.213
2026-05-13T01:10:00,12.01,1.001,554.688,28.168
2026-05-13T01:15:00,17.788,0.979,1910.88,142.926
2026-05-13T01:20:00,24.156,0.937,1728.447,74.08
2026-05-13T01:25:00,29.094,0.979,483.283,133.731
2026-05-13T01:30:00,31.304,1.004,487.637,207.937
2026-05-13T01:35:00,32.434,0.992,379.502,229.242
2026-05-13T01:40:00,30.105,0.991,287.564,212.118
2026-05-13T01:45:00,29.932,1.003,352.143,204.228
2026-05-13T01:50:00,30.344,1.003,440.862,231.147
2026-05-13T01:55:00,41.682,0.904,3866.26,393.888
2026-05-13T02:00:00,38.119,0.883,4157.188,169.871
2026-05-13T02:05:00,36.984,1.001,3808.388,180.883
2026-05-13T02:10:00,31.124,0.994,2995.581,195.745
2026-05-13T02:15:00,31.836,1.001,1081.329,132.066
2026-05-13T02:20:00,33.831,0.718,2063.05,206.275
2026-05-13T02:30:00,42.238,0.928,3244.632,163.524
2026-05-13T02:35:00,47.934,0.878,3384.837,372.048
2026-05-13T02:40:00,41.615,0.959,859.823,317.71
2026-05-13T02:45:00,39.964,0.973,2232.617,257.008
2026-05-13T02:50:00,47.903,0.789,407.291,318.614
2026-05-13T02:55:00,42.449,0.979,1329.573,335.88
2026-05-13T03:00:00,39.484,0.897,2847.192,235.072
2026-05-13T03:05:00,41.04,0.999,3133.201,368.69
2026-05-13T03:10:00,25.939,0.983,1501.266,139.81
2026-05-13T03:15:00,26.308,0.963,1335.895,263.903
2026-05-13T03:20:00,27.648,0.924,1086.76,163.603
2026-05-13T03:25:00,23.713,0.978,838.924,112.362
2026-05-13T03:30:00,29.549,0.988,904.467,212.147
2026-05-13T03:35:00,34.196,0.942,2231.976,224.001
2026-05-13T03:40:00,32.266,0.866,857.475,186.227
2026-05-13T03:45:00,37.01,1.005,2416.151,314.356
2026-05-13T03:50:00,33.661,0.993,936.743,273.555
2026-05-13T03:55:00,38.454,1.004,598.524,412.926
2026-05-13T04:00:00,41.235,1.001,528.76,451.338
2026-05-13T04:05:00,37.012,1.001,206.031,408.66
2026-05-13T04:10:00,44.107,1.001,301.562,499.196
2026-05-13T04:15:00,54.466,1.004,368.822,918.649
2026-05-13T04:20:00,41.266,0.817,3549.555,317.702
2026-05-13T04:25:00,40.589,0.946,2414.194,373.987
2026-05-13T04:30:00,52.96,1.003,2047.196,631.001
2026-05-13T04:35:00,41.563,1.003,537.368,452.424
2026-05-13T04:40:00,41.382,0.823,3341.836,260.081
2026-05-13T04:45:00,45.407,0.801,2840.687,273.531
2026-05-13T04:50:00,41.943,0.942,2595.36,193.88
2026-05-13T04:55:00,39.519,0.994,3864.211,212.843
2026-05-13T05:00:00,29.078,1.004,1174.658,168.56
2026-05-13T05:05:00,18.446,0.99,974.74,78.38
2026-05-13T05:10:00,23.132,0.898,972.917,75.008
2026-05-13T05:15:00,28.062,0.867,967.182,105.517
