timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-21T12:15:00,16.419,0.91,326.78,70.814
2026-05-21T12:20:00,21.327,0.954,547.911,88.039
2026-05-21T12:25:00,20.439,0.999,149.807,113.096
2026-05-21T12:30:00,21.775,0.992,179.029,91.613
2026-05-21T12:35:00,22.463,1.003,232.263,125.159
2026-05-21T12:40:00,22.033,1.002,109.221,112.502
2026-05-21T12:45:00,20.506,0.996,143.735,97.574
2026-05-21T12:50:00,21.446,0.989,261.144,111.716
2026-05-21T12:55:00,25.708,0.884,2100.445,72.024
2026-05-21T13:00:00,36.091,0.908,4100.187,150.237
2026-05-21T13:05:00,24.928,0.941,1654.03,156.463
2026-05-21T13:10:00,12.281,0.926,115.41,23.087
2026-05-21T13:15:00,20.485,0.963,2023.308,93.314
2026-05-21T13:20:00,19.309,1.002,1650.416,127.136
2026-05-21T13:25:00,16.823,0.993,1349.007,116.458
2026-05-21T13:30:00,26.564,0.93,1823.429,140.291
2026-05-21T13:35:00,20.797,0.99,687.312,99.894
2026-05-21T13:40:00,20.016,0.999,260.61,89.359
2026-05-21T13:45:00,21.968,1.005,264.395,134.805
2026-05-21T13:50:00,22.594,1.003,253.836,131.976
2026-05-21T13:55:00,22.478,1.003,261.578,128.285
2026-05-21T14:00:00,25.322,0.999,232.967,145.694
2026-05-21T14:05:00,23.597,1.004,176.848,149.27
2026-05-21T14:10:00,25.211,0.756,356.563,132.258
2026-05-21T14:15:00,31.133,0.714,2252.479,122.318
2026-05-21T14:20:00,29.264,1.004,2421.885,171.166
2026-05-21T14:25:00,28.698,0.936,2189.345,105.782
2026-05-21T14:30:00,28.026,0.996,2233.544,137.679
2026-05-21T14:35:00,19.353,1.006,568.995,104.447
2026-05-21T14:40:00,17.184,0.998,139.989,75.746
2026-05-21T14:45:00,18.062,1.004,94.673,85.346
2026-05-21T14:50:00,14.722,1.004,171.05,37.614
2026-05-21T14:55:00,13.642,0.975,1232.266,57.675
2026-05-21T15:00:00,21.686,0.868,1760.967,90.959
2026-05-21T15:05:00,27.493,0.94,2407.832,109.305
2026-05-21T15:10:00,28.047,0.992,1977.2,103.675
2026-05-21T15:15:00,29.134,0.871,1169.726,120.646
2026-05-21T15:20:00,29.01,0.858,1711.809,161.172
2026-05-21T15:25:00,26.77,0.976,1825.355,109.499
