timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-24T03:50:00,24.046,0.929,378.328,213.292
2026-05-24T03:55:00,20.345,0.949,189.282,119.225
2026-05-24T04:00:00,19.936,0.986,344.63,127.013
2026-05-24T04:05:00,19.896,0.987,415.99,166.068
2026-05-24T04:10:00,19.823,1.001,108.267,129.107
2026-05-24T04:15:00,20.65,1.003,107.079,134.482
2026-05-24T04:20:00,22.993,0.928,207.499,141.052
2026-05-24T04:25:00,24.798,0.999,191.388,161.188
2026-05-24T04:30:00,27.025,1.005,119.433,207.932
2026-05-24T04:35:00,28.562,0.843,907.494,161.857
2026-05-24T05:00:00,28.913,1.003,98.683,251.628
2026-05-24T05:05:00,29.347,1.004,190.278,220.166
2026-05-24T05:10:00,33.161,1.001,193.609,350.637
2026-05-24T05:15:00,33.262,1.002,198.116,313.139
2026-05-24T05:20:00,35.243,1.003,355.541,331.346
2026-05-24T05:25:00,37.803,0.918,435.841,384.039
2026-05-24T05:30:00,36.527,0.954,7643.251,204.305
2026-05-24T05:35:00,38.985,0.939,3498.473,223.185
2026-05-24T05:40:00,37.768,0.988,2403.105,299.755
2026-05-24T05:45:00,27.585,1.002,817.367,110.935
2026-05-24T05:50:00,23.214,1.004,954.496,110.561
2026-05-24T05:55:00,33.971,0.719,5762.606,110.445
2026-05-24T06:10:00,42.029,0.899,3726.817,238.547
2026-05-24T06:15:00,39.531,0.96,2557.173,323.538
2026-05-24T06:20:00,36.208,0.941,2262.072,265.504
2026-05-24T06:25:00,32.175,1.0,298.335,272.501
2026-05-24T06:30:00,34.05,1.006,1303.73,356.496
2026-05-24T06:35:00,37.113,1.001,531.658,324.145
2026-05-24T06:40:00,37.527,0.997,2052.03,366.999
2026-05-24T06:45:00,36.988,1.004,1134.455,368.062
2026-05-24T06:50:00,40.783,0.929,510.821,380.573
2026-05-24T06:55:00,41.361,0.785,8065.14,364.203
2026-05-24T07:00:00,42.025,1.004,4858.623,371.603
2026-05-24T07:05:00,41.063,0.832,2759.151,263.977
2026-05-24T07:10:00,50.554,0.814,1827.739,382.89
2026-05-24T07:15:00,33.301,0.876,572.091,181.839
2026-05-24T07:20:00,37.305,0.911,653.581,221.532
2026-05-24T07:25:00,27.583,0.985,688.595,134.049
2026-05-24T07:30:00,28.839,0.97,1496.873,244.505
2026-05-24T07:35:00,23.942,0.98,637.749,98.929
2026-05-24T07:40:00,33.828,0.942,2895.171,199.432
2026-05-24T07:45:00,27.241,1.005,1926.636,115.237
2026-05-24T07:50:00,31.027,0.962,2481.663,195.069
2026-05-24T07:55:00,30.641,0.996,1132.833,207.767
2026-05-24T08:00:00,44.559,0.937,1145.15,352.503
2026-05-24T08:05:00,42.757,1.002,227.78,382.069
2026-05-24T08:10:00,42.799,1.007,149.886,395.926
2026-05-24T08:15:00,51.759,1.002,271.825,662.922
2026-05-24T08:20:00,48.525,1.002,179.507,499.378
2026-05-24T08:25:00,49.112,0.943,299.937,458.778
2026-05-24T08:30:00,49.474,1.003,300.757,503.256
2026-05-24T08:35:00,50.09,0.991,307.839,507.854
2026-05-24T08:40:00,44.072,1.004,133.586,412.993
2026-05-24T08:45:00,49.679,1.002,485.759,559.88
2026-05-24T08:55:00,48.744,0.841,3479.108,587.553
2026-05-24T09:00:00,39.76,0.955,284.184,291.897
2026-05-24T09:05:00,32.584,0.953,1880.503,199.217
2026-05-24T09:10:00,38.899,0.904,1096.968,261.134
2026-05-24T09:15:00,42.311,0.932,2326.253,350.527
2026-05-24T09:20:00,52.335,0.853,2924.926,457.873
2026-05-24T09:25:00,44.388,0.907,2341.2,232.361
2026-05-24T09:30:00,42.989,0.952,2157.47,348.865
2026-05-24T09:35:00,44.666,0.957,1944.2,376.701
2026-05-24T09:40:00,49.282,0.896,4899.854,451.315
2026-05-24T09:45:00,45.249,1.003,2731.403,416.762
2026-05-24T09:50:00,39.236,1.003,418.899,353.239
2026-05-24T09:55:00,42.596,1.004,1605.093,292.288
2026-05-24T10:00:00,34.224,1.002,1382.422,229.909
2026-05-24T10:05:00,30.391,0.998,1812.915,197.436
2026-05-24T10:10:00,36.771,0.945,3059.108,280.281
2026-05-24T10:15:00,37.59,0.992,2643.742,288.038
2026-05-24T10:20:00,39.114,0.967,2360.125,224.359
2026-05-24T10:25:00,31.597,1.004,331.58,269.335
2026-05-24T10:30:00,32.983,1.002,270.51,286.558
2026-05-24T10:35:00,39.283,0.987,551.013,348.84
2026-05-24T10:40:00,35.829,0.986,221.336,315.602
2026-05-24T10:45:00,36.223,1.0,646.569,336.529
2026-05-24T10:50:00,39.393,0.92,302.641,362.988
2026-05-24T11:05:00,44.73,0.978,1630.754,342.748
2026-05-24T11:10:00,37.12,1.005,796.695,320.194
2026-05-24T11:15:00,31.73,0.923,872.337,199.693
2026-05-24T11:20:00,21.728,1.002,494.514,89.171
2026-05-24T11:25:00,43.121,0.825,2478.958,450.167
2026-05-24T11:30:00,35.729,0.896,986.007,209.003
2026-05-24T11:35:00,31.522,0.937,648.711,185.99
2026-05-24T11:40:00,32.509,0.887,799.443,185.429
2026-05-24T11:45:00,40.328,0.848,1243.893,264.559
2026-05-24T11:50:00,29.878,0.934,552.67,169.151
