timestamp,workout,background,total,data source
2026-06-01T09:58:00Z,0.0,0.27452287748080306,0.27452287748080306,Versa 4
2026-06-01T09:59:00Z,0.0,0.28301086571856815,0.28301086571856815,Versa 4
2026-06-01T10:00:00Z,0.0,0.3241453582906337,0.3241453582906337,Versa 4
2026-06-01T10:01:00Z,0.0,0.3241776584804316,0.3241776584804316,Versa 4
2026-06-01T10:03:00Z,0.0,0.28738657600523865,0.28738657600523865,Versa 4
2026-06-01T10:17:00Z,0.0,0.26273023457114675,0.26273023457114675,Versa 4
2026-06-01T10:35:00Z,0.0,0.23769709534408548,0.23769709534408548,Versa 4
2026-06-01T10:36:00Z,0.0,0.3259637124247862,0.3259637124247862,Versa 4
2026-06-01T10:37:00Z,0.0,0.5868996466999725,0.5868996466999725,Versa 4
2026-06-01T10:38:00Z,0.0,0.6909037343591686,0.6909037343591686,Versa 4
2026-06-01T10:39:00Z,0.0,0.7342331243647091,0.7342331243647091,Versa 4
2026-06-01T11:59:00Z,0.0,0.27191601557694717,0.27191601557694717,Versa 4
2026-06-01T12:00:00Z,0.0,0.35125735107165906,0.35125735107165906,Versa 4
2026-06-01T12:01:00Z,0.0,0.3640360345596377,0.3640360345596377,Versa 4
2026-06-01T12:02:00Z,0.0,0.5789739244410248,0.5789739244410248,Versa 4
2026-06-01T12:03:00Z,0.0,0.360980622136746,0.360980622136746,Versa 4
2026-06-03T22:22:00Z,0.0,0.6345092894247143,0.6345092894247143,Versa 4
2026-06-03T22:23:00Z,0.0,0.25279497296435466,0.25279497296435466,Versa 4
2026-06-03T22:26:00Z,0.0,0.2293083699340859,0.2293083699340859,Versa 4
2026-06-03T22:37:00Z,0.0,0.2551061932022119,0.2551061932022119,Versa 4
2026-06-03T22:38:00Z,0.0,0.29754390662456837,0.29754390662456837,Versa 4
2026-06-04T00:04:00Z,0.0,0.24955849439587469,0.24955849439587469,Versa 4
2026-06-04T11:34:00Z,0.0,0.3225527231685596,0.3225527231685596,Versa 4
2026-06-04T11:35:00Z,0.0,0.27836478944173276,0.27836478944173276,Versa 4
2026-06-04T11:59:00Z,0.0,0.23610264257406668,0.23610264257406668,Versa 4
2026-06-04T12:00:00Z,0.0,0.5650674523429265,0.5650674523429265,Versa 4
2026-06-04T12:01:00Z,0.0,0.25760665383248565,0.25760665383248565,Versa 4
2026-06-04T12:06:00Z,0.0,0.24309117175067746,0.24309117175067746,Versa 4
2026-06-04T12:17:00Z,0.0,0.22908765200545061,0.22908765200545061,Versa 4
2026-06-04T12:22:00Z,0.0,0.23678169774131866,0.23678169774131866,Versa 4
2026-06-04T12:25:00Z,0.0,0.2797440850967753,0.2797440850967753,Versa 4
2026-06-04T12:26:00Z,0.0,0.30676404541166197,0.30676404541166197,Versa 4
2026-06-04T12:27:00Z,0.0,0.3213563110197503,0.3213563110197503,Versa 4
2026-06-04T12:28:00Z,0.0,0.30378200678572687,0.30378200678572687,Versa 4
2026-06-04T12:29:00Z,0.0,0.3483632004450859,0.3483632004450859,Versa 4
2026-06-04T12:30:00Z,0.0,0.31699441154300195,0.31699441154300195,Versa 4
2026-06-04T12:31:00Z,0.0,0.2436373134114629,0.2436373134114629,Versa 4
2026-06-04T12:32:00Z,0.0,0.31074714764557376,0.31074714764557376,Versa 4
2026-06-04T12:34:00Z,0.0,0.24920777971566554,0.24920777971566554,Versa 4
2026-06-04T12:41:00Z,0.0,0.23920186736287827,0.23920186736287827,Versa 4
2026-06-04T12:47:00Z,0.0,0.35528283393083715,0.35528283393083715,Versa 4
2026-06-04T12:48:00Z,0.0,0.29433702737804673,0.29433702737804673,Versa 4
2026-06-04T12:49:00Z,0.0,0.23904934884430273,0.23904934884430273,Versa 4
2026-06-04T12:52:00Z,0.0,0.30535054640026893,0.30535054640026893,Versa 4
2026-06-04T12:53:00Z,0.0,0.274235009811547,0.274235009811547,Versa 4
2026-06-04T12:54:00Z,0.0,0.2700931652163191,0.2700931652163191,Versa 4
2026-06-04T12:55:00Z,0.0,0.26513479182899014,0.26513479182899014,Versa 4
2026-06-04T12:58:00Z,0.0,0.28515930732588535,0.28515930732588535,Versa 4
2026-06-04T12:59:00Z,0.0,0.268113044091356,0.268113044091356,Versa 4
2026-06-04T13:21:00Z,0.0,0.24483689951799603,0.24483689951799603,Versa 4
2026-06-04T13:22:00Z,0.0,0.23224668108220506,0.23224668108220506,Versa 4
2026-06-04T13:23:00Z,0.0,0.24735901953606682,0.24735901953606682,Versa 4
2026-06-04T13:24:00Z,0.0,0.23736468235853592,0.23736468235853592,Versa 4
2026-06-04T13:25:00Z,0.0,0.24191227265859203,0.24191227265859203,Versa 4
2026-06-04T13:26:00Z,0.0,0.23420512764909435,0.23420512764909435,Versa 4
2026-06-04T13:27:00Z,0.0,0.27936748527668503,0.27936748527668503,Versa 4
2026-06-04T13:28:00Z,0.0,0.27434920016626574,0.27434920016626574,Versa 4
2026-06-04T13:30:00Z,0.0,0.23950971334730445,0.23950971334730445,Versa 4
2026-06-04T13:35:00Z,0.0,0.28201044532893416,0.28201044532893416,Versa 4
2026-06-04T13:36:00Z,0.0,0.2384235509957627,0.2384235509957627,Versa 4
2026-06-04T13:38:00Z,0.0,0.2525689105590489,0.2525689105590489,Versa 4
2026-06-04T13:48:00Z,0.0,0.2804982496956718,0.2804982496956718,Versa 4
2026-06-04T13:49:00Z,0.0,0.23072434134008804,0.23072434134008804,Versa 4
2026-06-04T13:56:00Z,0.0,0.2636896551898981,0.2636896551898981,Versa 4
2026-06-04T13:58:00Z,0.0,0.24988349998818787,0.24988349998818787,Versa 4
2026-06-04T14:02:00Z,0.0,0.25215273929922716,0.25215273929922716,Versa 4
2026-06-04T14:05:00Z,0.0,0.25196315428659666,0.25196315428659666,Versa 4
2026-06-04T14:29:00Z,0.0,0.23666035156133527,0.23666035156133527,Versa 4
2026-06-04T14:41:00Z,0.0,0.2502608316922966,0.2502608316922966,Versa 4
2026-06-04T14:47:00Z,0.0,0.23339816478705191,0.23339816478705191,Versa 4
2026-06-04T14:50:00Z,0.0,0.2649284272647983,0.2649284272647983,Versa 4
2026-06-04T14:54:00Z,0.0,0.23102477247185563,0.23102477247185563,Versa 4
2026-06-04T14:58:00Z,0.0,0.3049379650511958,0.3049379650511958,Versa 4
2026-06-04T14:59:00Z,0.0,0.2844576370220447,0.2844576370220447,Versa 4
2026-06-04T15:20:00Z,0.0,0.2571128474068085,0.2571128474068085,Versa 4
2026-06-04T15:21:00Z,0.0,0.24318808528977992,0.24318808528977992,Versa 4
2026-06-04T15:31:00Z,0.0,0.2520219816273708,0.2520219816273708,Versa 4
2026-06-04T15:38:00Z,0.0,0.30329125439803106,0.30329125439803106,Versa 4
2026-06-04T15:48:00Z,0.0,0.24808252921290574,0.24808252921290574,Versa 4
2026-06-04T15:49:00Z,0.0,0.22888952436354346,0.22888952436354346,Versa 4
2026-06-04T16:00:00Z,0.0,0.2523751231190578,0.2523751231190578,Versa 4
2026-06-04T16:03:00Z,0.0,0.23115426114362395,0.23115426114362395,Versa 4
2026-06-04T16:05:00Z,0.0,0.3525356002446481,0.3525356002446481,Versa 4
2026-06-04T16:06:00Z,0.0,0.6844284454669356,0.6844284454669356,Versa 4
2026-06-04T16:07:00Z,0.0,0.2991996855736059,0.2991996855736059,Versa 4
2026-06-04T16:08:00Z,0.0,0.3247251047391964,0.3247251047391964,Versa 4
2026-06-04T16:09:00Z,0.0,0.2619775169515935,0.2619775169515935,Versa 4
2026-06-04T16:10:00Z,0.0,0.23289939160682832,0.23289939160682832,Versa 4
2026-06-04T16:12:00Z,0.0,0.2464129281668054,0.2464129281668054,Versa 4
2026-06-04T16:14:00Z,0.0,0.283147982623184,0.283147982623184,Versa 4
