timestamp,lap time,stroke count,stroke type,data source
2026-06-04T13:34:58Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T13:37:30Z,00:00:26.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T13:38:44Z,00:00:28.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T13:39:36Z,00:00:34.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T13:42:03Z,00:00:38.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T13:43:03Z,00:00:58.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T13:44:19Z,00:00:40.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T13:47:00Z,00:00:46.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T13:48:34Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T13:49:11Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T13:53:29Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T13:57:50Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T13:58:35Z,00:00:35.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T13:59:26Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T14:59:15Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:01:56Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:02:31Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:06:53Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:11:23Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:17:59Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:22:49Z,00:00:29.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:24:54Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:27:23Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-04T15:31:30Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
