timestamp,beats per minute,data source
2026-05-26T00:00:02Z,68.0,Versa 4
2026-05-26T00:00:05Z,68.0,Versa 4
2026-05-26T00:00:08Z,68.0,Versa 4
2026-05-26T00:00:11Z,69.0,Versa 4
2026-05-26T00:00:13Z,68.0,Versa 4
2026-05-26T00:00:16Z,68.0,Versa 4
2026-05-26T00:00:19Z,68.0,Versa 4
2026-05-26T00:00:22Z,68.0,Versa 4
2026-05-26T00:00:24Z,67.0,Versa 4
2026-05-26T00:00:27Z,67.0,Versa 4
2026-05-26T00:00:28Z,68.0,Versa 4
2026-05-26T00:00:31Z,68.0,Versa 4
2026-05-26T00:00:34Z,68.0,Versa 4
2026-05-26T00:00:36Z,69.0,Versa 4
2026-05-26T00:00:38Z,70.0,Versa 4
2026-05-26T00:00:41Z,70.0,Versa 4
2026-05-26T00:00:43Z,70.0,Versa 4
2026-05-26T00:00:45Z,71.0,Versa 4
2026-05-26T00:00:47Z,74.0,Versa 4
2026-05-26T00:00:49Z,74.0,Versa 4
2026-05-26T00:00:51Z,75.0,Versa 4
2026-05-26T00:00:53Z,74.0,Versa 4
2026-05-26T00:00:56Z,74.0,Versa 4
2026-05-26T00:00:57Z,73.0,Versa 4
2026-05-26T00:00:59Z,72.0,Versa 4
2026-05-26T00:01:01Z,72.0,Versa 4
2026-05-26T00:01:04Z,72.0,Versa 4
2026-05-26T00:01:06Z,71.0,Versa 4
2026-05-26T00:01:09Z,71.0,Versa 4
2026-05-26T00:01:12Z,70.0,Versa 4
2026-05-26T00:01:15Z,70.0,Versa 4
2026-05-26T00:01:18Z,70.0,Versa 4
2026-05-26T00:01:21Z,70.0,Versa 4
2026-05-26T00:01:24Z,69.0,Versa 4
2026-05-26T00:01:27Z,69.0,Versa 4
2026-05-26T00:01:28Z,70.0,Versa 4
2026-05-26T00:01:29Z,69.0,Versa 4
2026-05-26T00:01:31Z,68.0,Versa 4
2026-05-26T00:01:34Z,68.0,Versa 4
2026-05-26T00:01:37Z,69.0,Versa 4
2026-05-26T00:01:40Z,69.0,Versa 4
2026-05-26T00:01:41Z,68.0,Versa 4
2026-05-26T00:01:44Z,68.0,Versa 4
2026-05-26T00:01:47Z,68.0,Versa 4
2026-05-26T00:01:50Z,68.0,Versa 4
2026-05-26T00:01:53Z,68.0,Versa 4
2026-05-26T00:01:56Z,69.0,Versa 4
2026-05-26T00:01:59Z,69.0,Versa 4
2026-05-26T00:02:02Z,69.0,Versa 4
2026-05-26T00:02:04Z,70.0,Versa 4
2026-05-26T00:02:07Z,70.0,Versa 4
2026-05-26T00:02:10Z,70.0,Versa 4
2026-05-26T00:02:12Z,71.0,Versa 4
2026-05-26T00:02:14Z,70.0,Versa 4
2026-05-26T00:02:16Z,71.0,Versa 4
2026-05-26T00:02:17Z,72.0,Versa 4
2026-05-26T00:02:20Z,72.0,Versa 4
2026-05-26T00:02:23Z,71.0,Versa 4
2026-05-26T00:02:25Z,70.0,Versa 4
2026-05-26T00:02:27Z,69.0,Versa 4
2026-05-26T00:02:29Z,68.0,Versa 4
2026-05-26T00:02:32Z,68.0,Versa 4
2026-05-26T00:02:35Z,68.0,Versa 4
2026-05-26T00:02:38Z,68.0,Versa 4
2026-05-26T00:02:41Z,68.0,Versa 4
2026-05-26T00:02:44Z,68.0,Versa 4
2026-05-26T00:02:46Z,68.0,Versa 4
2026-05-26T00:02:49Z,68.0,Versa 4
2026-05-26T00:02:50Z,70.0,Versa 4
2026-05-26T00:02:52Z,72.0,Versa 4
2026-05-26T00:02:54Z,74.0,Versa 4
2026-05-26T00:02:56Z,79.0,Versa 4
2026-05-26T00:02:58Z,82.0,Versa 4
2026-05-26T00:03:00Z,83.0,Versa 4
2026-05-26T00:03:02Z,82.0,Versa 4
2026-05-26T00:03:04Z,80.0,Versa 4
2026-05-26T00:03:05Z,78.0,Versa 4
2026-05-26T00:03:07Z,77.0,Versa 4
2026-05-26T00:03:09Z,75.0,Versa 4
2026-05-26T00:03:11Z,73.0,Versa 4
