timestamp,level,data source
2026-05-06T14:20:00Z,SEDENTARY,Fitbit App
2026-05-06T14:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-06T14:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-06T14:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-06T14:24:00Z,SEDENTARY,Fitbit App
2026-05-06T14:25:00Z,SEDENTARY,Fitbit App
2026-05-06T14:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-06T14:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-06T14:28:00Z,SEDENTARY,Fitbit App
2026-05-06T14:29:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-06T14:30:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-06T14:31:00Z,VERY_ACTIVE,Fitbit App
2026-05-06T14:32:00Z,VERY_ACTIVE,Fitbit App
2026-05-06T14:33:00Z,VERY_ACTIVE,Fitbit App
2026-05-06T14:34:00Z,VERY_ACTIVE,Fitbit App
2026-05-06T14:35:00Z,VERY_ACTIVE,Fitbit App
2026-05-06T14:53:00Z,SEDENTARY,Fitbit App
2026-05-06T14:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-06T14:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-06T14:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-06T17:23:00Z,SEDENTARY,Fitbit App
2026-05-06T17:41:00Z,SEDENTARY,Fitbit App
2026-05-06T17:59:00Z,SEDENTARY,Fitbit App
2026-05-07T02:37:00Z,SEDENTARY,Fitbit App
2026-05-07T05:53:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T05:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T05:55:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T05:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T05:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T05:58:00Z,SEDENTARY,Fitbit App
2026-05-07T05:59:00Z,SEDENTARY,Fitbit App
2026-05-07T06:00:00Z,SEDENTARY,Fitbit App
2026-05-07T06:01:00Z,SEDENTARY,Fitbit App
2026-05-07T06:02:00Z,SEDENTARY,Fitbit App
2026-05-07T06:03:00Z,SEDENTARY,Fitbit App
2026-05-07T06:04:00Z,SEDENTARY,Fitbit App
2026-05-07T06:05:00Z,SEDENTARY,Fitbit App
2026-05-07T06:06:00Z,SEDENTARY,Fitbit App
2026-05-07T06:07:00Z,SEDENTARY,Fitbit App
2026-05-07T06:08:00Z,SEDENTARY,Fitbit App
2026-05-07T06:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T06:10:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T06:11:00Z,SEDENTARY,Fitbit App
2026-05-07T06:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T06:13:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T06:14:00Z,SEDENTARY,Fitbit App
2026-05-07T06:15:00Z,SEDENTARY,Fitbit App
2026-05-07T06:16:00Z,SEDENTARY,Fitbit App
2026-05-07T06:17:00Z,SEDENTARY,Fitbit App
2026-05-07T06:18:00Z,SEDENTARY,Fitbit App
2026-05-07T06:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T06:20:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T06:21:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T06:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T06:23:00Z,SEDENTARY,Fitbit App
2026-05-07T06:24:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T06:25:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T06:26:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T06:27:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T06:28:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T06:29:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T06:35:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T06:36:00Z,SEDENTARY,Fitbit App
2026-05-07T06:37:00Z,SEDENTARY,Fitbit App
2026-05-07T06:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T06:53:00Z,SEDENTARY,Fitbit App
2026-05-07T06:54:00Z,SEDENTARY,Fitbit App
2026-05-07T06:55:00Z,SEDENTARY,Fitbit App
2026-05-07T06:56:00Z,SEDENTARY,Fitbit App
2026-05-07T06:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T06:58:00Z,SEDENTARY,Fitbit App
2026-05-07T06:59:00Z,SEDENTARY,Fitbit App
2026-05-07T07:00:00Z,SEDENTARY,Fitbit App
2026-05-07T07:01:00Z,SEDENTARY,Fitbit App
2026-05-07T07:02:00Z,SEDENTARY,Fitbit App
2026-05-07T07:03:00Z,SEDENTARY,Fitbit App
2026-05-07T07:04:00Z,SEDENTARY,Fitbit App
2026-05-07T07:05:00Z,SEDENTARY,Fitbit App
2026-05-07T07:06:00Z,SEDENTARY,Fitbit App
2026-05-07T07:07:00Z,SEDENTARY,Fitbit App
2026-05-07T07:08:00Z,SEDENTARY,Fitbit App
2026-05-07T07:09:00Z,SEDENTARY,Fitbit App
2026-05-07T07:10:00Z,SEDENTARY,Fitbit App
2026-05-07T07:11:00Z,SEDENTARY,Fitbit App
2026-05-07T07:12:00Z,SEDENTARY,Fitbit App
2026-05-07T07:13:00Z,SEDENTARY,Fitbit App
2026-05-07T07:14:00Z,SEDENTARY,Fitbit App
2026-05-07T07:15:00Z,SEDENTARY,Fitbit App
2026-05-07T07:16:00Z,SEDENTARY,Fitbit App
2026-05-07T07:17:00Z,SEDENTARY,Fitbit App
2026-05-07T07:18:00Z,SEDENTARY,Fitbit App
2026-05-07T07:19:00Z,SEDENTARY,Fitbit App
2026-05-07T07:20:00Z,SEDENTARY,Fitbit App
2026-05-07T07:21:00Z,SEDENTARY,Fitbit App
2026-05-07T07:22:00Z,SEDENTARY,Fitbit App
2026-05-07T07:23:00Z,SEDENTARY,Fitbit App
2026-05-07T07:24:00Z,SEDENTARY,Fitbit App
2026-05-07T07:25:00Z,SEDENTARY,Fitbit App
2026-05-07T07:26:00Z,SEDENTARY,Fitbit App
2026-05-07T07:27:00Z,SEDENTARY,Fitbit App
2026-05-07T07:28:00Z,SEDENTARY,Fitbit App
2026-05-07T07:29:00Z,SEDENTARY,Fitbit App
2026-05-07T07:30:00Z,SEDENTARY,Fitbit App
2026-05-07T07:31:00Z,SEDENTARY,Fitbit App
2026-05-07T07:32:00Z,SEDENTARY,Fitbit App
2026-05-07T07:33:00Z,SEDENTARY,Fitbit App
2026-05-07T07:34:00Z,SEDENTARY,Fitbit App
2026-05-07T07:35:00Z,SEDENTARY,Fitbit App
2026-05-07T07:36:00Z,SEDENTARY,Fitbit App
2026-05-07T07:37:00Z,SEDENTARY,Fitbit App
2026-05-07T07:38:00Z,SEDENTARY,Fitbit App
2026-05-07T07:39:00Z,SEDENTARY,Fitbit App
2026-05-07T07:40:00Z,SEDENTARY,Fitbit App
2026-05-07T07:41:00Z,SEDENTARY,Fitbit App
2026-05-07T07:42:00Z,SEDENTARY,Fitbit App
2026-05-07T07:43:00Z,SEDENTARY,Fitbit App
2026-05-07T07:44:00Z,SEDENTARY,Fitbit App
2026-05-07T07:45:00Z,SEDENTARY,Fitbit App
2026-05-07T07:46:00Z,SEDENTARY,Fitbit App
2026-05-07T07:47:00Z,SEDENTARY,Fitbit App
2026-05-07T07:48:00Z,SEDENTARY,Fitbit App
2026-05-07T07:49:00Z,SEDENTARY,Fitbit App
2026-05-07T07:50:00Z,SEDENTARY,Fitbit App
2026-05-07T07:51:00Z,SEDENTARY,Fitbit App
2026-05-07T07:52:00Z,SEDENTARY,Fitbit App
2026-05-07T07:53:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T07:54:00Z,SEDENTARY,Fitbit App
2026-05-07T07:55:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T07:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T07:57:00Z,SEDENTARY,Fitbit App
2026-05-07T07:58:00Z,SEDENTARY,Fitbit App
2026-05-07T07:59:00Z,SEDENTARY,Fitbit App
2026-05-07T08:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T08:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T08:07:00Z,SEDENTARY,Fitbit App
2026-05-07T08:09:00Z,SEDENTARY,Fitbit App
2026-05-07T08:10:00Z,SEDENTARY,Fitbit App
2026-05-07T08:14:00Z,SEDENTARY,Fitbit App
2026-05-07T08:18:00Z,SEDENTARY,Fitbit App
2026-05-07T08:19:00Z,SEDENTARY,Fitbit App
2026-05-07T08:22:00Z,SEDENTARY,Fitbit App
2026-05-07T08:23:00Z,SEDENTARY,Fitbit App
2026-05-07T08:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T08:28:00Z,SEDENTARY,Fitbit App
2026-05-07T08:32:00Z,SEDENTARY,Fitbit App
2026-05-07T08:34:00Z,SEDENTARY,Fitbit App
2026-05-07T08:35:00Z,SEDENTARY,Fitbit App
2026-05-07T08:36:00Z,SEDENTARY,Fitbit App
2026-05-07T08:39:00Z,SEDENTARY,Fitbit App
2026-05-07T08:40:00Z,SEDENTARY,Fitbit App
2026-05-07T08:44:00Z,SEDENTARY,Fitbit App
2026-05-07T08:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T08:48:00Z,SEDENTARY,Fitbit App
2026-05-07T08:50:00Z,SEDENTARY,Fitbit App
2026-05-07T08:51:00Z,SEDENTARY,Fitbit App
2026-05-07T08:52:00Z,SEDENTARY,Fitbit App
2026-05-07T08:53:00Z,SEDENTARY,Fitbit App
2026-05-07T08:54:00Z,SEDENTARY,Fitbit App
2026-05-07T08:55:00Z,SEDENTARY,Fitbit App
2026-05-07T08:57:00Z,SEDENTARY,Fitbit App
2026-05-07T08:58:00Z,SEDENTARY,Fitbit App
2026-05-07T08:59:00Z,SEDENTARY,Fitbit App
2026-05-07T09:00:00Z,SEDENTARY,Fitbit App
2026-05-07T09:01:00Z,SEDENTARY,Fitbit App
2026-05-07T09:02:00Z,SEDENTARY,Fitbit App
2026-05-07T09:03:00Z,SEDENTARY,Fitbit App
2026-05-07T09:04:00Z,SEDENTARY,Fitbit App
2026-05-07T09:05:00Z,SEDENTARY,Fitbit App
2026-05-07T09:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T09:10:00Z,SEDENTARY,Fitbit App
2026-05-07T09:13:00Z,SEDENTARY,Fitbit App
2026-05-07T09:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T09:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T09:17:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T09:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T09:21:00Z,SEDENTARY,Fitbit App
2026-05-07T09:22:00Z,SEDENTARY,Fitbit App
2026-05-07T09:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T09:28:00Z,SEDENTARY,Fitbit App
2026-05-07T09:29:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T09:30:00Z,SEDENTARY,Fitbit App
2026-05-07T09:32:00Z,SEDENTARY,Fitbit App
2026-05-07T09:33:00Z,SEDENTARY,Fitbit App
2026-05-07T09:34:00Z,SEDENTARY,Fitbit App
2026-05-07T09:35:00Z,SEDENTARY,Fitbit App
2026-05-07T09:36:00Z,SEDENTARY,Fitbit App
2026-05-07T09:37:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T09:38:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T09:39:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T09:40:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T09:41:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T09:42:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T09:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T09:44:00Z,SEDENTARY,Fitbit App
2026-05-07T09:45:00Z,SEDENTARY,Fitbit App
2026-05-07T09:47:00Z,SEDENTARY,Fitbit App
2026-05-07T09:48:00Z,SEDENTARY,Fitbit App
2026-05-07T09:49:00Z,SEDENTARY,Fitbit App
2026-05-07T09:50:00Z,SEDENTARY,Fitbit App
2026-05-07T09:51:00Z,SEDENTARY,Fitbit App
2026-05-07T09:52:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T09:53:00Z,SEDENTARY,Fitbit App
2026-05-07T09:54:00Z,SEDENTARY,Fitbit App
2026-05-07T09:55:00Z,SEDENTARY,Fitbit App
2026-05-07T09:56:00Z,SEDENTARY,Fitbit App
2026-05-07T09:57:00Z,SEDENTARY,Fitbit App
2026-05-07T09:58:00Z,SEDENTARY,Fitbit App
2026-05-07T09:59:00Z,SEDENTARY,Fitbit App
2026-05-07T10:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T10:01:00Z,SEDENTARY,Fitbit App
2026-05-07T10:02:00Z,SEDENTARY,Fitbit App
2026-05-07T10:03:00Z,SEDENTARY,Fitbit App
2026-05-07T10:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T10:05:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T10:06:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T10:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T10:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T10:13:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T10:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T10:15:00Z,SEDENTARY,Fitbit App
2026-05-07T10:16:00Z,SEDENTARY,Fitbit App
2026-05-07T10:17:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T10:18:00Z,SEDENTARY,Fitbit App
2026-05-07T10:19:00Z,SEDENTARY,Fitbit App
2026-05-07T10:20:00Z,SEDENTARY,Fitbit App
2026-05-07T10:21:00Z,SEDENTARY,Fitbit App
2026-05-07T10:22:00Z,SEDENTARY,Fitbit App
2026-05-07T10:23:00Z,SEDENTARY,Fitbit App
2026-05-07T10:24:00Z,SEDENTARY,Fitbit App
2026-05-07T10:25:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T10:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T10:28:00Z,SEDENTARY,Fitbit App
2026-05-07T10:29:00Z,SEDENTARY,Fitbit App
2026-05-07T10:30:00Z,SEDENTARY,Fitbit App
2026-05-07T10:31:00Z,SEDENTARY,Fitbit App
2026-05-07T10:32:00Z,SEDENTARY,Fitbit App
2026-05-07T10:33:00Z,SEDENTARY,Fitbit App
2026-05-07T10:34:00Z,SEDENTARY,Fitbit App
2026-05-07T10:35:00Z,SEDENTARY,Fitbit App
2026-05-07T10:36:00Z,SEDENTARY,Fitbit App
2026-05-07T10:38:00Z,SEDENTARY,Fitbit App
2026-05-07T10:41:00Z,SEDENTARY,Fitbit App
2026-05-07T10:42:00Z,SEDENTARY,Fitbit App
2026-05-07T10:43:00Z,SEDENTARY,Fitbit App
2026-05-07T10:46:00Z,SEDENTARY,Fitbit App
2026-05-07T10:47:00Z,SEDENTARY,Fitbit App
2026-05-07T10:48:00Z,SEDENTARY,Fitbit App
2026-05-07T10:49:00Z,SEDENTARY,Fitbit App
2026-05-07T10:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T10:51:00Z,SEDENTARY,Fitbit App
2026-05-07T10:52:00Z,SEDENTARY,Fitbit App
2026-05-07T10:53:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T10:54:00Z,SEDENTARY,Fitbit App
2026-05-07T10:55:00Z,SEDENTARY,Fitbit App
2026-05-07T10:56:00Z,SEDENTARY,Fitbit App
2026-05-07T10:57:00Z,SEDENTARY,Fitbit App
2026-05-07T10:58:00Z,SEDENTARY,Fitbit App
2026-05-07T10:59:00Z,SEDENTARY,Fitbit App
2026-05-07T11:00:00Z,SEDENTARY,Fitbit App
2026-05-07T11:01:00Z,SEDENTARY,Fitbit App
2026-05-07T11:02:00Z,SEDENTARY,Fitbit App
2026-05-07T11:03:00Z,SEDENTARY,Fitbit App
2026-05-07T11:04:00Z,SEDENTARY,Fitbit App
2026-05-07T11:05:00Z,SEDENTARY,Fitbit App
2026-05-07T11:06:00Z,SEDENTARY,Fitbit App
2026-05-07T11:07:00Z,SEDENTARY,Fitbit App
2026-05-07T11:08:00Z,SEDENTARY,Fitbit App
2026-05-07T11:09:00Z,SEDENTARY,Fitbit App
2026-05-07T11:10:00Z,SEDENTARY,Fitbit App
2026-05-07T11:11:00Z,SEDENTARY,Fitbit App
2026-05-07T11:12:00Z,SEDENTARY,Fitbit App
2026-05-07T11:13:00Z,SEDENTARY,Fitbit App
2026-05-07T11:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T11:15:00Z,SEDENTARY,Fitbit App
2026-05-07T11:16:00Z,SEDENTARY,Fitbit App
2026-05-07T11:17:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T11:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T11:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T11:20:00Z,SEDENTARY,Fitbit App
2026-05-07T11:21:00Z,SEDENTARY,Fitbit App
2026-05-07T11:22:00Z,SEDENTARY,Fitbit App
2026-05-07T11:23:00Z,SEDENTARY,Fitbit App
2026-05-07T11:25:00Z,SEDENTARY,Fitbit App
2026-05-07T11:38:00Z,SEDENTARY,Fitbit App
2026-05-07T12:33:00Z,SEDENTARY,Fitbit App
2026-05-07T12:45:00Z,SEDENTARY,Fitbit App
2026-05-07T13:00:00Z,SEDENTARY,Fitbit App
2026-05-07T13:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T13:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T13:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T13:04:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T13:05:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T13:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T13:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T13:20:00Z,SEDENTARY,Fitbit App
2026-05-07T13:21:00Z,SEDENTARY,Fitbit App
2026-05-07T13:22:00Z,SEDENTARY,Fitbit App
2026-05-07T13:23:00Z,SEDENTARY,Fitbit App
2026-05-07T13:24:00Z,SEDENTARY,Fitbit App
2026-05-07T13:25:00Z,SEDENTARY,Fitbit App
2026-05-07T13:26:00Z,SEDENTARY,Fitbit App
2026-05-07T13:27:00Z,SEDENTARY,Fitbit App
2026-05-07T13:28:00Z,SEDENTARY,Fitbit App
2026-05-07T13:29:00Z,SEDENTARY,Fitbit App
2026-05-07T13:30:00Z,SEDENTARY,Fitbit App
2026-05-07T13:31:00Z,SEDENTARY,Fitbit App
2026-05-07T13:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T13:33:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T13:34:00Z,SEDENTARY,Fitbit App
2026-05-07T13:35:00Z,SEDENTARY,Fitbit App
2026-05-07T13:36:00Z,SEDENTARY,Fitbit App
2026-05-07T13:37:00Z,SEDENTARY,Fitbit App
2026-05-07T13:38:00Z,SEDENTARY,Fitbit App
2026-05-07T13:39:00Z,SEDENTARY,Fitbit App
2026-05-07T13:40:00Z,SEDENTARY,Fitbit App
2026-05-07T13:41:00Z,SEDENTARY,Fitbit App
2026-05-07T13:42:00Z,SEDENTARY,Fitbit App
2026-05-07T13:43:00Z,SEDENTARY,Fitbit App
2026-05-07T13:44:00Z,SEDENTARY,Fitbit App
2026-05-07T13:45:00Z,SEDENTARY,Fitbit App
2026-05-07T13:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T13:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T13:48:00Z,SEDENTARY,Fitbit App
2026-05-07T13:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T13:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T13:51:00Z,SEDENTARY,Fitbit App
2026-05-07T13:52:00Z,SEDENTARY,Fitbit App
2026-05-07T13:53:00Z,SEDENTARY,Fitbit App
2026-05-07T13:54:00Z,SEDENTARY,Fitbit App
2026-05-07T13:55:00Z,SEDENTARY,Fitbit App
2026-05-07T13:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T13:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T13:58:00Z,SEDENTARY,Fitbit App
2026-05-07T13:59:00Z,SEDENTARY,Fitbit App
2026-05-07T14:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:02:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T14:03:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T14:04:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:05:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T14:06:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:07:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:08:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:09:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:10:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:11:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:13:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:14:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T14:15:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T14:16:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T14:17:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T14:18:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:19:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:20:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:24:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:25:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:28:00Z,SEDENTARY,Fitbit App
2026-05-07T14:29:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:30:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:31:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:32:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:33:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T14:34:00Z,VERY_ACTIVE,Fitbit App
2026-05-07T14:35:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:36:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:37:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:38:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:39:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:40:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:41:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:42:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:44:00Z,SEDENTARY,Fitbit App
2026-05-07T14:45:00Z,SEDENTARY,Fitbit App
2026-05-07T14:46:00Z,SEDENTARY,Fitbit App
2026-05-07T14:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:48:00Z,MODERATELY_ACTIVE,Fitbit App
2026-05-07T14:49:00Z,SEDENTARY,Fitbit App
2026-05-07T14:50:00Z,SEDENTARY,Fitbit App
2026-05-07T14:51:00Z,SEDENTARY,Fitbit App
2026-05-07T14:52:00Z,SEDENTARY,Fitbit App
2026-05-07T14:53:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:55:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:56:00Z,SEDENTARY,Fitbit App
2026-05-07T14:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T14:58:00Z,SEDENTARY,Fitbit App
2026-05-07T14:59:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T15:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T15:01:00Z,SEDENTARY,Fitbit App
2026-05-07T15:02:00Z,SEDENTARY,Fitbit App
2026-05-07T15:03:00Z,SEDENTARY,Fitbit App
2026-05-07T15:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T15:05:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T15:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2026-05-07T15:07:00Z,LIGHTLY_ACTIVE,Fitbit App
