timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-05-27T06:34:46Z,1,0,0,Versa 4
2026-05-27T06:34:47Z,2,0,-609,Versa 4
2026-05-27T06:34:48Z,2,170,0,Versa 4
2026-05-27T06:34:49Z,2,290,-304,Versa 4
2026-05-27T06:34:50Z,2,430,304,Versa 4
2026-05-27T06:34:51Z,2,590,0,Versa 4
2026-05-27T06:34:52Z,1,700,304,Versa 4
2026-05-27T06:34:53Z,3,800,-304,Versa 4
2026-05-27T06:34:54Z,3,800,-304,Versa 4
2026-05-27T06:34:55Z,2,890,304,Versa 4
2026-05-27T06:34:56Z,1,920,0,Versa 4
2026-05-27T06:34:57Z,2,960,-304,Versa 4
2026-05-27T06:34:58Z,2,1010,914,Versa 4
2026-05-27T06:34:59Z,2,1250,0,Versa 4
2026-05-27T06:35:00Z,2,1260,-914,Versa 4
2026-05-27T06:35:01Z,1,1270,0,Versa 4
2026-05-27T06:35:02Z,1,1230,914,Versa 4
2026-05-27T06:35:03Z,2,1200,-304,Versa 4
2026-05-27T06:35:04Z,2,1190,-609,Versa 4
2026-05-27T06:35:05Z,1,1180,0,Versa 4
2026-05-27T06:35:06Z,2,1180,914,Versa 4
2026-05-27T06:35:07Z,2,1200,0,Versa 4
2026-05-27T06:35:08Z,2,1230,0,Versa 4
2026-05-27T06:35:09Z,2,1230,-609,Versa 4
2026-05-27T06:35:10Z,1,1250,0,Versa 4
2026-05-27T06:35:11Z,2,1250,-304,Versa 4
2026-05-27T06:35:12Z,2,1250,0,Versa 4
2026-05-27T06:35:13Z,2,1260,304,Versa 4
2026-05-27T06:35:14Z,2,1260,0,Versa 4
2026-05-27T06:35:15Z,2,1300,-304,Versa 4
2026-05-27T06:35:16Z,2,1330,0,Versa 4
2026-05-27T06:35:17Z,2,1350,304,Versa 4
2026-05-27T06:35:18Z,1,1350,304,Versa 4
2026-05-27T06:35:19Z,2,1340,304,Versa 4
2026-05-27T06:35:20Z,2,1350,609,Versa 4
2026-05-27T06:35:21Z,1,1340,-1219,Versa 4
2026-05-27T06:35:22Z,2,1340,609,Versa 4
2026-05-27T06:35:23Z,2,1330,-304,Versa 4
2026-05-27T06:35:24Z,2,1340,609,Versa 4
2026-05-27T06:35:25Z,2,1330,-304,Versa 4
2026-05-27T06:35:26Z,2,1350,-304,Versa 4
2026-05-27T06:35:27Z,2,1350,0,Versa 4
2026-05-27T06:35:28Z,2,1360,304,Versa 4
2026-05-27T06:35:29Z,2,1360,0,Versa 4
2026-05-27T06:35:30Z,2,1360,0,Versa 4
2026-05-27T06:35:31Z,1,1360,0,Versa 4
2026-05-27T06:35:32Z,2,1350,0,Versa 4
2026-05-27T06:35:33Z,2,1350,609,Versa 4
2026-05-27T06:35:34Z,2,1350,304,Versa 4
2026-05-27T06:35:35Z,1,1340,0,Versa 4
2026-05-27T06:35:36Z,2,1350,-914,Versa 4
2026-05-27T06:35:37Z,1,1330,0,Versa 4
2026-05-27T06:35:38Z,2,1340,-304,Versa 4
2026-05-27T06:35:39Z,2,1330,0,Versa 4
2026-05-27T06:35:40Z,2,1330,0,Versa 4
2026-05-27T06:35:41Z,2,1320,0,Versa 4
