timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-05-20T10:14:20Z,1,0,0,Versa 4
2026-05-20T10:14:21Z,2,0,-609,Versa 4
2026-05-20T10:14:22Z,2,180,0,Versa 4
2026-05-20T10:14:23Z,1,260,0,Versa 4
2026-05-20T10:14:24Z,1,360,0,Versa 4
2026-05-20T10:14:25Z,3,520,-304,Versa 4
2026-05-20T10:14:26Z,1,610,304,Versa 4
2026-05-20T10:14:27Z,3,710,0,Versa 4
2026-05-20T10:14:28Z,2,820,-304,Versa 4
2026-05-20T10:14:29Z,2,930,304,Versa 4
2026-05-20T10:14:30Z,2,980,-304,Versa 4
2026-05-20T10:14:31Z,3,1090,304,Versa 4
2026-05-20T10:14:32Z,2,1410,-304,Versa 4
2026-05-20T10:14:33Z,2,1450,0,Versa 4
2026-05-20T10:14:34Z,1,1430,-304,Versa 4
2026-05-20T10:14:35Z,1,1400,0,Versa 4
2026-05-20T10:14:36Z,3,1370,0,Versa 4
2026-05-20T10:14:37Z,2,1340,304,Versa 4
2026-05-20T10:14:38Z,2,1330,-304,Versa 4
2026-05-20T10:14:39Z,2,1350,609,Versa 4
2026-05-20T10:14:40Z,2,1410,-609,Versa 4
2026-05-20T10:14:41Z,2,1410,304,Versa 4
2026-05-20T10:14:42Z,2,1410,0,Versa 4
2026-05-20T10:14:43Z,2,1410,0,Versa 4
2026-05-20T10:14:44Z,2,1420,0,Versa 4
2026-05-20T10:14:45Z,2,1410,304,Versa 4
2026-05-20T10:14:46Z,2,1420,0,Versa 4
2026-05-20T10:14:47Z,3,1450,-304,Versa 4
2026-05-20T10:14:48Z,2,1480,0,Versa 4
2026-05-20T10:14:49Z,2,1500,304,Versa 4
2026-05-20T10:14:50Z,2,1520,0,Versa 4
2026-05-20T10:14:51Z,2,1530,0,Versa 4
2026-05-20T10:14:53Z,2,1520,-304,Versa 4
2026-05-20T10:14:54Z,3,1540,0,Versa 4
2026-05-20T10:14:55Z,2,1540,304,Versa 4
2026-05-20T10:14:56Z,2,1540,0,Versa 4
2026-05-20T10:14:57Z,2,1540,0,Versa 4
2026-05-20T10:14:58Z,2,1540,-304,Versa 4
2026-05-20T10:14:59Z,2,1540,0,Versa 4
2026-05-20T10:15:00Z,2,1530,304,Versa 4
2026-05-20T10:15:01Z,2,1530,0,Versa 4
2026-05-20T10:15:02Z,2,1520,0,Versa 4
2026-05-20T10:15:03Z,2,1530,0,Versa 4
2026-05-20T10:15:04Z,2,1520,0,Versa 4
2026-05-20T10:15:05Z,2,1520,0,Versa 4
2026-05-20T10:15:06Z,3,1530,-609,Versa 4
2026-05-20T10:15:07Z,2,1520,609,Versa 4
2026-05-20T10:15:08Z,2,1520,-609,Versa 4
2026-05-20T10:15:09Z,1,1530,0,Versa 4
2026-05-20T10:15:10Z,2,1510,0,Versa 4
2026-05-20T10:15:11Z,2,1460,304,Versa 4
2026-05-20T10:15:12Z,2,1460,-304,Versa 4
2026-05-20T10:15:13Z,3,1450,609,Versa 4
2026-05-20T10:15:14Z,2,1450,304,Versa 4
2026-05-20T10:15:15Z,2,1460,-304,Versa 4
2026-05-20T10:15:16Z,2,1470,0,Versa 4
2026-05-20T10:15:17Z,2,1460,-304,Versa 4
2026-05-20T10:15:18Z,2,1460,304,Versa 4
2026-05-20T10:15:19Z,2,1460,-609,Versa 4
2026-05-20T10:15:20Z,2,1460,0,Versa 4
2026-05-20T10:15:21Z,3,1460,609,Versa 4
2026-05-20T10:15:22Z,2,1470,0,Versa 4
2026-05-20T10:15:23Z,2,1470,-304,Versa 4
2026-05-20T10:15:24Z,1,1470,0,Versa 4
2026-05-20T10:15:25Z,3,1470,0,Versa 4
2026-05-20T10:15:26Z,2,1460,-609,Versa 4
2026-05-20T10:15:27Z,2,1470,304,Versa 4
2026-05-20T10:15:28Z,2,1470,-609,Versa 4
2026-05-20T10:15:29Z,2,1470,304,Versa 4
2026-05-20T10:15:30Z,2,1470,0,Versa 4
2026-05-20T10:15:31Z,2,1470,0,Versa 4
2026-05-20T10:15:32Z,2,1470,-304,Versa 4
2026-05-20T10:15:33Z,2,1460,0,Versa 4
2026-05-20T10:15:34Z,3,1470,304,Versa 4
2026-05-20T10:15:35Z,2,1470,304,Versa 4
2026-05-20T10:15:36Z,2,1460,0,Versa 4
2026-05-20T10:15:37Z,2,1480,-304,Versa 4
2026-05-20T10:15:38Z,3,1530,0,Versa 4
2026-05-20T10:15:39Z,3,1570,-304,Versa 4
2026-05-20T10:15:40Z,1,1580,0,Versa 4
2026-05-20T10:15:41Z,3,1580,304,Versa 4
2026-05-20T10:15:42Z,2,1580,-304,Versa 4
2026-05-20T10:15:43Z,2,1570,304,Versa 4
2026-05-20T10:15:44Z,2,1580,-304,Versa 4
2026-05-20T10:15:45Z,2,1580,304,Versa 4
2026-05-20T10:15:46Z,3,1580,0,Versa 4
2026-05-20T10:15:47Z,2,1580,0,Versa 4
2026-05-20T10:15:48Z,2,1580,0,Versa 4
2026-05-20T10:15:49Z,3,1570,0,Versa 4
2026-05-20T10:15:50Z,2,1580,0,Versa 4
2026-05-20T10:15:51Z,2,1580,-609,Versa 4
