timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-05-12T10:34:41Z,1,0,0,Versa 4
2026-05-12T10:34:42Z,2,0,-914,Versa 4
2026-05-12T10:34:43Z,3,200,-304,Versa 4
2026-05-12T10:34:44Z,2,340,304,Versa 4
2026-05-12T10:34:45Z,3,520,0,Versa 4
2026-05-12T10:34:46Z,2,720,0,Versa 4
2026-05-12T10:34:47Z,2,880,304,Versa 4
2026-05-12T10:34:48Z,3,990,-304,Versa 4
2026-05-12T10:34:49Z,2,1080,0,Versa 4
2026-05-12T10:34:50Z,2,1140,609,Versa 4
2026-05-12T10:34:51Z,3,1190,-304,Versa 4
2026-05-12T10:34:52Z,2,1250,304,Versa 4
2026-05-12T10:34:53Z,2,1540,0,Versa 4
2026-05-12T10:34:54Z,3,1570,304,Versa 4
2026-05-12T10:34:55Z,3,1570,304,Versa 4
2026-05-12T10:34:56Z,2,1590,-304,Versa 4
2026-05-12T10:34:57Z,3,1620,304,Versa 4
2026-05-12T10:34:58Z,2,1630,-609,Versa 4
2026-05-12T10:34:59Z,2,1630,0,Versa 4
2026-05-12T10:35:00Z,3,1640,304,Versa 4
2026-05-12T10:35:01Z,2,1650,304,Versa 4
2026-05-12T10:35:02Z,2,1620,0,Versa 4
2026-05-12T10:35:03Z,2,1590,304,Versa 4
2026-05-12T10:35:04Z,2,1620,-914,Versa 4
2026-05-12T10:35:05Z,1,1620,914,Versa 4
2026-05-12T10:35:06Z,2,1610,0,Versa 4
2026-05-12T10:35:07Z,3,1600,0,Versa 4
2026-05-12T10:35:08Z,2,1600,-304,Versa 4
2026-05-12T10:35:09Z,2,1600,0,Versa 4
2026-05-12T10:35:10Z,3,1590,-609,Versa 4
2026-05-12T10:35:11Z,2,1620,-304,Versa 4
2026-05-12T10:35:12Z,3,1620,609,Versa 4
2026-05-12T10:35:13Z,2,1640,304,Versa 4
2026-05-12T10:35:14Z,2,1650,-609,Versa 4
2026-05-12T10:35:15Z,3,1660,0,Versa 4
2026-05-12T10:35:16Z,2,1680,0,Versa 4
2026-05-12T10:35:17Z,2,1680,304,Versa 4
2026-05-12T10:35:18Z,2,1670,-609,Versa 4
2026-05-12T10:35:19Z,1,1670,304,Versa 4
2026-05-12T10:35:20Z,4,1670,0,Versa 4
2026-05-12T10:35:21Z,2,2810,0,Versa 4
2026-05-12T10:35:22Z,2,2800,304,Versa 4
2026-05-12T10:35:23Z,3,2810,-609,Versa 4
2026-05-12T10:35:24Z,2,2830,0,Versa 4
2026-05-12T10:35:25Z,3,2890,0,Versa 4
2026-05-12T10:35:26Z,1,2870,304,Versa 4
2026-05-12T10:35:27Z,2,2880,-304,Versa 4
2026-05-12T10:35:28Z,2,2860,0,Versa 4
2026-05-12T10:35:29Z,2,2850,304,Versa 4
2026-05-12T10:35:30Z,2,1560,0,Versa 4
2026-05-12T10:35:31Z,3,1590,0,Versa 4
2026-05-12T10:35:32Z,2,1580,304,Versa 4
2026-05-12T10:35:33Z,2,1590,0,Versa 4
