timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-05-07T06:26:17Z,0,0,0,Versa 4
2026-05-07T06:26:18Z,2,0,0,Versa 4
2026-05-07T06:26:19Z,2,170,0,Versa 4
2026-05-07T06:26:20Z,3,310,-609,Versa 4
2026-05-07T06:26:21Z,2,480,-304,Versa 4
2026-05-07T06:26:22Z,2,650,-914,Versa 4
2026-05-07T06:26:23Z,2,800,1524,Versa 4
2026-05-07T06:26:24Z,3,940,304,Versa 4
2026-05-07T06:26:25Z,2,1010,-609,Versa 4
2026-05-07T06:26:26Z,2,1080,609,Versa 4
2026-05-07T06:26:27Z,3,1160,-1219,Versa 4
2026-05-07T06:26:28Z,2,1220,0,Versa 4
2026-05-07T06:26:29Z,2,1480,304,Versa 4
2026-05-07T06:26:30Z,2,1490,304,Versa 4
2026-05-07T06:26:31Z,3,1530,914,Versa 4
2026-05-07T06:26:32Z,2,1540,0,Versa 4
2026-05-07T06:26:33Z,2,1520,-1219,Versa 4
2026-05-07T06:26:34Z,3,1550,0,Versa 4
2026-05-07T06:26:35Z,2,1590,304,Versa 4
2026-05-07T06:26:36Z,2,1570,0,Versa 4
2026-05-07T06:26:37Z,3,1590,609,Versa 4
2026-05-07T06:26:38Z,2,1610,0,Versa 4
2026-05-07T06:26:39Z,2,1580,0,Versa 4
2026-05-07T06:26:40Z,2,1620,0,Versa 4
2026-05-07T06:26:41Z,3,1600,-609,Versa 4
2026-05-07T06:26:42Z,2,1630,-304,Versa 4
2026-05-07T06:26:43Z,2,1640,-304,Versa 4
2026-05-07T06:26:44Z,3,2730,609,Versa 4
2026-05-07T06:26:45Z,2,2750,609,Versa 4
2026-05-07T06:26:46Z,2,2750,609,Versa 4
2026-05-07T06:26:47Z,2,2800,-304,Versa 4
2026-05-07T06:26:48Z,2,2800,304,Versa 4
2026-05-07T06:26:49Z,2,2800,-609,Versa 4
2026-05-07T06:26:50Z,3,2790,609,Versa 4
2026-05-07T06:26:51Z,2,2790,-914,Versa 4
2026-05-07T06:26:52Z,2,2780,0,Versa 4
2026-05-07T06:26:53Z,2,2780,304,Versa 4
2026-05-07T06:26:54Z,3,2780,0,Versa 4
2026-05-07T06:26:55Z,2,2780,-609,Versa 4
2026-05-07T06:26:56Z,2,2770,914,Versa 4
2026-05-07T06:26:57Z,3,2790,-609,Versa 4
2026-05-07T06:26:58Z,2,2780,0,Versa 4
2026-05-07T06:26:59Z,2,2780,0,Versa 4
2026-05-07T06:27:00Z,2,2770,304,Versa 4
2026-05-07T06:27:01Z,2,2780,0,Versa 4
2026-05-07T06:27:02Z,3,2760,-304,Versa 4
2026-05-07T06:27:03Z,2,2770,1524,Versa 4
2026-05-07T06:27:04Z,2,2750,-609,Versa 4
2026-05-07T06:27:05Z,2,2760,0,Versa 4
2026-05-07T06:27:06Z,3,2760,-914,Versa 4
2026-05-07T06:27:07Z,2,2760,0,Versa 4
2026-05-07T06:27:08Z,2,2760,914,Versa 4
2026-05-07T06:27:09Z,2,2750,-609,Versa 4
2026-05-07T06:27:10Z,2,2750,-304,Versa 4
2026-05-07T06:27:11Z,2,2740,0,Versa 4
2026-05-07T06:27:12Z,2,2730,914,Versa 4
2026-05-07T06:27:13Z,2,2730,-609,Versa 4
2026-05-07T06:27:14Z,2,2720,0,Versa 4
2026-05-07T06:27:15Z,3,2710,914,Versa 4
2026-05-07T06:27:16Z,2,2710,-609,Versa 4
2026-05-07T06:27:17Z,2,2710,304,Versa 4
2026-05-07T06:27:18Z,2,2710,0,Versa 4
2026-05-07T06:27:19Z,2,2710,304,Versa 4
2026-05-07T06:27:20Z,1,1510,0,Versa 4
2026-05-07T06:27:21Z,2,1450,0,Versa 4
2026-05-07T06:27:22Z,1,1360,-1219,Versa 4
2026-05-07T06:27:23Z,1,1280,914,Versa 4
2026-05-07T06:27:24Z,3,1230,304,Versa 4
2026-05-07T06:27:25Z,2,1240,-914,Versa 4
2026-05-07T06:27:26Z,2,1250,609,Versa 4
2026-05-07T06:27:27Z,3,1320,-304,Versa 4
2026-05-07T06:27:28Z,2,1410,914,Versa 4
2026-05-07T06:27:29Z,2,1420,1219,Versa 4
2026-05-07T06:27:30Z,2,1420,-1524,Versa 4
2026-05-07T06:27:31Z,2,1430,0,Versa 4
2026-05-07T06:27:32Z,2,1430,609,Versa 4
2026-05-07T06:27:33Z,3,1430,-609,Versa 4
2026-05-07T06:27:34Z,2,1440,304,Versa 4
2026-05-07T06:27:35Z,2,1440,-914,Versa 4
2026-05-07T06:27:36Z,2,1430,-609,Versa 4
2026-05-07T06:27:37Z,2,1450,0,Versa 4
2026-05-07T06:27:38Z,2,1450,0,Versa 4
2026-05-07T06:27:39Z,2,1440,914,Versa 4
2026-05-07T06:27:40Z,2,1450,-914,Versa 4
2026-05-07T06:27:41Z,1,1390,914,Versa 4
2026-05-07T06:27:42Z,2,1360,-304,Versa 4
2026-05-07T06:27:43Z,1,1300,-609,Versa 4
2026-05-07T06:27:44Z,1,1230,0,Versa 4
2026-05-07T06:27:45Z,1,1130,914,Versa 4
2026-05-07T06:27:46Z,2,1090,-609,Versa 4
2026-05-07T06:27:47Z,2,1070,609,Versa 4
2026-05-07T06:27:48Z,1,1050,304,Versa 4
2026-05-07T06:27:49Z,3,1060,-1219,Versa 4
2026-05-07T06:27:50Z,2,1070,914,Versa 4
2026-05-07T06:27:51Z,2,1070,-914,Versa 4
2026-05-07T06:27:52Z,2,1090,914,Versa 4
2026-05-07T06:27:53Z,2,1200,0,Versa 4
2026-05-07T06:27:54Z,2,1210,304,Versa 4
2026-05-07T06:27:55Z,2,1210,-1219,Versa 4
2026-05-07T06:27:56Z,2,1220,1219,Versa 4
2026-05-07T06:27:57Z,2,1220,304,Versa 4
2026-05-07T06:27:58Z,3,1300,0,Versa 4
2026-05-07T06:27:59Z,2,1360,0,Versa 4
2026-05-07T06:28:00Z,2,1370,-304,Versa 4
2026-05-07T06:28:01Z,2,1390,-304,Versa 4
2026-05-07T06:28:02Z,2,1380,-304,Versa 4
2026-05-07T06:28:03Z,2,1380,914,Versa 4
2026-05-07T06:28:04Z,3,1390,0,Versa 4
2026-05-07T06:28:05Z,2,1400,-1219,Versa 4
2026-05-07T06:28:06Z,2,1400,609,Versa 4
2026-05-07T06:28:07Z,2,1410,0,Versa 4
2026-05-07T06:28:08Z,2,1400,0,Versa 4
2026-05-07T06:28:09Z,2,1410,0,Versa 4
2026-05-07T06:28:10Z,2,1400,-914,Versa 4
2026-05-07T06:28:11Z,2,1410,304,Versa 4
2026-05-07T06:28:12Z,2,1410,304,Versa 4
2026-05-07T06:28:13Z,2,1400,304,Versa 4
2026-05-07T06:28:14Z,2,1410,-609,Versa 4
2026-05-07T06:28:15Z,2,1410,609,Versa 4
2026-05-07T06:28:16Z,2,1400,304,Versa 4
2026-05-07T06:28:17Z,3,1420,-304,Versa 4
2026-05-07T06:28:18Z,2,1410,609,Versa 4
2026-05-07T06:28:19Z,2,1420,-304,Versa 4
2026-05-07T06:28:20Z,2,1420,0,Versa 4
2026-05-07T06:28:21Z,2,1430,304,Versa 4
2026-05-07T06:28:22Z,2,1430,-304,Versa 4
2026-05-07T06:28:23Z,2,1430,-304,Versa 4
2026-05-07T06:28:24Z,2,1430,-609,Versa 4
2026-05-07T06:28:25Z,2,1430,914,Versa 4
2026-05-07T06:28:26Z,2,1430,0,Versa 4
2026-05-07T06:28:27Z,2,1430,0,Versa 4
2026-05-07T06:28:28Z,2,1430,-1828,Versa 4
2026-05-07T06:28:29Z,3,1430,609,Versa 4
2026-05-07T06:28:30Z,2,1440,0,Versa 4
2026-05-07T06:28:31Z,2,1440,304,Versa 4
2026-05-07T06:28:32Z,2,1430,0,Versa 4
2026-05-07T06:28:33Z,3,1510,609,Versa 4
2026-05-07T06:28:34Z,2,1510,0,Versa 4
2026-05-07T06:28:35Z,2,1510,0,Versa 4
2026-05-07T06:28:36Z,2,1510,0,Versa 4
2026-05-07T06:28:37Z,2,1500,0,Versa 4
2026-05-07T06:28:38Z,2,1510,0,Versa 4
2026-05-07T06:28:39Z,2,1510,-609,Versa 4
2026-05-07T06:28:40Z,3,1510,-304,Versa 4
2026-05-07T06:28:41Z,2,1500,0,Versa 4
2026-05-07T06:28:42Z,2,1510,0,Versa 4
2026-05-07T06:28:43Z,2,1520,914,Versa 4
2026-05-07T06:28:44Z,2,1510,-914,Versa 4
2026-05-07T06:28:45Z,2,1510,304,Versa 4
2026-05-07T06:28:46Z,2,1510,0,Versa 4
2026-05-07T06:28:47Z,2,1510,0,Versa 4
2026-05-07T06:28:48Z,2,1500,0,Versa 4
2026-05-07T06:28:49Z,2,1500,-304,Versa 4
2026-05-07T06:28:50Z,2,1500,0,Versa 4
2026-05-07T06:28:51Z,2,1500,-609,Versa 4
2026-05-07T06:28:52Z,2,1500,1524,Versa 4
2026-05-07T06:28:53Z,2,1500,0,Versa 4
2026-05-07T06:28:54Z,2,1490,-609,Versa 4
2026-05-07T06:28:55Z,2,1490,0,Versa 4
