timestamp,Infrared to Red Signal Ratio
05/25/26 00:00:35,-4
05/25/26 00:01:35,11
05/25/26 00:02:35,-47
05/25/26 00:03:35,8
05/25/26 00:04:35,35
05/25/26 00:05:35,-1
05/25/26 00:06:35,0
05/25/26 00:07:35,9
05/25/26 00:08:35,0
05/25/26 00:09:35,13
05/25/26 00:10:35,0
05/25/26 00:11:35,-18
05/25/26 00:12:35,2
05/25/26 00:13:35,39
05/25/26 00:14:35,0
05/25/26 00:15:35,-12
05/25/26 00:16:35,-8
05/25/26 00:17:35,-4
05/25/26 00:18:35,-24
05/25/26 00:19:35,0
05/25/26 00:20:35,-5
05/25/26 00:21:35,-8
05/25/26 00:22:35,-4
05/25/26 00:23:35,-1
05/25/26 00:24:35,25
05/25/26 00:25:35,0
05/25/26 00:26:35,0
05/25/26 00:27:35,0
05/25/26 00:28:35,0
05/25/26 00:29:35,43
05/25/26 00:30:35,-2
05/25/26 00:31:35,-1
05/25/26 00:32:35,37
05/25/26 00:33:35,-26
05/25/26 00:34:35,34
05/25/26 00:35:35,17
05/25/26 00:36:35,0
05/25/26 00:37:35,0
05/25/26 00:38:35,3
05/25/26 00:39:35,6
05/25/26 00:40:35,8
05/25/26 00:41:35,-13
05/25/26 00:42:35,47
05/25/26 00:43:35,-3
05/25/26 00:44:35,-86
05/25/26 00:45:35,0
05/25/26 00:46:35,-51
05/25/26 00:47:35,24
05/25/26 00:48:35,0
05/25/26 00:49:35,-30
05/25/26 00:50:35,9
05/25/26 00:51:35,40
05/25/26 00:52:35,17
05/25/26 00:53:35,9
05/25/26 00:54:35,8
05/25/26 00:55:35,15
05/25/26 00:56:35,3
05/25/26 00:57:35,-30
05/25/26 00:58:35,0
05/25/26 00:59:35,11
05/25/26 01:00:35,-8
05/25/26 01:01:35,0
05/25/26 01:02:35,-3
05/25/26 01:03:35,-24
05/25/26 01:04:35,-21
05/25/26 01:05:35,-8
05/25/26 01:06:35,-14
05/25/26 01:07:35,-50
05/25/26 01:08:35,-97
05/25/26 01:09:35,-34
05/25/26 01:10:35,0
05/25/26 01:11:35,0
05/25/26 01:12:35,-13
05/25/26 01:13:35,65
05/25/26 01:14:35,-10
05/25/26 01:15:35,-28
05/25/26 01:16:35,-26
05/25/26 01:17:35,-3
05/25/26 01:18:35,2
05/25/26 01:19:35,4
05/25/26 01:20:35,0
05/25/26 01:21:35,7
05/25/26 01:22:35,-4
05/25/26 01:23:35,0
05/25/26 01:24:35,0
05/25/26 01:25:36,0
05/25/26 01:26:36,2
05/25/26 01:27:36,1
05/25/26 01:28:36,4
05/25/26 01:29:36,-1
05/25/26 01:30:36,-6
05/25/26 01:31:36,0
05/25/26 01:32:36,-26
05/25/26 01:33:36,0
05/25/26 01:34:36,-6
05/25/26 01:35:36,0
05/25/26 01:36:36,0
05/25/26 01:37:36,-32
05/25/26 01:38:36,0
05/25/26 01:39:36,-6
05/25/26 01:40:36,-4
05/25/26 01:41:36,-13
05/25/26 01:42:36,4
05/25/26 01:43:36,13
05/25/26 01:44:36,11
05/25/26 01:45:36,-17
05/25/26 01:46:36,0
05/25/26 01:47:36,0
05/25/26 01:48:36,0
05/25/26 01:49:36,-18
05/25/26 01:50:36,2
05/25/26 01:51:36,0
05/25/26 01:52:36,-19
05/25/26 01:53:36,0
05/25/26 01:54:36,0
05/25/26 01:55:36,-13
05/25/26 01:56:36,8
05/25/26 01:57:36,-2
05/25/26 01:58:36,0
05/25/26 01:59:36,-3
05/25/26 02:00:36,-8
05/25/26 02:01:36,0
05/25/26 02:02:36,0
05/25/26 02:03:36,16
05/25/26 02:04:36,2
05/25/26 02:05:36,4
05/25/26 02:06:36,39
05/25/26 02:07:36,0
05/25/26 02:08:36,-4
05/25/26 02:09:36,-34
05/25/26 02:10:36,-46
05/25/26 02:11:36,21
05/25/26 02:12:36,0
05/25/26 02:13:36,4
05/25/26 02:14:36,-30
05/25/26 02:15:36,4
05/25/26 02:16:36,7
05/25/26 02:17:36,0
05/25/26 02:18:36,-20
05/25/26 02:19:36,-1
05/25/26 02:20:36,-13
05/25/26 02:21:36,12
05/25/26 02:22:36,26
05/25/26 02:23:36,9
05/25/26 02:24:36,0
05/25/26 02:25:36,-2
05/25/26 02:26:36,0
05/25/26 02:27:36,-7
05/25/26 02:28:36,-10
05/25/26 02:29:36,0
05/25/26 02:30:36,0
05/25/26 02:31:36,-48
05/25/26 02:32:36,-5
05/25/26 02:33:36,0
05/25/26 02:34:36,40
05/25/26 02:35:36,-46
05/25/26 02:36:36,31
05/25/26 02:37:36,-1
05/25/26 02:38:36,10
05/25/26 02:39:36,14
05/25/26 02:40:36,23
05/25/26 02:41:36,3
05/25/26 02:42:36,-1
05/25/26 02:43:36,-7
05/25/26 02:44:36,7
05/25/26 02:45:36,0
05/25/26 02:46:36,-16
05/25/26 02:47:36,-44
05/25/26 02:48:36,35
05/25/26 02:49:36,9
05/25/26 02:50:36,-42
05/25/26 02:51:36,-53
05/25/26 02:52:36,8
05/25/26 02:53:36,0
05/25/26 02:54:36,34
05/25/26 02:55:36,1
05/25/26 02:56:36,-37
05/25/26 02:57:36,48
05/25/26 02:58:36,5
05/25/26 02:59:36,34
05/25/26 03:00:36,47
05/25/26 03:01:36,-27
05/25/26 03:02:36,5
05/25/26 03:03:36,1
05/25/26 03:04:36,30
05/25/26 03:05:36,3
05/25/26 03:06:36,5
05/25/26 03:07:36,62
05/25/26 03:08:36,32
05/25/26 03:09:36,-56
05/25/26 03:10:36,1
05/25/26 03:11:36,-9
05/25/26 03:12:36,0
05/25/26 03:13:36,0
05/25/26 03:14:36,-21
05/25/26 03:15:36,2
05/25/26 03:16:36,0
05/25/26 03:17:38,4
05/25/26 03:18:38,0
05/25/26 03:19:38,-2
05/25/26 03:20:38,0
05/25/26 03:21:38,0
05/25/26 03:22:38,8
05/25/26 03:23:38,38
05/25/26 03:24:38,0
05/25/26 03:25:38,17
05/25/26 03:26:38,5
05/25/26 03:27:38,-4
05/25/26 03:28:38,8
05/25/26 03:29:38,1
05/25/26 03:30:38,0
05/25/26 03:31:38,-3
05/25/26 03:32:38,-34
05/25/26 03:33:38,-68
05/25/26 03:34:38,-36
05/25/26 03:35:38,0
05/25/26 03:36:38,0
05/25/26 03:37:38,-13
05/25/26 03:38:38,-36
05/25/26 03:39:38,10
05/25/26 03:40:38,0
05/25/26 03:41:38,2
05/25/26 03:42:38,-30
05/25/26 03:43:38,-7
05/25/26 03:44:38,11
05/25/26 03:45:38,2
05/25/26 03:46:38,-4
05/25/26 03:47:38,-51
05/25/26 03:48:38,4
05/25/26 03:49:38,1
05/25/26 03:50:38,4
05/25/26 03:51:38,0
05/25/26 03:52:38,-18
05/25/26 03:53:38,16
05/25/26 03:54:38,-18
05/25/26 03:55:38,-29
05/25/26 03:56:38,5
05/25/26 03:57:38,-51
05/25/26 03:58:38,27
05/25/26 03:59:38,31
05/25/26 04:00:38,12
05/25/26 04:01:38,-2
05/25/26 04:02:38,0
05/25/26 04:03:38,3
05/25/26 04:04:38,13
05/25/26 04:05:38,6
05/25/26 04:06:38,8
05/25/26 04:07:58,-2
05/25/26 04:08:58,0
05/25/26 04:09:58,4
05/25/26 04:10:58,6
05/25/26 04:11:58,0
