timestamp,Infrared to Red Signal Ratio
05/09/26 01:07:30,-23
05/09/26 01:08:30,0
05/09/26 01:09:30,0
05/09/26 01:10:30,-2
05/09/26 01:11:30,-5
05/09/26 01:12:30,-13
05/09/26 01:13:30,0
05/09/26 01:14:30,0
05/09/26 01:15:30,-21
05/09/26 01:16:30,21
05/09/26 01:17:30,18
05/09/26 01:18:30,0
05/09/26 01:19:30,-25
05/09/26 01:20:31,0
05/09/26 01:21:31,23
05/09/26 01:22:31,6
05/09/26 01:23:31,8
05/09/26 01:24:31,0
05/09/26 01:25:31,3
05/09/26 01:26:31,8
05/09/26 01:27:31,-9
05/09/26 01:28:31,6
05/09/26 01:29:31,4
05/09/26 01:30:31,-25
05/09/26 01:31:31,1
05/09/26 01:32:31,4
05/09/26 01:33:31,3
05/09/26 01:34:31,-22
05/09/26 01:35:31,20
05/09/26 01:36:31,13
05/09/26 01:37:31,0
05/09/26 01:38:31,-3
05/09/26 01:39:31,1
05/09/26 01:40:31,-33
05/09/26 01:41:31,6
05/09/26 01:42:31,0
05/09/26 01:43:31,-8
05/09/26 01:44:31,1
05/09/26 01:45:31,-8
05/09/26 01:46:31,9
05/09/26 01:47:31,-4
05/09/26 01:48:31,0
05/09/26 01:49:31,0
05/09/26 01:50:30,0
05/09/26 01:51:30,0
05/09/26 01:52:30,-1
05/09/26 01:53:30,-1
05/09/26 01:54:30,-17
05/09/26 01:55:30,0
05/09/26 01:56:30,-3
05/09/26 01:57:30,-1
05/09/26 01:58:30,31
05/09/26 01:59:30,-9
05/09/26 02:00:30,17
05/09/26 02:01:30,-6
05/09/26 02:02:30,4
05/09/26 02:03:30,15
05/09/26 02:04:30,9
05/09/26 02:05:30,6
05/09/26 02:06:30,-10
05/09/26 02:07:30,-3
05/09/26 02:08:30,0
05/09/26 02:09:30,0
05/09/26 02:10:30,36
05/09/26 02:11:30,0
05/09/26 02:12:30,-1
05/09/26 02:13:30,0
05/09/26 02:14:30,40
05/09/26 02:15:30,-9
05/09/26 02:16:30,-3
05/09/26 02:17:30,3
05/09/26 02:18:30,3
05/09/26 02:19:30,-26
05/09/26 02:20:30,-33
05/09/26 02:21:30,-1
05/09/26 02:22:30,-1
05/09/26 02:23:30,-27
05/09/26 02:24:30,12
05/09/26 02:25:30,17
05/09/26 02:26:30,2
05/09/26 02:27:30,-14
05/09/26 02:28:30,12
05/09/26 02:29:30,-6
05/09/26 02:30:30,13
05/09/26 02:31:30,0
05/09/26 02:32:30,-8
05/09/26 02:33:30,0
05/09/26 02:34:30,10
05/09/26 02:35:30,9
05/09/26 02:36:29,0
05/09/26 02:37:29,-25
05/09/26 02:38:29,-14
05/09/26 02:39:29,3
05/09/26 02:40:29,-1
05/09/26 02:41:29,23
05/09/26 02:42:29,0
05/09/26 02:43:29,-12
05/09/26 02:44:29,-2
05/09/26 02:45:29,-15
05/09/26 02:46:29,0
05/09/26 02:47:29,0
05/09/26 02:48:29,-1
05/09/26 02:49:29,-3
05/09/26 02:50:29,0
05/09/26 02:51:28,0
05/09/26 02:52:28,10
05/09/26 02:53:28,-20
05/09/26 02:54:28,26
05/09/26 02:55:28,-13
05/09/26 02:56:28,20
05/09/26 02:57:28,-1
05/09/26 02:58:28,-21
