type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2026-05-09T00:51:30,2026-05-09T09:11,495,33.5820202020202,NaN,NaN,NaN,NaN
IDT,2026-05-10T00:22:30,2026-05-10T09:29:30,546,33.9062271062271,NaN,NaN,NaN,NaN
IDT,2026-05-10T23:09,2026-05-11T07:08:30,479,33.83716075156576,0.0,652.05853862199,0.17077127886153984,1.1679636989812887
IDT,2026-05-11T22:58,2026-05-12T08:26,566,33.864310954063605,7.683507306890533,680.4833856616169,0.1463896467483075,1.1297464496299832
IDT,2026-05-13T01:19,2026-05-13T08:45,446,33.696188340807176,-62.8736951983301,610.3669765647501,0.13461950539903134,1.1413126804780462
IDT,2026-05-14T23:21,2026-05-15T08:58:30,575,34.03130434782609,103.82688463155864,332.0443860387895,0.1589370999699391,1.0493416146587229
IDT,2026-05-17T00:07:30,2026-05-17T09:28,557,33.57773788150808,-144.49853862213058,451.6901753391139,0.1714733745492117,1.01910432283874
IDT,2026-05-18T02:48:30,2026-05-18T09:36:30,391,34.36982097186701,202.96228154946039,451.6985875493847,0.2606830870714169,1.0264565810015827
IDT,2026-05-19T02:41:30,2026-05-19T12:24:30,581,34.436660929432016,332.5353356890446,675.1557133935858,0.31089260810651725,1.0282236263364986
