timestamp,Infrared to Red Signal Ratio
06/08/26 02:11:00,-8
06/08/26 02:12:00,-10
06/08/26 02:13:00,-31
06/08/26 02:14:00,-34
06/08/26 02:15:00,-14
06/08/26 02:16:00,-7
06/08/26 02:17:00,1
06/08/26 02:18:00,-26
06/08/26 02:19:00,-61
06/08/26 02:20:00,-38
06/08/26 02:21:00,-17
06/08/26 02:22:00,-6
06/08/26 02:23:00,-53
06/08/26 02:24:00,-13
06/08/26 02:25:00,-40
06/08/26 02:26:00,-23
06/08/26 02:27:00,-14
06/08/26 02:28:00,-22
06/08/26 02:29:00,-8
06/08/26 02:30:00,-43
06/08/26 02:31:00,0
06/08/26 02:32:00,66
06/08/26 02:33:00,-42
06/08/26 02:34:00,-13
06/08/26 02:35:00,6
06/08/26 02:36:00,11
06/08/26 02:37:00,0
06/08/26 02:38:00,0
06/08/26 02:39:00,-3
06/08/26 02:40:00,-25
06/08/26 02:41:00,0
06/08/26 02:42:00,0
06/08/26 02:43:00,0
06/08/26 02:44:00,0
06/08/26 02:45:00,0
06/08/26 02:46:00,0
06/08/26 02:47:00,0
06/08/26 02:48:00,0
06/08/26 02:49:00,0
06/08/26 02:50:00,0
06/08/26 02:51:00,0
06/08/26 02:52:00,0
06/08/26 02:53:00,0
06/08/26 02:54:00,0
06/08/26 02:55:00,0
06/08/26 02:56:00,6
06/08/26 02:57:00,41
06/08/26 02:58:00,5
06/08/26 02:59:00,3
06/08/26 03:00:00,12
06/08/26 03:01:00,-28
06/08/26 03:02:00,-5
06/08/26 03:03:00,0
06/08/26 03:04:00,0
06/08/26 03:05:00,22
06/08/26 03:06:00,0
06/08/26 03:07:00,-16
06/08/26 03:08:00,-42
06/08/26 03:09:00,0
06/08/26 03:10:00,0
06/08/26 03:11:00,1
06/08/26 03:12:00,6
06/08/26 03:13:00,0
06/08/26 03:14:00,78
06/08/26 03:15:00,8
06/08/26 03:16:00,0
06/08/26 03:17:00,47
06/08/26 03:18:00,0
06/08/26 03:19:00,-19
06/08/26 03:20:00,4
06/08/26 03:21:00,-4
06/08/26 03:22:00,-13
06/08/26 03:23:00,9
06/08/26 03:24:00,13
06/08/26 03:25:00,16
06/08/26 03:26:00,6
06/08/26 03:27:00,-26
06/08/26 03:28:00,5
06/08/26 03:29:00,4
06/08/26 03:30:00,0
06/08/26 03:31:00,3
06/08/26 03:32:00,-4
06/08/26 03:33:00,-30
06/08/26 03:34:00,0
06/08/26 03:35:00,5
06/08/26 03:36:00,0
06/08/26 03:37:00,13
06/08/26 03:38:00,0
06/08/26 03:39:01,0
06/08/26 03:40:01,-3
06/08/26 03:41:01,0
06/08/26 03:42:01,3
