timestamp,Infrared to Red Signal Ratio
05/27/26 06:55:01,-21
05/27/26 06:56:01,15
05/27/26 06:57:01,5
05/27/26 06:58:01,0
05/27/26 06:59:01,1
05/27/26 07:00:01,-6
05/27/26 07:01:01,5
05/27/26 07:02:01,0
05/27/26 07:03:01,7
05/27/26 07:04:01,-6
05/27/26 07:05:01,10
05/27/26 07:06:01,0
05/27/26 07:07:01,27
05/27/26 07:08:01,-2
05/27/26 07:09:01,0
05/27/26 07:10:01,0
05/27/26 07:11:01,22
05/27/26 07:12:01,0
05/27/26 07:13:01,0
05/27/26 07:14:01,-14
05/27/26 07:15:54,0
05/27/26 07:16:54,-42
05/27/26 07:17:54,0
05/27/26 07:18:54,9
05/27/26 07:19:54,0
