timestamp,Infrared to Red Signal Ratio
05/12/26 00:12:01,0
05/12/26 00:13:01,0
05/12/26 00:14:01,0
05/12/26 00:15:01,0
05/12/26 00:16:01,0
05/12/26 00:17:01,0
05/12/26 00:18:01,0
05/12/26 00:19:01,0
05/12/26 00:20:01,0
05/12/26 00:21:01,0
05/12/26 00:22:01,0
05/12/26 00:23:01,0
05/12/26 00:24:01,0
05/12/26 00:25:01,0
05/12/26 00:26:01,0
05/12/26 00:27:01,0
05/12/26 00:28:01,0
05/12/26 00:29:01,0
05/12/26 00:30:01,0
05/12/26 00:31:01,0
05/12/26 00:32:01,0
05/12/26 00:33:01,0
05/12/26 00:34:01,0
05/12/26 00:35:01,0
05/12/26 00:36:01,0
05/12/26 00:37:01,0
05/12/26 00:38:01,0
05/12/26 00:39:01,0
05/12/26 00:40:01,0
05/12/26 00:41:01,0
05/12/26 00:42:01,0
05/12/26 01:23:31,0
05/12/26 01:24:31,0
05/12/26 01:25:31,0
05/12/26 01:26:31,0
05/12/26 01:27:31,0
05/12/26 01:28:31,0
05/12/26 01:29:31,0
05/12/26 01:30:31,0
05/12/26 01:31:31,0
05/12/26 01:32:31,0
05/12/26 01:33:31,0
05/12/26 01:34:31,0
05/12/26 01:35:31,0
05/12/26 01:36:31,0
05/12/26 01:37:31,0
05/12/26 01:38:31,0
05/12/26 01:39:31,0
05/12/26 01:40:31,0
05/12/26 01:41:31,0
05/12/26 01:42:31,0
05/12/26 01:43:31,0
05/12/26 01:44:31,0
05/12/26 01:45:31,0
05/12/26 01:46:31,0
05/12/26 01:47:31,0
05/12/26 01:48:31,0
05/12/26 01:49:31,0
05/12/26 01:50:31,0
05/12/26 01:51:31,0
05/12/26 01:52:31,0
05/12/26 01:53:31,0
05/12/26 01:54:31,0
05/12/26 01:55:31,0
05/12/26 01:56:31,0
05/12/26 01:57:31,0
05/12/26 01:58:31,0
05/12/26 01:59:31,0
05/12/26 02:00:31,0
05/12/26 02:01:31,0
05/12/26 02:02:31,0
05/12/26 02:03:31,0
05/12/26 02:04:31,0
05/12/26 02:05:31,0
05/12/26 02:06:31,0
05/12/26 02:07:31,0
05/12/26 02:08:31,0
05/12/26 02:09:31,0
05/12/26 02:10:31,0
05/12/26 02:11:31,0
05/12/26 02:12:31,0
05/12/26 02:13:31,0
05/12/26 02:14:31,0
05/12/26 02:15:31,0
05/12/26 02:16:31,0
05/12/26 02:17:31,0
05/12/26 02:18:31,0
05/12/26 02:19:31,0
05/12/26 02:20:31,0
05/12/26 02:21:31,0
05/12/26 02:22:31,0
05/12/26 02:23:31,0
05/12/26 02:24:31,0
05/12/26 02:25:31,0
05/12/26 02:26:31,0
05/12/26 02:27:31,0
05/12/26 02:28:31,0
05/12/26 02:29:31,0
05/12/26 02:30:31,0
05/12/26 02:31:31,0
05/12/26 02:32:31,0
05/12/26 02:33:31,0
05/12/26 02:34:31,0
05/12/26 02:35:31,0
05/12/26 02:36:31,0
05/12/26 02:37:31,0
05/12/26 02:38:31,0
05/12/26 02:39:31,0
05/12/26 02:40:31,0
05/12/26 02:41:31,0
05/12/26 02:42:31,0
05/12/26 02:43:31,0
05/12/26 02:44:31,0
05/12/26 02:45:31,0
05/12/26 02:46:31,0
05/12/26 02:47:31,0
05/12/26 02:48:31,0
05/12/26 02:49:31,0
05/12/26 02:50:31,0
05/12/26 02:51:31,0
05/12/26 02:52:31,0
05/12/26 02:53:31,0
05/12/26 02:54:31,0
05/12/26 02:55:31,0
05/12/26 02:56:31,0
05/12/26 02:57:31,0
05/12/26 02:58:31,0
05/12/26 02:59:31,0
05/12/26 03:00:32,0
05/12/26 03:01:32,0
