timestamp,Infrared to Red Signal Ratio
05/07/26 00:31:01,46
05/07/26 00:32:01,-4
05/07/26 00:33:01,5
05/07/26 00:34:01,-6
05/07/26 00:35:01,0
05/07/26 00:36:01,17
05/07/26 01:13:30,0
05/07/26 01:14:30,-4
05/07/26 01:15:30,-11
05/07/26 01:16:30,21
05/07/26 01:17:30,-21
05/07/26 01:18:30,-8
05/07/26 01:19:30,-17
05/07/26 01:20:30,0
05/07/26 01:21:30,4
05/07/26 01:22:30,-8
05/07/26 01:23:30,-6
05/07/26 01:24:30,-2
05/07/26 01:25:30,-22
05/07/26 01:26:30,-2
05/07/26 01:27:30,14
05/07/26 01:28:30,-17
05/07/26 01:29:30,1
05/07/26 01:30:30,-23
05/07/26 01:31:30,0
05/07/26 01:32:30,-1
05/07/26 01:33:30,-8
05/07/26 01:34:30,0
05/07/26 01:35:30,-39
05/07/26 01:36:30,-60
05/07/26 01:37:30,-45
05/07/26 01:38:30,-4
05/07/26 01:39:30,-34
05/07/26 01:40:30,-30
05/07/26 01:41:30,-63
05/07/26 01:42:30,-2
05/07/26 01:43:30,-26
05/07/26 01:44:30,0
05/07/26 01:45:30,0
05/07/26 01:46:30,0
05/07/26 01:47:30,-10
05/07/26 01:48:30,-4
05/07/26 01:49:30,-40
05/07/26 01:50:30,-43
05/07/26 01:51:30,12
05/07/26 01:52:30,17
05/07/26 01:53:30,7
05/07/26 01:54:31,21
05/07/26 01:55:31,-4
05/07/26 01:56:31,-11
05/07/26 01:57:31,0
05/07/26 01:58:31,0
05/07/26 01:59:31,22
05/07/26 02:00:31,-1
05/07/26 02:01:31,4
05/07/26 02:02:31,-19
05/07/26 02:03:31,0
05/07/26 02:04:31,-2
05/07/26 02:05:31,0
05/07/26 02:06:31,-2
05/07/26 02:07:31,-2
05/07/26 02:08:31,2
05/07/26 02:09:31,2
05/07/26 02:10:31,19
05/07/26 02:11:31,-54
05/07/26 02:12:31,42
05/07/26 02:13:31,-5
05/07/26 02:14:31,0
05/07/26 02:15:31,-3
05/07/26 02:16:31,-16
05/07/26 02:17:31,0
05/07/26 02:18:31,-20
05/07/26 02:19:31,0
05/07/26 02:20:31,-3
05/07/26 02:21:31,-7
05/07/26 02:22:31,-1
05/07/26 02:23:31,4
05/07/26 02:24:31,21
05/07/26 02:25:31,0
05/07/26 02:26:31,10
05/07/26 02:27:31,-9
05/07/26 02:28:31,0
05/07/26 02:29:31,0
05/07/26 02:30:31,19
05/07/26 02:31:31,-1
05/07/26 02:32:31,7
05/07/26 02:33:31,-2
05/07/26 02:34:31,-12
05/07/26 02:35:31,12
05/07/26 02:36:31,0
05/07/26 02:37:31,-6
05/07/26 02:38:31,9
05/07/26 02:39:31,0
05/07/26 02:40:31,0
05/07/26 02:41:31,0
05/07/26 02:42:31,-2
05/07/26 02:43:31,13
05/07/26 02:44:31,0
05/07/26 02:45:31,0
05/07/26 02:46:31,-13
05/07/26 02:47:31,4
05/07/26 02:48:31,0
05/07/26 02:49:31,-7
05/07/26 02:50:31,-2
05/07/26 02:51:31,0
05/07/26 02:52:31,0
05/07/26 02:53:31,1
05/07/26 02:54:31,-5
05/07/26 02:55:31,0
05/07/26 02:56:31,13
05/07/26 02:57:31,0
05/07/26 02:58:31,-21
05/07/26 02:59:31,0
05/07/26 03:00:31,-17
05/07/26 03:01:31,0
05/07/26 03:02:31,30
05/07/26 03:03:31,36
05/07/26 03:04:31,14
05/07/26 03:05:31,-18
05/07/26 03:06:31,0
05/07/26 03:07:31,15
05/07/26 03:08:31,-2
05/07/26 03:09:31,3
05/07/26 03:10:31,0
05/07/26 03:11:31,0
05/07/26 03:12:31,0
05/07/26 03:13:31,-36
05/07/26 03:14:31,0
05/07/26 03:15:31,0
05/07/26 03:16:31,0
05/07/26 03:17:31,0
05/07/26 03:18:31,15
05/07/26 03:19:31,4
05/07/26 03:20:31,13
05/07/26 03:21:31,0
05/07/26 03:22:31,0
05/07/26 03:23:31,-11
05/07/26 03:24:31,8
05/07/26 03:25:31,0
05/07/26 03:26:31,25
05/07/26 03:27:31,-1
05/07/26 03:28:31,0
05/07/26 03:29:31,3
05/07/26 03:30:31,4
05/07/26 03:31:31,12
05/07/26 03:32:31,0
05/07/26 03:33:31,8
05/07/26 03:34:31,18
05/07/26 03:35:31,-1
05/07/26 03:36:31,0
05/07/26 03:37:31,-27
05/07/26 03:38:31,-43
05/07/26 03:39:31,-36
05/07/26 03:40:31,8
05/07/26 03:41:31,-34
05/07/26 03:42:31,-5
05/07/26 03:43:31,9
05/07/26 03:44:31,-10
05/07/26 03:45:31,21
05/07/26 03:46:31,-24
05/07/26 03:47:31,-29
05/07/26 03:48:31,-13
05/07/26 03:49:31,-8
05/07/26 03:50:31,22
05/07/26 03:51:31,-2
05/07/26 03:52:31,16
05/07/26 03:53:31,2
05/07/26 03:54:31,-15
05/07/26 03:55:31,-12
05/07/26 03:56:31,-4
05/07/26 03:57:31,7
05/07/26 03:58:31,37
05/07/26 03:59:31,0
05/07/26 04:00:31,-18
05/07/26 04:01:31,-6
05/07/26 04:02:31,-41
05/07/26 04:03:31,-33
05/07/26 04:04:31,0
05/07/26 04:05:31,-4
05/07/26 04:06:31,-72
05/07/26 04:07:31,28
05/07/26 04:08:31,-35
05/07/26 04:09:31,-8
05/07/26 04:10:31,26
05/07/26 04:11:31,6
05/07/26 04:12:31,0
05/07/26 04:13:31,4
05/07/26 04:14:31,0
