timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2026-05-09T05:45:00Z,55.9,0.0,Fitbit App
2026-05-09T05:50:00Z,34.5,0.0,Fitbit App
2026-05-09T05:55:00Z,46.2,0.0,Fitbit App
2026-05-09T06:05:00Z,46.3,0.0,Fitbit App
2026-05-09T06:10:00Z,39.5,0.0,Fitbit App
2026-05-09T22:25:00Z,24.5,0.0,Fitbit App
2026-05-09T22:30:00Z,42.9,0.0,Fitbit App
2026-05-09T22:35:00Z,28.6,0.0,Fitbit App
2026-05-09T22:40:00Z,19.4,0.0,Fitbit App
2026-05-09T22:45:00Z,21.2,0.0,Fitbit App
2026-05-09T22:50:00Z,19.9,0.0,Fitbit App
2026-05-09T22:55:00Z,21.2,0.0,Fitbit App
2026-05-09T23:00:00Z,20.7,0.0,Fitbit App
2026-05-09T23:05:00Z,20.1,0.0,Fitbit App
2026-05-09T23:10:00Z,22.3,0.0,Fitbit App
2026-05-09T23:15:00Z,35.3,0.0,Fitbit App
2026-05-09T23:20:00Z,29.4,0.0,Fitbit App
2026-05-09T23:25:00Z,34.7,0.0,Fitbit App
2026-05-09T23:30:00Z,43.5,0.0,Fitbit App
2026-05-09T23:35:00Z,41.5,0.0,Fitbit App
2026-05-09T23:40:00Z,42.8,0.0,Fitbit App
2026-05-09T23:45:00Z,43.9,0.0,Fitbit App
2026-05-09T23:50:00Z,33.8,0.0,Fitbit App
2026-05-09T23:55:00Z,29.3,0.0,Fitbit App
2026-05-10T00:00:00Z,37.6,0.0,Fitbit App
2026-05-10T00:30:00Z,38.4,0.0,Fitbit App
2026-05-10T00:35:00Z,39.3,0.0,Fitbit App
2026-05-10T00:40:00Z,42.1,0.0,Fitbit App
2026-05-10T00:45:00Z,46.8,0.0,Fitbit App
2026-05-10T00:50:00Z,47.1,0.0,Fitbit App
2026-05-10T00:55:00Z,54.6,0.0,Fitbit App
2026-05-10T01:00:00Z,50.1,0.0,Fitbit App
2026-05-10T01:05:00Z,51.0,0.0,Fitbit App
2026-05-10T01:10:00Z,50.8,0.0,Fitbit App
2026-05-10T01:15:00Z,50.1,0.0,Fitbit App
2026-05-10T01:20:00Z,47.7,0.0,Fitbit App
2026-05-10T01:25:00Z,48.2,0.0,Fitbit App
2026-05-10T01:30:00Z,45.2,0.0,Fitbit App
2026-05-10T01:35:00Z,48.7,0.0,Fitbit App
2026-05-10T02:10:00Z,40.9,0.0,Fitbit App
2026-05-10T02:15:00Z,45.4,0.0,Fitbit App
2026-05-10T02:20:00Z,51.5,0.0,Fitbit App
2026-05-10T02:25:00Z,53.9,0.0,Fitbit App
2026-05-10T02:30:00Z,43.5,0.0,Fitbit App
2026-05-10T02:35:00Z,38.8,0.0,Fitbit App
2026-05-10T02:40:00Z,53.9,0.0,Fitbit App
2026-05-10T02:45:00Z,50.7,0.0,Fitbit App
2026-05-10T02:50:00Z,47.2,0.0,Fitbit App
2026-05-10T02:55:00Z,50.1,0.0,Fitbit App
2026-05-10T03:00:00Z,48.6,0.0,Fitbit App
2026-05-10T03:05:00Z,53.8,0.0,Fitbit App
2026-05-10T03:10:00Z,51.1,0.0,Fitbit App
2026-05-10T03:15:00Z,52.2,0.0,Fitbit App
2026-05-10T03:20:00Z,46.7,0.0,Fitbit App
2026-05-10T03:25:00Z,42.4,0.0,Fitbit App
2026-05-10T03:30:00Z,48.0,0.0,Fitbit App
2026-05-10T03:35:00Z,49.1,0.0,Fitbit App
2026-05-10T03:40:00Z,51.7,0.0,Fitbit App
2026-05-10T03:45:00Z,51.9,0.0,Fitbit App
2026-05-10T03:50:00Z,56.1,0.0,Fitbit App
2026-05-10T03:55:00Z,39.3,0.0,Fitbit App
2026-05-10T04:00:00Z,36.6,0.0,Fitbit App
2026-05-10T04:05:00Z,53.1,0.0,Fitbit App
2026-05-10T04:10:00Z,46.6,0.0,Fitbit App
2026-05-10T04:15:00Z,62.5,0.0,Fitbit App
2026-05-10T04:20:00Z,55.6,0.0,Fitbit App
2026-05-10T04:25:00Z,58.6,0.0,Fitbit App
2026-05-10T04:45:00Z,76.9,0.0,Fitbit App
2026-05-10T05:00:00Z,44.3,0.0,Fitbit App
2026-05-10T05:05:00Z,44.8,0.0,Fitbit App
2026-05-10T05:10:00Z,44.9,0.0,Fitbit App
2026-05-10T05:15:00Z,33.4,0.0,Fitbit App
2026-05-10T05:20:00Z,26.3,0.0,Fitbit App
2026-05-10T05:25:00Z,39.3,0.0,Fitbit App
2026-05-10T05:30:00Z,72.6,0.0,Fitbit App
2026-05-10T05:35:00Z,63.1,0.0,Fitbit App
2026-05-10T05:40:00Z,35.5,0.0,Fitbit App
2026-05-12T22:45:00Z,26.8,0.0,Fitbit App
2026-05-12T23:05:00Z,33.2,0.0,Fitbit App
2026-05-12T23:10:00Z,30.2,0.0,Fitbit App
2026-05-12T23:15:00Z,35.7,0.0,Fitbit App
2026-05-12T23:20:00Z,25.0,0.0,Fitbit App
2026-05-12T23:25:00Z,22.5,0.0,Fitbit App
2026-05-12T23:30:00Z,21.9,0.0,Fitbit App
2026-05-12T23:35:00Z,18.5,0.0,Fitbit App
2026-05-12T23:40:00Z,17.5,0.0,Fitbit App
2026-05-12T23:45:00Z,17.9,0.0,Fitbit App
2026-05-12T23:50:00Z,24.3,0.0,Fitbit App
2026-05-12T23:55:00Z,25.0,0.0,Fitbit App
2026-05-13T00:00:00Z,20.6,0.0,Fitbit App
2026-05-13T00:05:00Z,25.5,0.0,Fitbit App
2026-05-13T00:10:00Z,24.3,0.0,Fitbit App
2026-05-13T00:15:00Z,24.1,0.0,Fitbit App
2026-05-13T00:20:00Z,23.6,0.0,Fitbit App
2026-05-13T00:25:00Z,26.1,0.0,Fitbit App
2026-05-13T00:30:00Z,26.9,0.0,Fitbit App
2026-05-13T00:35:00Z,28.8,0.0,Fitbit App
2026-05-13T00:40:00Z,27.2,0.0,Fitbit App
2026-05-13T00:45:00Z,30.3,0.0,Fitbit App
2026-05-13T00:50:00Z,28.8,0.0,Fitbit App
2026-05-13T00:55:00Z,31.3,0.0,Fitbit App
2026-05-13T01:00:00Z,43.0,0.0,Fitbit App
2026-05-13T01:05:00Z,25.8,0.0,Fitbit App
2026-05-13T01:10:00Z,25.6,0.0,Fitbit App
2026-05-13T01:15:00Z,26.4,0.0,Fitbit App
2026-05-13T01:20:00Z,25.2,0.0,Fitbit App
2026-05-13T01:25:00Z,27.5,0.0,Fitbit App
2026-05-13T01:30:00Z,27.5,0.0,Fitbit App
2026-05-13T01:35:00Z,26.5,0.0,Fitbit App
2026-05-13T01:40:00Z,45.6,0.0,Fitbit App
2026-05-13T01:45:00Z,37.4,0.0,Fitbit App
2026-05-13T01:50:00Z,34.5,0.0,Fitbit App
2026-05-13T01:55:00Z,37.7,0.0,Fitbit App
2026-05-13T02:00:00Z,39.3,0.0,Fitbit App
2026-05-13T02:05:00Z,28.2,0.0,Fitbit App
2026-05-13T02:10:00Z,20.7,0.0,Fitbit App
2026-05-13T02:15:00Z,24.3,0.0,Fitbit App
2026-05-13T02:20:00Z,23.2,0.0,Fitbit App
2026-05-13T02:25:00Z,28.6,0.0,Fitbit App
2026-05-13T02:30:00Z,38.9,0.0,Fitbit App
2026-05-13T02:35:00Z,30.7,0.0,Fitbit App
2026-05-13T02:40:00Z,23.6,0.0,Fitbit App
2026-05-13T02:45:00Z,28.3,0.0,Fitbit App
2026-05-13T02:50:00Z,51.2,0.0,Fitbit App
2026-05-13T02:55:00Z,47.9,0.0,Fitbit App
2026-05-13T03:00:00Z,46.3,0.0,Fitbit App
2026-05-13T03:05:00Z,50.6,0.0,Fitbit App
2026-05-13T03:10:00Z,43.4,0.0,Fitbit App
2026-05-13T03:15:00Z,46.1,0.0,Fitbit App
2026-05-13T03:20:00Z,55.2,0.0,Fitbit App
2026-05-13T03:25:00Z,36.3,0.0,Fitbit App
2026-05-13T03:30:00Z,29.2,0.0,Fitbit App
2026-05-13T03:35:00Z,30.4,0.0,Fitbit App
2026-05-13T03:40:00Z,29.8,0.0,Fitbit App
2026-05-13T03:45:00Z,22.3,0.0,Fitbit App
2026-05-13T03:50:00Z,30.5,0.0,Fitbit App
2026-05-13T03:55:00Z,26.3,0.0,Fitbit App
2026-05-13T04:00:00Z,26.0,0.0,Fitbit App
2026-05-13T04:05:00Z,51.7,0.0,Fitbit App
2026-05-13T04:10:00Z,50.2,0.0,Fitbit App
2026-05-13T04:15:00Z,53.6,0.0,Fitbit App
2026-05-13T04:20:00Z,56.5,0.0,Fitbit App
2026-05-13T04:25:00Z,58.4,0.0,Fitbit App
2026-05-13T04:30:00Z,52.9,0.0,Fitbit App
2026-05-13T04:35:00Z,47.3,0.0,Fitbit App
2026-05-13T04:40:00Z,42.8,0.0,Fitbit App
2026-05-13T04:50:00Z,50.9,0.0,Fitbit App
2026-05-13T04:55:00Z,57.0,0.0,Fitbit App
2026-05-13T05:00:00Z,57.5,0.0,Fitbit App
2026-05-13T05:05:00Z,77.1,0.0,Fitbit App
2026-05-13T05:10:00Z,49.7,0.0,Fitbit App
2026-05-13T05:15:00Z,61.7,0.0,Fitbit App
2026-05-13T05:20:00Z,67.7,0.0,Fitbit App
2026-05-13T05:25:00Z,47.2,0.0,Fitbit App
2026-05-13T05:30:00Z,36.7,0.0,Fitbit App
2026-05-13T05:35:00Z,40.7,0.0,Fitbit App
2026-05-13T05:50:00Z,45.4,0.0,Fitbit App
2026-05-13T05:55:00Z,42.7,0.0,Fitbit App
2026-05-13T06:10:00Z,26.4,0.0,Fitbit App
2026-05-13T06:15:00Z,32.4,0.0,Fitbit App
2026-05-13T06:20:00Z,33.9,0.0,Fitbit App
2026-05-13T06:25:00Z,30.7,0.0,Fitbit App
2026-05-13T06:30:00Z,39.0,0.0,Fitbit App
2026-05-13T23:40:00Z,18.5,0.0,Fitbit App
2026-05-13T23:45:00Z,32.9,0.0,Fitbit App
2026-05-13T23:50:00Z,35.2,0.0,Fitbit App
2026-05-13T23:55:00Z,30.5,0.0,Fitbit App
2026-05-14T00:00:00Z,30.5,0.0,Fitbit App
2026-05-14T00:05:00Z,34.9,0.0,Fitbit App
2026-05-14T00:10:00Z,32.8,0.0,Fitbit App
2026-05-14T00:15:00Z,34.5,0.0,Fitbit App
2026-05-14T00:20:00Z,30.8,0.0,Fitbit App
2026-05-14T00:25:00Z,28.3,0.0,Fitbit App
2026-05-14T00:30:00Z,41.8,0.0,Fitbit App
2026-05-14T00:35:00Z,37.4,0.0,Fitbit App
2026-05-14T00:40:00Z,27.5,0.0,Fitbit App
2026-05-14T00:45:00Z,34.4,0.0,Fitbit App
2026-05-14T00:50:00Z,39.8,0.0,Fitbit App
2026-05-14T00:55:00Z,36.0,0.0,Fitbit App
2026-05-14T01:00:00Z,36.2,0.0,Fitbit App
2026-05-14T01:05:00Z,35.7,0.0,Fitbit App
2026-05-14T01:10:00Z,36.7,0.0,Fitbit App
2026-05-14T01:15:00Z,42.3,0.0,Fitbit App
2026-05-14T01:20:00Z,52.8,0.0,Fitbit App
2026-05-14T01:25:00Z,54.0,0.0,Fitbit App
2026-05-14T01:30:00Z,55.2,0.0,Fitbit App
2026-05-14T01:35:00Z,51.6,0.0,Fitbit App
2026-05-14T01:40:00Z,44.1,0.0,Fitbit App
2026-05-14T01:45:00Z,44.3,0.0,Fitbit App
2026-05-14T01:50:00Z,46.6,0.0,Fitbit App
2026-05-14T01:55:00Z,47.8,0.0,Fitbit App
2026-05-14T02:00:00Z,48.2,0.0,Fitbit App
2026-05-14T02:05:00Z,47.1,0.0,Fitbit App
2026-05-14T02:10:00Z,41.3,0.0,Fitbit App
2026-05-14T02:15:00Z,25.6,0.0,Fitbit App
2026-05-14T02:20:00Z,36.0,0.0,Fitbit App
2026-05-14T02:25:00Z,44.0,0.0,Fitbit App
2026-05-14T02:30:00Z,46.0,0.0,Fitbit App
2026-05-14T02:35:00Z,45.7,0.0,Fitbit App
2026-05-14T02:40:00Z,44.5,0.0,Fitbit App
2026-05-14T02:45:00Z,46.3,0.0,Fitbit App
2026-05-14T02:50:00Z,47.0,0.0,Fitbit App
2026-05-14T02:55:00Z,42.3,0.0,Fitbit App
2026-05-14T03:00:00Z,43.6,0.0,Fitbit App
2026-05-14T03:05:00Z,44.6,0.0,Fitbit App
2026-05-14T03:10:00Z,43.7,0.0,Fitbit App
2026-05-14T03:15:00Z,43.5,0.0,Fitbit App
2026-05-14T03:20:00Z,44.8,0.0,Fitbit App
2026-05-14T03:25:00Z,41.1,0.0,Fitbit App
2026-05-14T03:30:00Z,38.5,0.0,Fitbit App
2026-05-14T03:35:00Z,41.1,0.0,Fitbit App
2026-05-14T03:40:00Z,49.1,0.0,Fitbit App
2026-05-14T03:45:00Z,49.2,0.0,Fitbit App
2026-05-14T03:50:00Z,54.0,0.0,Fitbit App
2026-05-14T03:55:00Z,52.6,0.0,Fitbit App
2026-05-14T04:00:00Z,54.3,0.0,Fitbit App
2026-05-14T04:05:00Z,50.2,0.0,Fitbit App
2026-05-14T04:10:00Z,47.7,0.0,Fitbit App
2026-05-14T04:15:00Z,47.0,0.0,Fitbit App
2026-05-14T04:20:00Z,46.8,0.0,Fitbit App
2026-05-14T04:25:00Z,57.8,0.0,Fitbit App
2026-05-14T04:30:00Z,51.1,0.0,Fitbit App
2026-05-14T04:35:00Z,60.4,0.0,Fitbit App
2026-05-14T04:40:00Z,54.7,0.0,Fitbit App
2026-05-14T04:50:00Z,51.6,0.0,Fitbit App
2026-05-14T04:55:00Z,56.7,0.0,Fitbit App
2026-05-14T05:00:00Z,56.4,0.0,Fitbit App
2026-05-14T05:05:00Z,47.3,0.0,Fitbit App
2026-05-14T05:10:00Z,51.1,0.0,Fitbit App
2026-05-14T05:15:00Z,38.6,0.0,Fitbit App
2026-05-14T05:20:00Z,60.6,0.0,Fitbit App
2026-05-14T05:25:00Z,55.0,0.0,Fitbit App
2026-05-14T05:30:00Z,60.3,0.0,Fitbit App
2026-05-14T05:35:00Z,65.6,0.0,Fitbit App
2026-05-14T05:40:00Z,63.2,0.0,Fitbit App
2026-05-14T06:15:00Z,38.1,0.0,Fitbit App
2026-05-14T06:20:00Z,51.0,0.0,Fitbit App
2026-05-14T06:25:00Z,37.1,0.0,Fitbit App
2026-05-14T06:40:00Z,33.6,0.0,Fitbit App
2026-05-14T06:45:00Z,29.9,0.0,Fitbit App
2026-05-14T06:55:00Z,56.2,0.0,Fitbit App
2026-05-14T07:05:00Z,51.8,0.0,Fitbit App
2026-05-14T07:10:00Z,52.3,0.0,Fitbit App
2026-05-14T07:15:00Z,54.2,0.0,Fitbit App
2026-05-14T07:20:00Z,56.7,0.0,Fitbit App
2026-05-14T07:25:00Z,48.4,0.0,Fitbit App
2026-05-14T07:30:00Z,57.0,0.0,Fitbit App
2026-05-14T07:35:00Z,50.8,0.0,Fitbit App
2026-05-14T07:40:00Z,56.3,0.0,Fitbit App
2026-05-14T07:45:00Z,51.5,0.0,Fitbit App
2026-05-14T07:50:00Z,42.5,0.0,Fitbit App
