timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-18T05:05:00,21.471,0.792,275.5,85.882
2026-05-18T05:10:00,25.574,0.946,291.173,114.922
2026-05-18T05:15:00,32.306,0.911,1140.636,175.311
2026-05-18T05:20:00,33.74,0.97,1120.944,226.832
2026-05-18T05:25:00,32.434,0.982,209.239,242.915
2026-05-18T05:30:00,38.994,1.004,293.321,346.428
2026-05-18T05:35:00,32.641,1.003,257.873,241.725
2026-05-18T05:40:00,43.31,0.929,315.237,499.168
2026-05-18T05:45:00,30.464,0.996,387.564,188.363
2026-05-18T05:50:00,34.663,0.947,649.225,220.138
2026-05-18T05:55:00,49.232,0.945,6629.27,410.912
2026-05-18T06:00:00,27.194,1.006,481.382,117.814
2026-05-18T06:05:00,24.139,1.003,695.736,120.621
2026-05-18T06:10:00,28.185,0.913,1041.94,105.672
2026-05-18T06:15:00,27.075,1.003,1467.221,121.972
2026-05-18T06:20:00,25.423,0.999,1099.467,143.852
2026-05-18T06:25:00,24.147,0.952,656.66,75.522
2026-05-18T06:30:00,32.587,1.002,1357.481,155.349
2026-05-18T06:35:00,34.22,0.957,6143.46,262.161
2026-05-18T06:40:00,30.295,1.004,194.507,222.766
2026-05-18T06:45:00,34.977,1.005,160.593,327.166
2026-05-18T06:50:00,32.253,0.997,271.408,224.762
2026-05-18T06:55:00,38.845,1.003,173.689,385.603
2026-05-18T07:00:00,46.92,0.937,2163.523,636.635
2026-05-18T07:05:00,41.651,1.004,404.308,439.043
2026-05-18T07:10:00,42.595,1.001,231.482,507.448
2026-05-18T07:15:00,52.415,0.837,3700.158,432.875
2026-05-18T07:20:00,45.352,0.971,2388.331,381.237
2026-05-18T07:25:00,38.056,0.986,224.492,263.173
2026-05-18T07:30:00,44.039,1.002,577.445,407.132
2026-05-18T07:35:00,43.738,0.923,750.71,304.732
2026-05-18T07:40:00,48.411,0.799,1768.819,400.154
2026-05-18T07:45:00,52.865,0.917,3642.792,530.588
2026-05-18T07:50:00,31.822,0.97,1364.871,153.38
2026-05-18T07:55:00,33.784,0.964,1114.709,188.377
2026-05-18T08:00:00,37.942,0.946,2148.404,273.424
2026-05-18T08:05:00,28.065,0.982,687.585,168.63
2026-05-18T08:10:00,26.906,0.993,910.152,163.664
2026-05-18T08:15:00,33.607,0.938,1614.246,163.251
2026-05-18T08:20:00,28.384,0.997,527.8,149.96
2026-05-18T08:25:00,37.703,0.924,4283.22,261.144
2026-05-18T08:30:00,34.956,0.946,4146.415,175.708
2026-05-18T08:35:00,35.963,0.996,3373.515,322.558
2026-05-18T08:40:00,38.18,0.93,2354.147,261.033
2026-05-18T08:45:00,33.678,0.984,3974.958,209.076
2026-05-18T08:50:00,31.077,1.0,228.341,209.062
2026-05-18T08:55:00,30.453,1.004,205.049,224.057
2026-05-18T09:00:00,33.454,0.986,316.869,252.916
2026-05-18T09:05:00,43.747,0.854,2543.44,320.192
2026-05-18T09:10:00,42.577,0.974,2309.661,233.699
2026-05-18T09:15:00,37.348,1.004,3763.42,153.128
2026-05-18T09:20:00,39.362,0.95,818.581,290.442
2026-05-18T09:25:00,39.309,0.859,599.911,246.944
2026-05-18T09:30:00,41.941,0.909,1223.068,330.252
2026-05-18T09:35:00,34.681,0.989,1584.402,241.375
2026-05-18T09:40:00,27.041,0.964,455.386,166.992
2026-05-18T09:45:00,18.412,0.989,313.263,50.998
2026-05-18T09:50:00,22.031,0.983,734.17,81.441
2026-05-18T09:55:00,27.635,0.927,1298.773,155.26
2026-05-18T10:00:00,30.232,0.938,1373.44,161.966
2026-05-18T10:05:00,30.195,1.004,1361.481,204.115
2026-05-18T10:10:00,36.137,0.976,3327.193,292.978
2026-05-18T10:15:00,28.627,1.002,474.428,201.202
2026-05-18T10:20:00,24.403,1.003,103.673,123.571
2026-05-18T10:25:00,28.015,0.992,220.423,163.248
2026-05-18T10:35:00,35.001,0.971,2164.262,175.608
2026-05-18T10:40:00,31.61,0.92,1420.803,142.794
2026-05-18T10:45:00,29.621,0.985,1044.474,180.554
2026-05-18T10:50:00,35.172,0.874,1065.46,186.705
2026-05-18T10:55:00,21.576,0.932,364.373,59.945
2026-05-18T11:00:00,32.965,0.937,1386.542,325.482
2026-05-18T11:05:00,34.012,0.877,1306.548,258.831
