timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-15T01:35:00,26.846,0.877,296.343,162.255
2026-05-15T01:40:00,34.827,0.946,1103.064,237.109
2026-05-15T01:45:00,30.943,0.971,1329.872,238.941
2026-05-15T01:50:00,28.322,0.985,154.621,182.538
2026-05-15T01:55:00,29.325,1.002,103.623,223.883
2026-05-15T02:00:00,30.177,1.001,167.168,210.556
2026-05-15T02:05:00,35.376,0.942,211.516,300.116
2026-05-15T02:10:00,30.613,0.961,258.149,216.532
2026-05-15T02:15:00,29.95,0.996,163.726,209.303
2026-05-15T02:20:00,29.302,1.005,113.976,184.954
2026-05-15T02:25:00,36.078,0.771,2487.36,201.643
2026-05-15T02:30:00,36.274,0.976,2048.234,241.56
2026-05-15T02:35:00,38.008,0.975,2356.494,249.012
2026-05-15T02:40:00,36.935,0.988,2509.181,244.818
2026-05-15T02:45:00,36.359,0.959,3193.213,186.082
2026-05-15T02:50:00,18.396,0.962,965.17,76.948
2026-05-15T02:55:00,26.002,0.827,887.673,85.364
2026-05-15T03:05:00,41.073,0.869,2812.233,251.493
2026-05-15T03:10:00,44.356,0.828,4158.273,239.965
2026-05-15T03:15:00,41.196,0.991,1620.978,301.27
2026-05-15T03:20:00,38.541,1.003,157.916,335.432
2026-05-15T03:25:00,35.277,1.003,145.089,253.305
2026-05-15T03:30:00,35.832,0.999,310.537,320.419
2026-05-15T03:35:00,36.955,0.91,202.072,312.673
2026-05-15T03:45:00,42.147,0.827,1058.715,313.896
2026-05-15T03:50:00,46.511,0.93,3631.994,435.238
2026-05-15T03:55:00,45.309,0.915,2083.118,416.165
2026-05-15T04:00:00,45.033,0.843,4098.102,276.946
2026-05-15T04:05:00,33.463,1.004,306.552,250.677
2026-05-15T04:10:00,24.639,0.949,447.348,124.653
2026-05-15T04:15:00,29.59,0.98,2165.774,198.593
2026-05-15T04:20:00,36.06,0.879,1837.732,223.295
2026-05-15T04:25:00,44.315,0.857,1071.9,361.635
2026-05-15T04:30:00,38.035,0.991,1313.816,320.815
2026-05-15T04:35:00,36.591,1.003,408.371,319.334
2026-05-15T04:40:00,35.377,0.998,192.424,257.92
2026-05-15T04:45:00,37.409,0.859,210.797,299.931
2026-05-15T04:50:00,39.601,0.842,604.566,338.303
2026-05-15T04:55:00,48.471,0.806,2921.535,399.188
2026-05-15T05:00:00,41.736,1.004,1921.585,484.356
2026-05-15T05:05:00,38.818,1.001,508.926,323.835
2026-05-15T05:10:00,39.945,0.941,317.629,423.837
2026-05-15T05:15:00,50.612,0.791,4646.248,308.035
2026-05-15T05:20:00,47.795,0.919,4576.143,320.392
2026-05-15T05:25:00,45.586,0.894,3762.355,279.921
2026-05-15T05:30:00,40.042,1.002,2168.391,344.006
2026-05-15T05:35:00,41.741,1.004,1156.54,403.235
2026-05-15T05:40:00,30.142,0.979,950.129,138.684
2026-05-15T05:45:00,20.882,0.936,308.881,78.54
2026-05-15T05:50:00,32.845,1.003,534.769,204.012
2026-05-15T05:55:00,37.113,0.806,617.451,232.591
2026-05-15T06:00:00,36.625,0.895,783.131,263.503
2026-05-15T06:05:00,33.162,1.002,1173.04,158.14
2026-05-15T06:15:00,43.548,0.935,2412.495,290.618
2026-05-15T06:20:00,39.993,0.996,319.084,260.417
2026-05-15T06:25:00,46.011,0.971,662.861,465.299
2026-05-15T06:30:00,39.074,1.003,249.889,340.582
2026-05-15T06:35:00,40.241,1.003,683.455,460.769
2026-05-15T06:40:00,38.018,1.001,162.824,360.544
2026-05-15T06:45:00,37.886,0.752,140.894,385.09
2026-05-15T06:55:00,51.418,0.881,5602.172,317.289
2026-05-15T07:00:00,41.599,0.987,1544.839,330.928
2026-05-15T07:05:00,50.187,0.887,2760.822,327.814
2026-05-15T07:10:00,39.7,0.981,196.975,352.444
2026-05-15T07:15:00,44.753,0.901,831.557,310.638
2026-05-15T07:20:00,42.151,0.891,533.002,327.054
2026-05-15T07:25:00,47.404,0.912,3578.506,348.409
2026-05-15T07:30:00,33.829,0.735,425.894,124.007
2026-05-15T07:35:00,38.13,0.809,1185.844,254.065
2026-05-15T07:40:00,23.415,1.004,318.028,83.901
2026-05-15T07:45:00,29.86,0.902,1903.89,244.775
2026-05-15T07:50:00,30.557,0.937,1443.951,175.035
2026-05-15T07:55:00,27.083,0.93,1117.228,123.728
2026-05-15T08:00:00,22.19,0.952,621.487,106.177
2026-05-15T08:05:00,31.625,0.932,881.452,100.485
2026-05-15T08:10:00,31.16,1.003,1005.825,160.241
2026-05-15T08:15:00,32.639,0.83,1267.607,136.919
2026-05-15T08:20:00,37.501,0.947,552.796,275.727
2026-05-15T08:25:00,36.18,1.005,255.068,311.275
2026-05-15T08:30:00,34.574,1.0,214.851,247.893
2026-05-15T08:35:00,53.741,0.788,1856.904,431.683
2026-05-15T08:40:00,40.234,0.965,797.658,411.07
2026-05-15T08:45:00,37.867,0.886,1678.65,246.158
2026-05-15T08:50:00,33.231,1.004,195.537,287.986
2026-05-15T08:55:00,32.545,1.002,281.464,275.336
2026-05-15T09:00:00,34.082,1.004,371.907,365.282
2026-05-15T09:05:00,36.087,1.004,569.0,334.696
2026-05-15T09:10:00,35.287,1.002,341.002,369.865
2026-05-15T09:15:00,45.145,0.804,3617.838,302.255
2026-05-15T09:20:00,44.568,0.78,3626.796,393.525
2026-05-15T09:25:00,20.277,0.987,406.855,42.77
2026-05-15T09:30:00,20.909,0.905,1256.673,76.017
2026-05-15T09:35:00,31.89,0.878,1255.91,169.687
2026-05-15T09:40:00,32.172,0.909,1280.656,188.941
2026-05-15T09:45:00,38.744,1.002,2507.339,346.078
2026-05-15T09:50:00,37.571,0.913,1973.459,239.459
2026-05-15T09:55:00,38.202,0.95,360.749,346.043
2026-05-15T10:00:00,43.57,0.907,1871.177,229.657
