timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-14T05:45:00,25.877,0.809,183.239,103.478
2026-05-14T05:50:00,32.401,0.942,1058.657,177.504
2026-05-14T05:55:00,29.352,0.931,676.704,208.311
2026-05-14T06:00:00,29.819,0.996,237.84,213.659
2026-05-14T06:05:00,36.437,0.987,252.451,367.083
2026-05-14T06:10:00,33.225,1.003,192.27,312.178
2026-05-14T06:15:00,34.627,0.994,309.927,326.329
2026-05-14T06:20:00,34.339,0.986,414.444,311.273
2026-05-14T06:25:00,28.835,0.973,968.074,177.255
2026-05-14T06:30:00,33.898,0.861,3171.074,278.112
2026-05-14T06:35:00,20.434,0.921,479.249,75.928
2026-05-14T06:40:00,25.93,0.944,858.742,150.032
2026-05-14T06:45:00,34.566,0.958,3988.964,200.352
2026-05-14T06:50:00,30.14,1.006,854.317,187.214
2026-05-14T06:55:00,28.351,1.004,100.89,183.036
2026-05-14T07:00:00,25.077,0.999,143.901,151.488
2026-05-14T07:05:00,28.651,1.004,342.717,179.272
2026-05-14T07:10:00,26.187,1.003,288.773,158.909
2026-05-14T07:15:00,29.901,1.003,337.991,215.327
2026-05-14T07:20:00,29.315,1.004,195.242,205.624
2026-05-14T07:25:00,31.344,1.002,262.639,224.114
2026-05-14T07:30:00,36.924,0.815,2277.445,200.636
2026-05-14T07:35:00,26.869,1.004,1487.663,125.581
2026-05-14T07:40:00,27.647,0.995,290.899,155.6
2026-05-14T07:45:00,30.196,1.001,387.227,235.96
2026-05-14T07:50:00,40.2,0.851,3908.785,329.819
2026-05-14T07:55:00,36.74,0.955,2541.719,277.828
2026-05-14T08:00:00,23.6,0.985,771.821,85.598
2026-05-14T08:05:00,25.749,0.931,3116.536,122.074
2026-05-14T08:10:00,21.614,0.892,419.186,67.871
2026-05-14T08:15:00,22.69,0.954,520.29,90.666
2026-05-14T08:20:00,26.235,0.873,1159.162,105.176
2026-05-14T08:25:00,32.499,0.919,1502.962,152.162
2026-05-14T08:30:00,34.152,0.938,1373.352,217.621
2026-05-14T08:35:00,29.01,1.001,453.854,196.937
2026-05-14T08:40:00,28.05,1.001,202.937,187.454
2026-05-14T08:45:00,29.364,1.005,226.17,249.719
2026-05-14T08:50:00,41.162,0.89,2222.42,318.354
2026-05-14T08:55:00,43.926,0.988,3268.24,304.191
2026-05-14T09:00:00,35.062,0.983,1865.827,145.71
2026-05-14T09:05:00,29.391,0.967,185.587,197.531
2026-05-14T09:15:00,36.659,0.939,2449.06,232.773
2026-05-14T09:20:00,40.558,0.92,4106.741,221.761
2026-05-14T09:25:00,33.556,0.953,3245.56,136.707
2026-05-14T09:35:00,44.264,0.817,1459.309,254.207
2026-05-14T09:40:00,25.202,0.985,501.352,112.428
2026-05-14T09:45:00,14.377,1.004,297.53,38.495
2026-05-14T09:50:00,28.541,0.893,883.598,144.319
2026-05-14T09:55:00,29.085,0.973,409.322,135.51
2026-05-14T10:00:00,35.295,0.844,889.646,284.185
2026-05-14T10:05:00,28.038,0.934,401.066,166.958
2026-05-14T10:10:00,27.968,0.994,134.339,192.432
2026-05-14T10:15:00,23.448,0.976,141.099,120.318
2026-05-14T10:20:00,28.783,1.002,211.742,197.732
2026-05-14T10:25:00,28.247,1.003,209.374,204.897
2026-05-14T10:30:00,43.403,0.787,3957.893,345.251
2026-05-14T10:35:00,40.301,0.762,1006.381,174.531
2026-05-14T10:40:00,37.949,0.998,3217.025,193.405
2026-05-14T10:45:00,29.02,1.005,2412.226,220.752
2026-05-14T10:50:00,22.369,0.951,564.342,82.712
2026-05-14T10:55:00,17.287,0.998,325.945,47.358
2026-05-14T11:00:00,30.509,0.94,4202.083,154.051
2026-05-14T11:05:00,31.237,0.884,837.108,161.024
2026-05-14T11:10:00,26.693,0.871,918.674,131.071
2026-05-14T11:15:00,37.473,0.934,1314.547,289.598
2026-05-14T11:20:00,39.784,0.934,1097.665,356.102
2026-05-14T11:25:00,37.431,1.005,545.402,386.427
2026-05-14T11:30:00,35.638,0.996,230.245,339.865
2026-05-14T11:35:00,37.823,0.917,604.505,400.559
2026-05-14T11:40:00,32.145,0.996,246.935,276.374
2026-05-14T11:45:00,32.41,1.004,189.274,282.537
2026-05-14T11:50:00,28.908,1.002,124.202,196.872
2026-05-14T11:55:00,34.392,0.908,1588.479,204.236
2026-05-14T12:00:00,36.403,0.899,3222.853,128.787
2026-05-14T12:05:00,28.375,1.002,1614.977,167.248
2026-05-14T12:10:00,24.951,0.931,1076.616,87.656
2026-05-14T12:15:00,26.506,0.928,1140.741,100.524
2026-05-14T12:20:00,31.874,0.865,2348.255,136.429
2026-05-14T12:25:00,32.453,0.978,1296.834,152.274
2026-05-14T12:30:00,22.307,1.002,755.782,121.889
