timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-12T05:15:00,28.089,0.898,888.261,158.07
2026-05-12T05:20:00,31.64,0.832,850.637,120.761
2026-05-12T05:25:00,45.227,0.885,865.392,340.908
2026-05-12T05:30:00,39.128,0.96,776.712,296.646
2026-05-12T05:35:00,34.959,0.985,292.255,232.913
2026-05-12T05:40:00,31.542,1.002,222.764,197.027
2026-05-12T05:45:00,33.887,0.994,143.64,237.796
2026-05-12T05:50:00,32.072,1.004,302.593,262.614
2026-05-12T05:55:00,32.675,0.997,267.371,249.82
2026-05-12T06:00:00,36.387,0.844,879.518,248.697
2026-05-12T06:05:00,47.745,0.847,4743.256,217.309
2026-05-12T06:10:00,40.758,0.857,1344.252,242.605
2026-05-12T06:15:00,27.674,0.982,3465.788,118.905
2026-05-12T06:20:00,14.975,0.975,507.77,34.55
2026-05-12T06:25:00,29.858,0.941,3756.769,243.811
2026-05-12T06:30:00,20.189,0.971,1888.228,124.256
2026-05-12T06:35:00,19.681,0.983,1040.025,61.763
2026-05-12T06:40:00,16.749,0.859,534.02,20.879
2026-05-12T06:45:00,27.046,0.838,1086.645,79.421
2026-05-12T06:50:00,29.772,0.946,949.393,133.275
2026-05-12T06:55:00,32.263,0.93,827.672,156.308
2026-05-12T07:00:00,32.362,1.001,417.242,213.639
2026-05-12T07:05:00,32.172,1.002,150.072,210.922
2026-05-12T07:10:00,32.645,1.006,400.168,233.656
2026-05-12T07:15:00,35.705,0.982,281.631,300.692
2026-05-12T07:20:00,33.184,1.004,246.785,232.145
2026-05-12T07:25:00,35.846,1.003,190.905,251.863
2026-05-12T07:30:00,34.871,0.991,1066.428,263.099
2026-05-12T07:35:00,36.269,1.001,308.828,293.36
2026-05-12T07:40:00,35.67,1.005,264.431,299.288
2026-05-12T07:45:00,34.44,0.991,159.476,256.381
2026-05-12T07:50:00,44.043,0.91,3123.148,822.697
2026-05-12T07:55:00,40.262,1.003,3618.44,220.461
2026-05-12T08:00:00,44.499,0.889,5825.519,270.695
2026-05-12T08:05:00,41.141,0.933,4242.61,234.582
2026-05-12T08:10:00,38.711,0.713,1179.039,259.369
2026-05-12T08:15:00,36.171,0.9,2101.508,208.74
2026-05-12T08:20:00,41.095,0.926,4068.069,324.135
2026-05-12T08:25:00,36.144,0.823,2347.184,175.626
2026-05-12T08:30:00,39.864,0.904,2290.459,272.892
2026-05-12T08:35:00,37.818,0.904,1229.192,200.899
2026-05-12T08:40:00,47.536,0.766,2523.881,270.064
2026-05-12T08:45:00,40.73,0.954,3269.239,216.606
2026-05-12T08:50:00,19.236,0.996,949.468,58.602
2026-05-12T08:55:00,16.217,1.002,856.535,58.928
2026-05-12T09:00:00,30.801,0.916,1529.705,210.299
2026-05-12T09:05:00,31.242,0.911,755.857,239.417
2026-05-12T09:10:00,25.671,0.979,1052.257,127.296
2026-05-12T09:15:00,27.048,0.972,472.932,141.815
2026-05-12T09:20:00,22.494,0.912,525.175,54.224
2026-05-12T09:25:00,28.259,0.972,1342.378,108.193
2026-05-12T09:30:00,32.277,0.871,1510.931,145.886
2026-05-12T09:35:00,37.268,0.971,1818.7,278.555
2026-05-12T09:40:00,29.408,1.005,290.667,196.245
2026-05-12T09:45:00,25.249,0.997,224.283,146.587
2026-05-12T09:50:00,28.132,1.001,1015.45,221.273
2026-05-12T09:55:00,36.96,1.003,1451.457,238.678
2026-05-12T10:00:00,37.497,0.749,1686.705,235.952
2026-05-12T10:05:00,36.804,0.825,1053.991,150.269
2026-05-12T10:10:00,44.277,0.91,2941.702,436.618
2026-05-12T10:15:00,35.66,0.804,2255.708,181.748
2026-05-12T10:20:00,38.824,0.931,2561.732,254.588
2026-05-12T10:25:00,38.479,0.963,2050.272,388.089
2026-05-12T10:30:00,26.176,0.943,416.545,92.912
2026-05-12T10:35:00,35.948,0.887,1072.872,369.599
2026-05-12T10:40:00,28.67,0.911,1961.794,202.094
2026-05-12T10:45:00,35.8,0.923,2200.741,226.364
2026-05-12T23:50:00,16.391,0.782,390.983,63.525
2026-05-12T23:55:00,16.167,0.762,875.546,147.431
