timestamp,value
2026-05-27T04:54:05Z,98.9
2026-05-27T04:55:05Z,98.6
2026-05-27T04:56:05Z,98.6
2026-05-27T04:57:05Z,98.6
2026-05-27T04:58:05Z,98.4
2026-05-27T04:59:05Z,98.4
2026-05-27T05:00:05Z,98.3
2026-05-27T05:01:05Z,98.2
2026-05-27T05:02:05Z,50.0
2026-05-27T05:03:05Z,97.3
2026-05-27T05:04:05Z,50.0
2026-05-27T05:05:05Z,50.0
2026-05-27T05:06:05Z,96.3
2026-05-27T05:07:05Z,96.5
2026-05-27T05:08:05Z,50.0
2026-05-27T05:09:05Z,96.6
2026-05-27T05:10:05Z,50.0
2026-05-27T05:11:05Z,50.0
2026-05-27T05:12:05Z,50.0
2026-05-27T05:13:05Z,50.0
2026-05-27T05:14:05Z,50.0
2026-05-27T05:15:05Z,50.0
2026-05-27T05:16:05Z,50.0
2026-05-27T05:17:05Z,50.0
2026-05-27T05:18:05Z,50.0
