timestamp,value
2026-05-10T00:00:10Z,50.0
2026-05-10T00:01:10Z,94.4
2026-05-10T00:02:10Z,95.4
2026-05-10T00:03:10Z,95.6
2026-05-10T00:04:10Z,95.5
2026-05-10T00:05:10Z,95.4
2026-05-10T00:06:10Z,95.6
2026-05-10T00:07:10Z,50.0
2026-05-10T00:08:10Z,89.7
2026-05-10T00:09:10Z,83.5
2026-05-10T00:10:10Z,78.4
2026-05-10T00:11:10Z,76.1
2026-05-10T00:12:10Z,76.1
2026-05-10T00:13:10Z,75.9
2026-05-10T00:14:10Z,76.1
2026-05-10T00:15:10Z,76.4
2026-05-10T00:16:10Z,76.8
2026-05-10T00:17:10Z,77.3
2026-05-10T00:18:10Z,77.7
2026-05-10T00:19:10Z,78.0
2026-05-10T00:20:10Z,77.9
2026-05-10T00:21:10Z,78.1
2026-05-10T00:22:10Z,79.2
2026-05-10T00:23:10Z,81.5
2026-05-10T00:24:10Z,83.9
2026-05-10T00:25:10Z,85.6
2026-05-10T00:26:10Z,87.0
2026-05-10T00:27:10Z,87.7
2026-05-10T00:28:10Z,87.0
2026-05-10T00:29:10Z,87.9
2026-05-10T00:30:10Z,89.0
2026-05-10T00:31:10Z,92.1
2026-05-10T00:32:10Z,94.6
2026-05-10T00:33:10Z,95.8
2026-05-10T00:34:10Z,97.2
2026-05-10T00:35:10Z,98.0
2026-05-10T00:36:10Z,98.5
2026-05-10T00:37:10Z,98.9
2026-05-10T00:38:10Z,99.5
2026-05-10T00:39:10Z,99.9
2026-05-10T00:40:10Z,100.0
2026-05-10T00:41:10Z,100.0
2026-05-10T00:42:10Z,100.0
2026-05-10T00:43:10Z,100.0
2026-05-10T00:44:10Z,99.3
2026-05-10T00:45:10Z,97.4
2026-05-10T00:46:10Z,96.3
2026-05-10T00:47:10Z,95.5
2026-05-10T00:48:10Z,94.9
2026-05-10T00:49:10Z,94.4
2026-05-10T00:50:10Z,94.6
2026-05-10T00:51:10Z,94.5
2026-05-10T00:52:10Z,95.2
2026-05-10T00:53:10Z,95.8
2026-05-10T00:54:10Z,96.2
2026-05-10T00:55:10Z,96.5
2026-05-10T00:56:10Z,96.9
2026-05-10T00:57:10Z,97.3
2026-05-10T00:58:10Z,97.3
2026-05-10T00:59:10Z,98.3
2026-05-10T01:00:10Z,98.7
2026-05-10T01:01:10Z,98.3
2026-05-10T01:02:10Z,97.7
2026-05-10T01:03:10Z,97.3
2026-05-10T01:04:10Z,97.1
2026-05-10T01:05:10Z,97.0
2026-05-10T01:06:10Z,96.9
2026-05-10T01:07:10Z,96.9
2026-05-10T01:08:10Z,96.8
2026-05-10T01:09:10Z,96.8
2026-05-10T01:10:10Z,96.7
2026-05-10T01:11:10Z,96.8
2026-05-10T01:12:10Z,96.8
2026-05-10T01:13:10Z,96.9
2026-05-10T01:14:10Z,96.9
2026-05-10T01:15:10Z,96.9
2026-05-10T01:16:10Z,97.0
2026-05-10T01:17:10Z,97.0
2026-05-10T01:18:10Z,97.0
2026-05-10T01:19:10Z,97.2
2026-05-10T01:20:10Z,97.2
2026-05-10T01:21:10Z,97.3
2026-05-10T01:22:10Z,97.4
2026-05-10T01:23:10Z,97.4
2026-05-10T01:24:10Z,97.5
2026-05-10T01:25:10Z,97.5
2026-05-10T01:26:10Z,97.5
2026-05-10T01:27:10Z,97.6
2026-05-10T01:28:10Z,97.6
2026-05-10T01:29:10Z,97.6
2026-05-10T01:30:10Z,97.6
2026-05-10T01:31:10Z,97.6
2026-05-10T01:32:10Z,97.7
2026-05-10T01:33:10Z,97.7
2026-05-10T01:34:10Z,97.7
2026-05-10T01:35:10Z,97.5
2026-05-10T01:36:10Z,97.4
2026-05-10T01:37:10Z,97.4
2026-05-10T01:38:10Z,97.4
2026-05-10T01:39:10Z,97.4
2026-05-10T01:40:10Z,50.0
2026-05-10T01:41:10Z,50.0
2026-05-10T01:42:10Z,96.8
2026-05-10T01:43:10Z,50.0
2026-05-10T01:44:10Z,96.5
