timestamp,value
2026-05-09T00:36:05Z,97.7
2026-05-09T00:37:05Z,50.0
2026-05-09T00:38:05Z,97.5
2026-05-09T00:39:05Z,97.3
2026-05-09T00:40:05Z,97.1
2026-05-09T00:41:05Z,97.0
2026-05-09T00:50:35Z,95.0
2026-05-09T00:51:35Z,95.3
2026-05-09T00:52:35Z,95.5
2026-05-09T00:53:35Z,95.4
2026-05-09T00:54:35Z,95.9
2026-05-09T00:55:35Z,96.1
2026-05-09T00:56:35Z,96.1
2026-05-09T00:57:35Z,96.2
2026-05-09T00:58:35Z,96.3
2026-05-09T00:59:35Z,50.0
2026-05-09T01:00:35Z,96.4
2026-05-09T01:01:35Z,96.5
2026-05-09T01:02:35Z,96.5
2026-05-09T01:03:35Z,96.5
2026-05-09T01:04:35Z,96.4
2026-05-09T01:05:35Z,96.0
2026-05-09T01:06:35Z,50.0
2026-05-09T01:07:35Z,93.5
2026-05-09T01:08:35Z,50.0
2026-05-09T01:09:35Z,92.1
2026-05-09T01:10:35Z,50.0
2026-05-09T01:11:35Z,50.0
2026-05-09T01:12:35Z,50.0
2026-05-09T01:13:35Z,50.0
2026-05-09T01:14:35Z,50.0
2026-05-09T01:15:35Z,50.0
2026-05-09T01:16:35Z,50.0
2026-05-09T01:17:35Z,92.7
2026-05-09T01:18:35Z,50.0
2026-05-09T01:19:35Z,50.0
2026-05-09T01:20:35Z,93.6
2026-05-09T01:21:35Z,93.9
2026-05-09T01:22:35Z,94.0
2026-05-09T01:23:35Z,94.1
2026-05-09T01:24:35Z,94.3
2026-05-09T01:25:35Z,94.5
2026-05-09T01:26:35Z,94.6
2026-05-09T01:27:35Z,94.7
2026-05-09T01:28:35Z,94.7
2026-05-09T01:29:35Z,95.0
2026-05-09T01:30:35Z,95.3
2026-05-09T01:31:35Z,50.0
2026-05-09T01:32:35Z,93.5
2026-05-09T01:33:35Z,92.9
2026-05-09T01:34:35Z,88.6
2026-05-09T01:35:35Z,85.4
2026-05-09T01:36:35Z,82.3
2026-05-09T01:37:35Z,81.1
2026-05-09T01:38:35Z,79.6
2026-05-09T01:39:35Z,80.0
2026-05-09T01:40:35Z,80.8
2026-05-09T01:41:35Z,80.5
2026-05-09T01:42:35Z,80.6
2026-05-09T01:43:35Z,80.7
2026-05-09T01:44:35Z,81.1
2026-05-09T01:45:35Z,81.4
2026-05-09T01:46:35Z,81.7
2026-05-09T01:47:35Z,82.4
2026-05-09T01:48:35Z,82.9
2026-05-09T01:49:35Z,83.5
2026-05-09T01:50:35Z,83.7
2026-05-09T01:51:35Z,84.0
2026-05-09T01:52:35Z,84.0
2026-05-09T01:53:35Z,84.1
2026-05-09T01:54:35Z,84.2
2026-05-09T01:55:35Z,84.0
2026-05-09T01:56:35Z,84.9
2026-05-09T01:57:35Z,85.1
2026-05-09T01:58:35Z,84.5
2026-05-09T01:59:35Z,50.0
2026-05-09T02:00:35Z,83.8
2026-05-09T02:01:35Z,86.1
2026-05-09T02:02:35Z,88.7
2026-05-09T02:03:35Z,90.2
2026-05-09T02:04:35Z,91.5
2026-05-09T02:05:35Z,92.6
2026-05-09T02:06:35Z,93.3
