timestamp,light,moderate,very,data source
2026-06-05T02:26:00Z,1,0,0,Fitbit App
2026-06-05T03:53:00Z,1,0,0,Fitbit App
2026-06-05T04:54:00Z,1,0,0,Fitbit App
2026-06-05T05:28:00Z,1,0,0,Fitbit App
2026-06-05T05:29:00Z,1,0,0,Fitbit App
2026-06-05T05:30:00Z,1,0,0,Fitbit App
2026-06-05T05:31:00Z,1,0,0,Fitbit App
2026-06-05T05:42:00Z,1,0,0,Fitbit App
2026-06-05T05:44:00Z,1,0,0,Fitbit App
2026-06-05T05:45:00Z,1,0,0,Fitbit App
2026-06-05T05:46:00Z,1,0,0,Fitbit App
2026-06-05T05:47:00Z,1,0,0,Fitbit App
2026-06-05T05:48:00Z,1,0,0,Fitbit App
2026-06-05T05:49:00Z,1,0,0,Fitbit App
2026-06-05T05:50:00Z,1,0,0,Fitbit App
2026-06-05T05:51:00Z,0,1,0,Fitbit App
2026-06-05T05:52:00Z,0,0,1,Fitbit App
2026-06-05T05:53:00Z,0,0,1,Fitbit App
2026-06-05T05:54:00Z,0,0,1,Fitbit App
2026-06-05T05:55:00Z,0,0,1,Fitbit App
2026-06-05T05:56:00Z,0,0,1,Fitbit App
2026-06-05T05:57:00Z,0,0,1,Fitbit App
2026-06-05T05:58:00Z,0,1,0,Fitbit App
2026-06-05T05:59:00Z,1,0,0,Fitbit App
2026-06-05T06:00:00Z,0,1,0,Fitbit App
2026-06-05T06:18:00Z,1,0,0,Fitbit App
2026-06-05T06:19:00Z,1,0,0,Fitbit App
2026-06-05T06:20:00Z,1,0,0,Fitbit App
2026-06-05T06:21:00Z,1,0,0,Fitbit App
2026-06-05T06:24:00Z,1,0,0,Fitbit App
2026-06-05T06:26:00Z,1,0,0,Fitbit App
2026-06-05T06:35:00Z,1,0,0,Fitbit App
2026-06-05T06:48:00Z,1,0,0,Fitbit App
2026-06-05T06:55:00Z,1,0,0,Fitbit App
2026-06-05T07:06:00Z,1,0,0,Fitbit App
2026-06-05T07:08:00Z,1,0,0,Fitbit App
2026-06-05T07:09:00Z,1,0,0,Fitbit App
2026-06-05T07:10:00Z,1,0,0,Fitbit App
2026-06-05T07:12:00Z,1,0,0,Fitbit App
2026-06-05T07:15:00Z,1,0,0,Fitbit App
2026-06-05T07:18:00Z,1,0,0,Fitbit App
2026-06-05T07:22:00Z,1,0,0,Fitbit App
2026-06-05T07:23:00Z,1,0,0,Fitbit App
2026-06-05T07:24:00Z,1,0,0,Fitbit App
2026-06-05T07:25:00Z,1,0,0,Fitbit App
