timestamp,ratio,label,data source
2026-05-18,0.9188853910505337,OPTIMAL_TRAINING,Fitbit App
2026-05-19,0.7614817815110828,OPTIMAL_TRAINING,Fitbit App
2026-05-20,0.7475684087550103,OPTIMAL_TRAINING,Fitbit App
2026-05-21,0.8949259870212517,OPTIMAL_TRAINING,Fitbit App
