timestamp,latitude,longitude,altitude,data source
2026-05-16T14:08:29Z,52.907887,4.963787,13.8,Versa 4
2026-05-16T14:08:31Z,52.907758,4.963353,-95.2,Versa 4
2026-05-16T14:08:41Z,52.908105,4.962700,-59.699,Versa 4
2026-05-16T14:08:42Z,52.907732,4.962427,-34.099,Versa 4
2026-05-16T14:08:43Z,52.907657,4.962267,-29.499,Versa 4
2026-05-16T14:08:44Z,52.907643,4.962282,-31.2,Versa 4
2026-05-16T14:08:45Z,52.907630,4.962225,-33.2,Versa 4
2026-05-16T14:08:46Z,52.907630,4.962233,-34.3,Versa 4
2026-05-16T14:08:47Z,52.907620,4.962275,-34.0,Versa 4
2026-05-16T14:08:58Z,52.907515,4.962312,-26.7,Versa 4
2026-05-16T14:08:59Z,52.907523,4.962322,-22.0,Versa 4
2026-05-16T14:09:00Z,52.907520,4.962307,-29.7,Versa 4
2026-05-16T14:09:04Z,52.907505,4.962322,-24.2,Versa 4
2026-05-16T14:09:05Z,52.907513,4.962282,-30.0,Versa 4
2026-05-16T14:09:06Z,52.907528,4.962298,-28.5,Versa 4
2026-05-16T14:09:08Z,52.907525,4.962312,-33.5,Versa 4
2026-05-16T14:09:12Z,52.907515,4.962358,-35.7,Versa 4
2026-05-16T14:18:08Z,52.908505,4.966483,16.0,Versa 4
2026-05-16T14:18:09Z,52.907965,4.965692,6.1,Versa 4
2026-05-16T14:18:10Z,52.907587,4.965042,-0.8,Versa 4
2026-05-16T14:18:11Z,52.907333,4.964645,-0.1,Versa 4
2026-05-16T14:18:12Z,52.907839,4.964837,-0.2,Fitbit App
2026-05-16T14:18:12Z,52.907368,4.964630,-0.2,Versa 4
2026-05-16T14:18:13Z,52.907839,4.964837,-6.0,Fitbit App
2026-05-16T14:18:13Z,52.907413,4.964618,-6.0,Versa 4
2026-05-16T14:18:14Z,52.907844,4.964840,-4.7,Fitbit App
2026-05-16T14:18:14Z,52.907482,4.964627,-4.7,Versa 4
2026-05-16T14:18:15Z,52.907854,4.964845,-3.5,Fitbit App
2026-05-16T14:18:15Z,52.907550,4.964667,-3.5,Versa 4
2026-05-16T14:18:16Z,52.907869,4.964853,0.1,Fitbit App
2026-05-16T14:18:16Z,52.907607,4.964705,0.1,Versa 4
2026-05-16T14:18:17Z,52.907888,4.964864,3.3,Fitbit App
2026-05-16T14:18:17Z,52.907690,4.964770,3.3,Versa 4
2026-05-16T14:18:18Z,52.907912,4.964877,2.3,Fitbit App
2026-05-16T14:18:18Z,52.907772,4.964835,2.3,Versa 4
2026-05-16T14:18:19Z,52.907937,4.964890,-0.099,Fitbit App
2026-05-16T14:18:19Z,52.907805,4.964867,-0.099,Versa 4
2026-05-16T14:18:20Z,52.907964,4.964904,-1.1,Fitbit App
2026-05-16T14:18:20Z,52.907842,4.964888,-1.1,Versa 4
2026-05-16T14:18:21Z,52.907993,4.964918,-0.5,Fitbit App
2026-05-16T14:18:21Z,52.907892,4.964917,-0.5,Versa 4
2026-05-16T14:18:22Z,52.908024,4.964932,0.099,Fitbit App
2026-05-16T14:18:22Z,52.907962,4.964972,0.099,Versa 4
2026-05-16T14:18:23Z,52.908056,4.964945,-0.2,Fitbit App
2026-05-16T14:18:23Z,52.908037,4.965045,-0.2,Versa 4
2026-05-16T14:18:24Z,52.908088,4.964958,-1.2,Fitbit App
2026-05-16T14:18:24Z,52.908090,4.965102,-1.2,Versa 4
2026-05-16T14:18:25Z,52.908120,4.964970,-1.8,Fitbit App
2026-05-16T14:18:25Z,52.908140,4.965142,-1.8,Versa 4
2026-05-16T14:18:26Z,52.908152,4.964981,-2.1,Fitbit App
2026-05-16T14:18:26Z,52.908182,4.965162,-2.1,Versa 4
2026-05-16T14:18:27Z,52.908184,4.964990,-2.0,Fitbit App
2026-05-16T14:18:27Z,52.908218,4.965175,-2.0,Versa 4
2026-05-16T14:18:28Z,52.908215,4.964997,-2.3,Fitbit App
2026-05-16T14:18:28Z,52.908265,4.965170,-2.3,Versa 4
2026-05-16T14:18:29Z,52.908246,4.965003,-2.4,Fitbit App
2026-05-16T14:18:29Z,52.908315,4.965170,-2.4,Versa 4
2026-05-16T14:18:30Z,52.908276,4.965006,-2.699,Fitbit App
2026-05-16T14:18:30Z,52.908343,4.965162,-2.699,Versa 4
2026-05-16T14:18:31Z,52.908305,4.965007,-2.999,Fitbit App
2026-05-16T14:18:31Z,52.908385,4.965157,-2.999,Versa 4
2026-05-16T14:18:32Z,52.908332,4.965006,-3.199,Fitbit App
2026-05-16T14:18:32Z,52.908423,4.965157,-3.199,Versa 4
2026-05-16T14:18:33Z,52.908358,4.965001,-3.3,Fitbit App
2026-05-16T14:18:33Z,52.908460,4.965133,-3.3,Versa 4
2026-05-16T14:18:34Z,52.908381,4.964993,-3.4,Fitbit App
2026-05-16T14:18:34Z,52.908482,4.965110,-3.4,Versa 4
2026-05-16T14:18:35Z,52.908401,4.964982,-3.5,Fitbit App
2026-05-16T14:18:35Z,52.908500,4.965070,-3.5,Versa 4
2026-05-16T14:18:36Z,52.908418,4.964968,-3.5,Fitbit App
2026-05-16T14:18:36Z,52.908502,4.965037,-3.5,Versa 4
2026-05-16T14:18:37Z,52.908431,4.964951,-3.6,Fitbit App
2026-05-16T14:18:37Z,52.908505,4.965023,-3.6,Versa 4
2026-05-16T14:18:38Z,52.908442,4.964930,-4.0,Fitbit App
2026-05-16T14:18:38Z,52.908497,4.964987,-4.0,Versa 4
2026-05-16T14:18:39Z,52.908449,4.964907,-4.2,Fitbit App
2026-05-16T14:18:39Z,52.908492,4.964967,-4.2,Versa 4
2026-05-16T14:18:40Z,52.908454,4.964881,-4.3,Fitbit App
2026-05-16T14:18:40Z,52.908500,4.964950,-4.3,Versa 4
2026-05-16T14:18:41Z,52.908457,4.964850,-4.399,Fitbit App
2026-05-16T14:18:41Z,52.908507,4.964912,-4.399,Versa 4
2026-05-16T14:18:42Z,52.908455,4.964815,-4.499,Fitbit App
2026-05-16T14:18:42Z,52.908510,4.964875,-4.499,Versa 4
2026-05-16T14:18:43Z,52.908450,4.964776,-4.599,Fitbit App
2026-05-16T14:18:43Z,52.908500,4.964842,-4.599,Versa 4
2026-05-16T14:18:44Z,52.908442,4.964732,-4.799,Fitbit App
2026-05-16T14:18:44Z,52.908487,4.964775,-4.799,Versa 4
2026-05-16T14:18:45Z,52.908428,4.964684,-4.399,Fitbit App
2026-05-16T14:18:45Z,52.908468,4.964718,-4.399,Versa 4
2026-05-16T14:18:46Z,52.908411,4.964632,-3.599,Fitbit App
2026-05-16T14:18:46Z,52.908422,4.964635,-3.599,Versa 4
2026-05-16T14:18:47Z,52.908393,4.964580,-3.4,Fitbit App
2026-05-16T14:18:47Z,52.908400,4.964585,-3.4,Versa 4
2026-05-16T14:18:48Z,52.908373,4.964527,-3.199,Fitbit App
2026-05-16T14:18:48Z,52.908382,4.964543,-3.199,Versa 4
2026-05-16T14:18:49Z,52.908353,4.964472,-2.999,Fitbit App
2026-05-16T14:18:49Z,52.908357,4.964478,-2.999,Versa 4
2026-05-16T14:18:50Z,52.908332,4.964416,-2.999,Fitbit App
2026-05-16T14:18:50Z,52.908333,4.964420,-2.999,Versa 4
2026-05-16T14:18:51Z,52.908311,4.964360,-2.699,Fitbit App
2026-05-16T14:18:51Z,52.908308,4.964372,-2.699,Versa 4
2026-05-16T14:18:52Z,52.908290,4.964301,-2.4,Fitbit App
2026-05-16T14:18:52Z,52.908288,4.964312,-2.4,Versa 4
2026-05-16T14:18:53Z,52.908269,4.964239,-2.4,Fitbit App
2026-05-16T14:18:53Z,52.908270,4.964243,-2.4,Versa 4
2026-05-16T14:18:54Z,52.908249,4.964177,-2.3,Fitbit App
2026-05-16T14:18:54Z,52.908247,4.964175,-2.3,Versa 4
2026-05-16T14:18:55Z,52.908229,4.964115,-1.299,Fitbit App
2026-05-16T14:18:55Z,52.908228,4.964115,-1.299,Versa 4
2026-05-16T14:18:56Z,52.908209,4.964053,-1.0,Fitbit App
2026-05-16T14:18:56Z,52.908212,4.964050,-1.0,Versa 4
2026-05-16T14:18:57Z,52.908188,4.963992,-0.3,Fitbit App
2026-05-16T14:18:57Z,52.908197,4.963990,-0.3,Versa 4
2026-05-16T14:18:58Z,52.908165,4.963931,0.6,Fitbit App
2026-05-16T14:18:58Z,52.908168,4.963935,0.6,Versa 4
2026-05-16T14:18:59Z,52.908141,4.963869,1.5,Fitbit App
2026-05-16T14:18:59Z,52.908142,4.963880,1.5,Versa 4
2026-05-16T14:19:00Z,52.908116,4.963802,1.6,Fitbit App
2026-05-16T14:19:00Z,52.908113,4.963810,1.6,Versa 4
2026-05-16T14:19:01Z,52.908092,4.963732,1.5,Fitbit App
2026-05-16T14:19:01Z,52.908090,4.963723,1.5,Versa 4
2026-05-16T14:19:02Z,52.908070,4.963666,0.6,Fitbit App
2026-05-16T14:19:02Z,52.908073,4.963663,0.6,Versa 4
2026-05-16T14:19:03Z,52.908046,4.963602,-0.099,Fitbit App
2026-05-16T14:19:03Z,52.908040,4.963595,-0.099,Versa 4
2026-05-16T14:19:04Z,52.908024,4.963541,-1.0,Fitbit App
2026-05-16T14:19:04Z,52.908017,4.963538,-1.0,Versa 4
2026-05-16T14:19:05Z,52.908006,4.963482,-0.3,Fitbit App
2026-05-16T14:19:05Z,52.907998,4.963475,-0.3,Versa 4
2026-05-16T14:19:06Z,52.907991,4.963426,0.1,Fitbit App
2026-05-16T14:19:06Z,52.907990,4.963420,0.1,Versa 4
2026-05-16T14:19:07Z,52.907977,4.963372,0.6,Fitbit App
2026-05-16T14:19:07Z,52.907980,4.963373,0.6,Versa 4
2026-05-16T14:19:08Z,52.907962,4.963317,1.0,Fitbit App
2026-05-16T14:19:08Z,52.907970,4.963327,1.0,Versa 4
2026-05-16T14:19:09Z,52.907944,4.963259,1.5,Fitbit App
2026-05-16T14:19:09Z,52.907947,4.963263,1.5,Versa 4
2026-05-16T14:19:10Z,52.907924,4.963199,1.6,Fitbit App
2026-05-16T14:19:10Z,52.907925,4.963198,1.6,Versa 4
2026-05-16T14:19:11Z,52.907905,4.963139,1.6,Fitbit App
2026-05-16T14:19:11Z,52.907907,4.963137,1.6,Versa 4
2026-05-16T14:19:12Z,52.907884,4.963081,1.8,Fitbit App
2026-05-16T14:19:12Z,52.907883,4.963078,1.8,Versa 4
2026-05-16T14:19:13Z,52.907864,4.963023,1.6,Fitbit App
2026-05-16T14:19:13Z,52.907852,4.963028,1.6,Versa 4
2026-05-16T14:19:14Z,52.907847,4.962964,1.3,Fitbit App
2026-05-16T14:19:14Z,52.907832,4.962975,1.3,Versa 4
2026-05-16T14:19:15Z,52.907835,4.962902,1.3,Fitbit App
2026-05-16T14:19:15Z,52.907828,4.962907,1.3,Versa 4
2026-05-16T14:19:16Z,52.907825,4.962839,1.6,Fitbit App
2026-05-16T14:19:16Z,52.907820,4.962843,1.6,Versa 4
2026-05-16T14:19:17Z,52.907816,4.962774,1.6,Fitbit App
2026-05-16T14:19:17Z,52.907805,4.962773,1.6,Versa 4
2026-05-16T14:19:18Z,52.907809,4.962709,1.3,Fitbit App
2026-05-16T14:19:18Z,52.907797,4.962710,1.3,Versa 4
2026-05-16T14:19:19Z,52.907805,4.962645,1.1,Fitbit App
2026-05-16T14:19:19Z,52.907805,4.962640,1.1,Versa 4
2026-05-16T14:19:20Z,52.907800,4.962580,0.8,Fitbit App
2026-05-16T14:19:20Z,52.907803,4.962588,0.8,Versa 4
2026-05-16T14:19:21Z,52.907795,4.962515,0.5,Fitbit App
2026-05-16T14:19:21Z,52.907792,4.962530,0.5,Versa 4
2026-05-16T14:19:22Z,52.907790,4.962448,0.3,Fitbit App
2026-05-16T14:19:22Z,52.907800,4.962452,0.3,Versa 4
2026-05-16T14:19:23Z,52.907784,4.962380,0.5,Fitbit App
2026-05-16T14:19:23Z,52.907792,4.962392,0.5,Versa 4
2026-05-16T14:19:24Z,52.907776,4.962311,0.099,Fitbit App
2026-05-16T14:19:24Z,52.907790,4.962327,0.099,Versa 4
2026-05-16T14:19:25Z,52.907767,4.962239,0.099,Fitbit App
2026-05-16T14:19:25Z,52.907767,4.962257,0.099,Versa 4
2026-05-16T14:19:26Z,52.907757,4.962165,-0.8336666666666667,Fitbit App
2026-05-16T14:19:27Z,52.907747,4.962091,-1.7663333333333333,Fitbit App
2026-05-16T14:19:28Z,52.907738,4.962017,-2.699,Fitbit App
2026-05-16T14:19:28Z,52.907735,4.961995,-2.699,Versa 4
2026-05-16T14:19:29Z,52.907730,4.961947,1.6,Fitbit App
2026-05-16T14:19:29Z,52.907735,4.961902,1.6,Versa 4
2026-05-16T14:19:30Z,52.907720,4.961883,1.0,Fitbit App
2026-05-16T14:19:30Z,52.907735,4.961860,1.0,Versa 4
2026-05-16T14:19:31Z,52.907709,4.961822,0.8,Fitbit App
2026-05-16T14:19:31Z,52.907732,4.961770,0.8,Versa 4
2026-05-16T14:19:32Z,52.907694,4.961769,0.0,Fitbit App
2026-05-16T14:19:32Z,52.907732,4.961723,0.0,Versa 4
