timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-06-02T12:59:11Z,0,0,0,Versa 4
2026-06-02T12:59:12Z,0,0,0,Versa 4
2026-06-02T12:59:13Z,0,0,0,Versa 4
2026-06-02T12:59:14Z,0,0,0,Versa 4
2026-06-02T12:59:15Z,0,0,-304,Versa 4
2026-06-02T12:59:16Z,0,0,304,Versa 4
2026-06-02T12:59:17Z,0,0,0,Versa 4
2026-06-02T12:59:18Z,0,0,0,Versa 4
2026-06-02T12:59:19Z,0,0,0,Versa 4
2026-06-02T12:59:20Z,0,0,0,Versa 4
2026-06-02T12:59:21Z,0,0,0,Versa 4
2026-06-02T12:59:22Z,0,0,0,Versa 4
2026-06-02T12:59:23Z,0,0,0,Versa 4
2026-06-02T12:59:24Z,0,0,304,Versa 4
2026-06-02T12:59:25Z,0,0,-304,Versa 4
2026-06-02T12:59:26Z,0,0,-304,Versa 4
2026-06-02T12:59:27Z,0,0,914,Versa 4
2026-06-02T12:59:28Z,0,0,-609,Versa 4
2026-06-02T12:59:29Z,0,0,-304,Versa 4
2026-06-02T12:59:43Z,0,0,304,Versa 4
2026-06-02T12:59:44Z,0,0,0,Versa 4
2026-06-02T12:59:45Z,0,0,304,Versa 4
2026-06-02T12:59:46Z,0,0,0,Versa 4
2026-06-02T12:59:47Z,0,0,0,Versa 4
2026-06-02T12:59:48Z,0,0,0,Versa 4
2026-06-02T13:00:01Z,0,0,0,Versa 4
2026-06-02T13:00:02Z,0,0,0,Versa 4
2026-06-02T13:00:03Z,0,0,0,Versa 4
2026-06-02T13:00:04Z,0,0,304,Versa 4
2026-06-02T13:00:05Z,0,0,-304,Versa 4
2026-06-02T13:00:06Z,0,0,304,Versa 4
2026-06-02T13:00:07Z,0,0,-304,Versa 4
2026-06-02T13:00:08Z,0,0,0,Versa 4
2026-06-02T13:00:09Z,0,0,0,Versa 4
2026-06-02T13:00:10Z,0,0,0,Versa 4
2026-06-02T13:00:11Z,0,0,304,Versa 4
2026-06-02T13:00:12Z,0,0,0,Versa 4
2026-06-02T13:00:13Z,0,0,-304,Versa 4
2026-06-02T13:00:14Z,0,0,0,Versa 4
2026-06-02T13:00:15Z,0,0,0,Versa 4
2026-06-02T13:00:16Z,0,0,-304,Versa 4
2026-06-02T13:00:17Z,0,0,609,Versa 4
2026-06-02T13:00:18Z,0,0,0,Versa 4
2026-06-02T13:00:19Z,0,0,-304,Versa 4
2026-06-02T13:00:20Z,0,0,304,Versa 4
2026-06-02T13:00:21Z,0,0,-304,Versa 4
2026-06-02T13:00:22Z,0,0,0,Versa 4
2026-06-02T13:00:23Z,0,0,0,Versa 4
2026-06-02T13:00:24Z,0,0,0,Versa 4
2026-06-02T13:00:25Z,0,0,-304,Versa 4
2026-06-02T13:00:26Z,0,0,0,Versa 4
2026-06-02T13:00:27Z,0,0,0,Versa 4
2026-06-02T13:00:28Z,0,0,0,Versa 4
2026-06-02T13:00:29Z,0,0,304,Versa 4
2026-06-02T13:00:30Z,0,0,0,Versa 4
2026-06-02T13:00:31Z,0,0,0,Versa 4
2026-06-02T13:00:32Z,0,0,0,Versa 4
2026-06-02T13:00:33Z,0,0,0,Versa 4
2026-06-02T13:00:34Z,0,0,0,Versa 4
2026-06-02T13:00:35Z,0,0,0,Versa 4
2026-06-02T13:00:36Z,0,0,304,Versa 4
2026-06-02T13:00:37Z,0,0,-304,Versa 4
2026-06-02T13:00:38Z,0,0,304,Versa 4
2026-06-02T13:00:39Z,0,0,0,Versa 4
2026-06-02T13:00:40Z,0,0,-304,Versa 4
2026-06-02T13:00:41Z,0,0,0,Versa 4
2026-06-02T13:00:42Z,0,0,-609,Versa 4
2026-06-02T13:00:43Z,0,0,914,Versa 4
2026-06-02T13:00:44Z,0,0,-304,Versa 4
2026-06-02T13:00:45Z,0,0,304,Versa 4
2026-06-02T13:00:46Z,0,0,-609,Versa 4
2026-06-02T13:00:47Z,1,0,609,Versa 4
2026-06-02T13:00:48Z,2,0,-304,Versa 4
2026-06-02T13:00:49Z,2,140,0,Versa 4
2026-06-02T13:00:50Z,1,280,0,Versa 4
2026-06-02T13:00:51Z,2,460,0,Versa 4
2026-06-02T13:00:52Z,2,660,304,Versa 4
2026-06-02T13:00:53Z,2,890,0,Versa 4
2026-06-02T13:00:54Z,1,960,-304,Versa 4
2026-06-02T13:00:55Z,2,1030,0,Versa 4
2026-06-02T13:00:56Z,1,1050,304,Versa 4
2026-06-02T13:00:57Z,0,1010,0,Versa 4
2026-06-02T13:00:58Z,0,900,0,Versa 4
2026-06-02T13:00:59Z,0,820,0,Versa 4
2026-06-02T13:01:00Z,0,0,0,Versa 4
2026-06-02T13:01:01Z,0,0,0,Versa 4
2026-06-02T13:01:02Z,0,0,-304,Versa 4
2026-06-02T13:01:03Z,0,0,0,Versa 4
2026-06-02T13:01:04Z,0,0,0,Versa 4
2026-06-02T13:01:05Z,0,0,304,Versa 4
2026-06-02T13:01:06Z,0,0,-304,Versa 4
2026-06-02T13:01:07Z,0,0,0,Versa 4
2026-06-02T13:01:08Z,0,0,0,Versa 4
2026-06-02T13:01:09Z,0,0,304,Versa 4
2026-06-02T13:01:10Z,0,0,0,Versa 4
2026-06-02T13:01:11Z,0,0,0,Versa 4
2026-06-02T13:01:12Z,0,0,0,Versa 4
2026-06-02T13:01:13Z,0,0,0,Versa 4
2026-06-02T13:01:14Z,0,0,0,Versa 4
2026-06-02T13:01:15Z,0,0,0,Versa 4
2026-06-02T13:01:16Z,0,0,0,Versa 4
2026-06-02T13:01:17Z,0,0,-304,Versa 4
2026-06-02T13:01:18Z,0,0,304,Versa 4
2026-06-02T13:01:19Z,0,0,0,Versa 4
2026-06-02T13:01:20Z,0,0,0,Versa 4
2026-06-02T13:01:21Z,0,0,0,Versa 4
2026-06-02T13:01:22Z,0,0,0,Versa 4
2026-06-02T13:01:23Z,0,0,0,Versa 4
2026-06-02T13:01:24Z,0,0,0,Versa 4
2026-06-02T13:01:25Z,0,0,-304,Versa 4
2026-06-02T13:01:26Z,0,0,304,Versa 4
2026-06-02T13:01:27Z,0,0,0,Versa 4
2026-06-02T13:01:28Z,0,0,0,Versa 4
2026-06-02T13:01:29Z,0,0,0,Versa 4
2026-06-02T13:01:30Z,2,0,0,Versa 4
2026-06-02T13:01:31Z,2,0,0,Versa 4
2026-06-02T13:01:32Z,0,0,0,Versa 4
2026-06-02T13:01:33Z,0,0,0,Versa 4
2026-06-02T13:01:34Z,0,0,0,Versa 4
2026-06-02T13:01:35Z,0,0,-304,Versa 4
