timestamp,heart rate zone,total minutes,data source
2026-06-03T07:51:00Z,FAT_BURN,1,Versa 4
2026-06-03T07:55:00Z,FAT_BURN,1,Versa 4
2026-06-03T07:56:00Z,FAT_BURN,1,Versa 4
2026-06-03T08:02:00Z,FAT_BURN,1,Versa 4
2026-06-03T08:03:00Z,FAT_BURN,1,Versa 4
2026-06-03T08:07:00Z,FAT_BURN,1,Versa 4
2026-06-03T08:11:00Z,FAT_BURN,1,Versa 4
2026-06-03T08:12:00Z,FAT_BURN,1,Versa 4
2026-06-03T08:13:00Z,FAT_BURN,1,Versa 4
2026-06-03T08:17:00Z,FAT_BURN,1,Versa 4
2026-06-03T08:21:00Z,FAT_BURN,1,Versa 4
2026-06-03T08:22:00Z,FAT_BURN,1,Versa 4
2026-06-03T08:23:00Z,FAT_BURN,1,Versa 4
2026-06-03T08:24:00Z,FAT_BURN,1,Versa 4
2026-06-03T08:25:00Z,FAT_BURN,1,Versa 4
2026-06-04T10:11:00Z,FAT_BURN,1,Versa 4
2026-06-04T10:31:00Z,FAT_BURN,1,Versa 4
2026-06-04T10:36:00Z,FAT_BURN,1,Versa 4
2026-06-04T10:37:00Z,FAT_BURN,1,Versa 4
2026-06-04T10:41:00Z,FAT_BURN,1,Versa 4
2026-06-04T10:46:00Z,FAT_BURN,1,Versa 4
2026-06-04T10:47:00Z,FAT_BURN,1,Versa 4
2026-06-04T10:50:00Z,FAT_BURN,1,Versa 4
2026-06-04T10:54:00Z,FAT_BURN,1,Versa 4
2026-06-04T10:55:00Z,FAT_BURN,1,Versa 4
2026-06-04T10:58:00Z,FAT_BURN,1,Versa 4
2026-06-04T10:59:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:00:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:01:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:02:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:03:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:04:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:07:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:08:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:09:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:12:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:13:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:14:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:15:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:16:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:17:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:18:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:23:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:24:00Z,FAT_BURN,1,Versa 4
2026-06-04T11:25:00Z,FAT_BURN,1,Versa 4
2026-06-04T12:00:00Z,CARDIO,2,Versa 4
2026-06-04T12:01:00Z,CARDIO,2,Versa 4
2026-06-04T12:02:00Z,CARDIO,2,Versa 4
2026-06-04T12:03:00Z,FAT_BURN,1,Versa 4
2026-06-04T12:04:00Z,FAT_BURN,1,Versa 4
2026-06-04T12:06:00Z,FAT_BURN,1,Versa 4
2026-06-04T12:07:00Z,FAT_BURN,1,Versa 4
2026-06-04T12:08:00Z,FAT_BURN,1,Versa 4
2026-06-04T12:09:00Z,FAT_BURN,1,Versa 4
2026-06-04T13:09:00Z,FAT_BURN,1,Versa 4
2026-06-05T07:48:00Z,CARDIO,2,Versa 4
2026-06-05T07:49:00Z,FAT_BURN,1,Versa 4
2026-06-05T18:02:00Z,FAT_BURN,1,Versa 4
2026-06-05T18:04:00Z,FAT_BURN,1,Versa 4
2026-06-05T18:05:00Z,FAT_BURN,1,Versa 4
2026-06-05T22:18:00Z,FAT_BURN,1,Versa 4
2026-06-05T22:19:00Z,CARDIO,2,Versa 4
2026-06-05T22:20:00Z,CARDIO,2,Versa 4
2026-06-05T22:21:00Z,CARDIO,2,Versa 4
2026-06-05T22:22:00Z,CARDIO,2,Versa 4
2026-06-05T22:23:00Z,CARDIO,2,Versa 4
2026-06-05T22:24:00Z,CARDIO,2,Versa 4
2026-06-05T22:25:00Z,FAT_BURN,1,Versa 4
2026-06-05T22:26:00Z,CARDIO,2,Versa 4
2026-06-05T22:27:00Z,FAT_BURN,1,Versa 4
2026-06-05T22:28:00Z,FAT_BURN,1,Versa 4
2026-06-05T22:30:00Z,FAT_BURN,1,Versa 4
2026-06-05T22:34:00Z,FAT_BURN,1,Versa 4
2026-06-06T00:59:00Z,FAT_BURN,1,Versa 4
2026-06-06T01:56:00Z,FAT_BURN,1,Versa 4
2026-06-06T02:24:00Z,FAT_BURN,1,Versa 4
2026-06-06T02:35:00Z,FAT_BURN,1,Versa 4
2026-06-06T02:39:00Z,FAT_BURN,1,Versa 4
2026-06-06T02:41:00Z,FAT_BURN,1,Versa 4
2026-06-06T02:42:00Z,FAT_BURN,1,Versa 4
2026-06-06T02:43:00Z,FAT_BURN,1,Versa 4
2026-06-06T02:44:00Z,FAT_BURN,1,Versa 4
2026-06-06T02:45:00Z,FAT_BURN,1,Versa 4
2026-06-06T02:47:00Z,FAT_BURN,1,Versa 4
2026-06-06T02:55:00Z,FAT_BURN,1,Versa 4
2026-06-06T02:56:00Z,FAT_BURN,1,Versa 4
2026-06-06T02:57:00Z,FAT_BURN,1,Versa 4
2026-06-06T03:31:00Z,FAT_BURN,1,Versa 4
2026-06-06T03:32:00Z,FAT_BURN,1,Versa 4
2026-06-06T03:33:00Z,FAT_BURN,1,Versa 4
2026-06-06T03:34:00Z,FAT_BURN,1,Versa 4
2026-06-06T03:35:00Z,FAT_BURN,1,Versa 4
2026-06-06T03:37:00Z,FAT_BURN,1,Versa 4
2026-06-06T03:41:00Z,FAT_BURN,1,Versa 4
2026-06-06T03:42:00Z,FAT_BURN,1,Versa 4
2026-06-06T03:43:00Z,FAT_BURN,1,Versa 4
2026-06-06T03:44:00Z,FAT_BURN,1,Versa 4
2026-06-06T03:45:00Z,FAT_BURN,1,Versa 4
2026-06-06T03:56:00Z,FAT_BURN,1,Versa 4
2026-06-06T03:57:00Z,FAT_BURN,1,Versa 4
2026-06-06T03:58:00Z,FAT_BURN,1,Versa 4
2026-06-06T03:59:00Z,FAT_BURN,1,Versa 4
2026-06-06T04:00:00Z,FAT_BURN,1,Versa 4
2026-06-06T05:13:00Z,FAT_BURN,1,Versa 4
2026-06-06T06:37:00Z,FAT_BURN,1,Versa 4
2026-06-06T08:44:00Z,FAT_BURN,1,Versa 4
2026-06-06T14:35:00Z,FAT_BURN,1,Versa 4
2026-06-06T14:36:00Z,FAT_BURN,1,Versa 4
2026-06-06T14:37:00Z,FAT_BURN,1,Versa 4
2026-06-06T14:39:00Z,FAT_BURN,1,Versa 4
2026-06-06T14:40:00Z,FAT_BURN,1,Versa 4
2026-06-06T14:46:00Z,FAT_BURN,1,Versa 4
2026-06-06T14:53:00Z,FAT_BURN,1,Versa 4
2026-06-06T15:34:00Z,FAT_BURN,1,Versa 4
2026-06-06T15:48:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:04:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:05:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:06:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:07:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:08:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:09:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:17:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:20:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:22:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:28:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:29:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:35:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:36:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:37:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:39:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:40:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:42:00Z,FAT_BURN,1,Versa 4
2026-06-06T16:55:00Z,FAT_BURN,1,Versa 4
2026-06-06T18:11:00Z,FAT_BURN,1,Versa 4
2026-06-06T18:12:00Z,FAT_BURN,1,Versa 4
2026-06-06T18:13:00Z,FAT_BURN,1,Versa 4
2026-06-06T18:14:00Z,FAT_BURN,1,Versa 4
2026-06-06T18:18:00Z,FAT_BURN,1,Versa 4
2026-06-06T18:28:00Z,FAT_BURN,1,Versa 4
2026-06-06T18:33:00Z,FAT_BURN,1,Versa 4
2026-06-06T18:34:00Z,FAT_BURN,1,Versa 4
2026-06-06T18:40:00Z,FAT_BURN,1,Versa 4
2026-06-06T18:44:00Z,FAT_BURN,1,Versa 4
2026-06-06T18:47:00Z,FAT_BURN,1,Versa 4
2026-06-06T18:49:00Z,FAT_BURN,1,Versa 4
2026-06-06T18:50:00Z,FAT_BURN,1,Versa 4
2026-06-06T18:51:00Z,FAT_BURN,1,Versa 4
2026-06-06T18:59:00Z,FAT_BURN,1,Versa 4
2026-06-06T19:00:00Z,FAT_BURN,1,Versa 4
2026-06-06T19:02:00Z,FAT_BURN,1,Versa 4
2026-06-06T19:03:00Z,FAT_BURN,1,Versa 4
2026-06-06T19:04:00Z,FAT_BURN,1,Versa 4
2026-06-06T19:30:00Z,FAT_BURN,1,Versa 4
2026-06-06T19:31:00Z,FAT_BURN,1,Versa 4
2026-06-06T19:44:00Z,FAT_BURN,1,Versa 4
2026-06-06T19:45:00Z,FAT_BURN,1,Versa 4
2026-06-06T19:46:00Z,FAT_BURN,1,Versa 4
2026-06-06T19:47:00Z,FAT_BURN,1,Versa 4
2026-06-06T19:51:00Z,FAT_BURN,1,Versa 4
2026-06-07T15:46:00Z,FAT_BURN,1,Versa 4
2026-06-07T15:47:00Z,FAT_BURN,1,Versa 4
2026-06-07T15:48:00Z,FAT_BURN,1,Versa 4
2026-06-07T15:49:00Z,FAT_BURN,1,Versa 4
2026-06-07T15:50:00Z,FAT_BURN,1,Versa 4
2026-06-07T15:51:00Z,FAT_BURN,1,Versa 4
2026-06-07T15:52:00Z,FAT_BURN,1,Versa 4
2026-06-07T15:53:00Z,FAT_BURN,1,Versa 4
2026-06-07T17:15:00Z,FAT_BURN,1,Versa 4
2026-06-07T18:05:00Z,FAT_BURN,1,Versa 4
2026-06-07T18:06:00Z,FAT_BURN,1,Versa 4
2026-06-07T18:07:00Z,FAT_BURN,1,Versa 4
2026-06-07T18:08:00Z,FAT_BURN,1,Versa 4
2026-06-07T18:09:00Z,FAT_BURN,1,Versa 4
2026-06-07T18:10:00Z,FAT_BURN,1,Versa 4
2026-06-07T18:12:00Z,FAT_BURN,1,Versa 4
2026-06-07T18:13:00Z,FAT_BURN,1,Versa 4
2026-06-07T18:14:00Z,FAT_BURN,1,Versa 4
2026-06-07T18:15:00Z,FAT_BURN,1,Versa 4
2026-06-07T18:16:00Z,FAT_BURN,1,Versa 4
2026-06-07T18:17:00Z,FAT_BURN,1,Versa 4
2026-06-07T18:22:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:17:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:18:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:19:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:20:00Z,FAT_BURN,1,Versa 4
2026-06-08T12:23:00Z,FAT_BURN,1,Versa 4
