timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2026-05-10T06:30:00Z,41.0,0.0,Fitbit App
2026-05-10T06:35:00Z,38.3,0.0,Fitbit App
2026-05-10T06:40:00Z,32.7,0.0,Fitbit App
2026-05-10T06:45:00Z,38.5,0.0,Fitbit App
2026-05-10T06:50:00Z,36.6,0.0,Fitbit App
2026-05-10T06:55:00Z,39.5,0.0,Fitbit App
2026-05-10T07:00:00Z,34.8,0.0,Fitbit App
2026-05-10T07:05:00Z,44.2,0.0,Fitbit App
2026-05-10T07:10:00Z,37.8,0.0,Fitbit App
2026-05-10T07:15:00Z,39.5,0.0,Fitbit App
2026-05-10T07:20:00Z,36.1,0.0,Fitbit App
2026-05-10T07:25:00Z,52.5,0.0,Fitbit App
2026-05-10T21:15:00Z,19.5,0.0,Fitbit App
2026-05-10T21:20:00Z,18.1,0.0,Fitbit App
2026-05-10T21:25:00Z,23.7,0.0,Fitbit App
2026-05-10T21:30:00Z,26.3,0.0,Fitbit App
2026-05-10T21:35:00Z,20.9,0.0,Fitbit App
2026-05-10T21:40:00Z,21.0,0.0,Fitbit App
2026-05-10T21:45:00Z,18.0,0.0,Fitbit App
2026-05-10T21:50:00Z,16.4,0.0,Fitbit App
2026-05-10T21:55:00Z,19.2,0.0,Fitbit App
2026-05-10T22:00:00Z,17.8,0.0,Fitbit App
2026-05-10T22:05:00Z,26.4,0.0,Fitbit App
2026-05-10T22:10:00Z,35.4,0.0,Fitbit App
2026-05-10T22:15:00Z,30.4,0.0,Fitbit App
2026-05-10T22:20:00Z,28.4,0.0,Fitbit App
2026-05-10T22:25:00Z,38.3,0.0,Fitbit App
2026-05-10T22:30:00Z,33.5,0.0,Fitbit App
2026-05-10T22:35:00Z,31.2,0.0,Fitbit App
2026-05-10T22:40:00Z,36.4,0.0,Fitbit App
2026-05-10T22:45:00Z,18.3,0.0,Fitbit App
2026-05-10T22:50:00Z,13.4,0.0,Fitbit App
2026-05-10T22:55:00Z,18.4,0.0,Fitbit App
2026-05-10T23:00:00Z,28.0,0.0,Fitbit App
2026-05-10T23:05:00Z,30.0,0.0,Fitbit App
2026-05-10T23:10:00Z,21.5,0.0,Fitbit App
2026-05-10T23:15:00Z,26.8,0.0,Fitbit App
2026-05-10T23:20:00Z,27.5,0.0,Fitbit App
2026-05-10T23:25:00Z,27.3,0.0,Fitbit App
2026-05-10T23:30:00Z,36.5,0.0,Fitbit App
2026-05-10T23:35:00Z,44.4,0.0,Fitbit App
2026-05-10T23:40:00Z,36.6,0.0,Fitbit App
2026-05-10T23:45:00Z,32.3,0.0,Fitbit App
2026-05-10T23:50:00Z,35.2,0.0,Fitbit App
2026-05-10T23:55:00Z,39.4,0.0,Fitbit App
2026-05-11T00:00:00Z,35.0,0.0,Fitbit App
2026-05-11T00:05:00Z,32.7,0.0,Fitbit App
2026-05-11T00:10:00Z,32.4,0.0,Fitbit App
2026-05-11T00:15:00Z,39.2,0.0,Fitbit App
2026-05-11T00:20:00Z,27.6,0.0,Fitbit App
2026-05-11T00:25:00Z,23.7,0.0,Fitbit App
2026-05-11T00:30:00Z,29.5,0.0,Fitbit App
2026-05-11T00:35:00Z,22.6,0.0,Fitbit App
2026-05-11T00:40:00Z,22.2,0.0,Fitbit App
2026-05-11T00:45:00Z,24.9,0.0,Fitbit App
2026-05-11T00:50:00Z,28.3,0.0,Fitbit App
2026-05-11T00:55:00Z,26.3,0.0,Fitbit App
2026-05-11T01:00:00Z,25.3,0.0,Fitbit App
2026-05-11T01:05:00Z,34.9,0.0,Fitbit App
2026-05-11T01:10:00Z,26.7,0.0,Fitbit App
2026-05-11T01:15:00Z,37.9,0.0,Fitbit App
2026-05-11T01:20:00Z,39.4,0.0,Fitbit App
2026-05-11T01:25:00Z,38.7,0.0,Fitbit App
2026-05-11T01:30:00Z,34.5,0.0,Fitbit App
2026-05-11T01:35:00Z,31.3,0.0,Fitbit App
2026-05-11T01:40:00Z,28.2,0.0,Fitbit App
2026-05-11T01:45:00Z,25.8,0.0,Fitbit App
2026-05-11T01:50:00Z,27.8,0.0,Fitbit App
2026-05-11T01:55:00Z,34.8,0.0,Fitbit App
2026-05-11T02:00:00Z,31.6,0.0,Fitbit App
2026-05-11T02:05:00Z,33.4,0.0,Fitbit App
2026-05-11T02:10:00Z,39.2,0.0,Fitbit App
2026-05-11T02:15:00Z,35.3,0.0,Fitbit App
2026-05-11T02:20:00Z,38.9,0.0,Fitbit App
2026-05-11T02:25:00Z,45.8,0.0,Fitbit App
2026-05-11T02:30:00Z,35.1,0.0,Fitbit App
2026-05-11T02:35:00Z,37.3,0.0,Fitbit App
2026-05-11T02:40:00Z,44.1,0.0,Fitbit App
