timestamp,value
2026-05-22T00:00:34Z,82.2
2026-05-22T00:01:34Z,81.8
2026-05-22T00:02:34Z,81.8
2026-05-22T00:03:34Z,81.2
2026-05-22T00:04:34Z,80.8
2026-05-22T00:05:34Z,81.0
2026-05-22T00:06:34Z,50.0
2026-05-22T00:07:34Z,83.4
2026-05-22T00:08:34Z,85.7
2026-05-22T00:09:34Z,86.8
2026-05-22T00:10:34Z,87.7
2026-05-22T00:11:34Z,88.5
2026-05-22T00:12:34Z,89.0
2026-05-22T00:13:34Z,90.2
2026-05-22T00:14:34Z,90.5
2026-05-22T00:15:34Z,90.8
2026-05-22T00:16:34Z,90.7
2026-05-22T00:17:34Z,90.6
2026-05-22T00:18:34Z,90.7
2026-05-22T00:19:34Z,90.9
2026-05-22T00:20:34Z,91.0
2026-05-22T00:21:34Z,91.4
2026-05-22T00:22:34Z,91.5
2026-05-22T00:23:34Z,91.3
2026-05-22T00:24:34Z,91.2
2026-05-22T00:25:34Z,91.4
2026-05-22T00:26:34Z,91.3
2026-05-22T00:27:34Z,90.9
2026-05-22T00:28:34Z,91.0
2026-05-22T00:29:34Z,91.3
2026-05-22T00:30:34Z,91.3
2026-05-22T00:31:34Z,91.2
2026-05-22T00:32:34Z,91.1
2026-05-22T00:33:34Z,90.8
2026-05-22T00:34:34Z,91.3
2026-05-22T00:35:34Z,91.0
2026-05-22T00:36:34Z,90.2
2026-05-22T00:37:34Z,50.0
2026-05-22T00:38:34Z,91.2
2026-05-22T00:39:34Z,92.3
2026-05-22T00:40:34Z,92.5
2026-05-22T00:41:34Z,94.3
2026-05-22T00:42:34Z,94.5
2026-05-22T00:43:34Z,91.0
2026-05-22T00:44:34Z,88.5
2026-05-22T00:45:34Z,87.0
2026-05-22T00:46:34Z,86.0
2026-05-22T00:47:34Z,85.4
2026-05-22T00:48:34Z,85.1
2026-05-22T00:49:34Z,84.7
2026-05-22T00:50:34Z,84.6
2026-05-22T00:51:34Z,84.6
2026-05-22T00:52:34Z,84.8
2026-05-22T00:53:34Z,85.1
2026-05-22T00:54:34Z,85.4
2026-05-22T00:55:34Z,85.5
2026-05-22T00:56:34Z,85.9
2026-05-22T00:57:34Z,86.3
2026-05-22T00:58:34Z,86.5
2026-05-22T00:59:34Z,86.5
2026-05-22T01:00:34Z,86.7
2026-05-22T01:01:34Z,86.6
2026-05-22T01:02:34Z,86.2
2026-05-22T01:03:34Z,86.0
2026-05-22T01:04:34Z,86.1
2026-05-22T01:05:34Z,86.3
2026-05-22T01:06:34Z,86.7
2026-05-22T01:07:34Z,86.6
2026-05-22T01:08:34Z,86.4
2026-05-22T01:09:34Z,86.4
2026-05-22T01:10:34Z,86.5
2026-05-22T01:11:34Z,86.6
2026-05-22T01:12:34Z,86.5
2026-05-22T01:13:34Z,86.7
2026-05-22T01:14:34Z,86.8
2026-05-22T01:15:34Z,86.7
2026-05-22T01:16:34Z,86.8
2026-05-22T01:17:34Z,86.8
2026-05-22T01:18:34Z,86.9
2026-05-22T01:19:34Z,87.2
2026-05-22T01:20:34Z,87.5
2026-05-22T01:21:34Z,88.4
2026-05-22T01:22:34Z,50.0
2026-05-22T01:23:34Z,92.7
2026-05-22T01:24:34Z,95.8
2026-05-22T01:25:34Z,98.0
2026-05-22T01:26:34Z,50.0
2026-05-22T01:27:34Z,98.2
2026-05-22T01:28:34Z,98.4
2026-05-22T01:29:34Z,99.1
2026-05-22T01:30:34Z,99.3
2026-05-22T01:31:34Z,100.0
2026-05-22T01:32:34Z,100.0
2026-05-22T01:33:34Z,100.0
2026-05-22T01:34:34Z,100.0
2026-05-22T01:35:34Z,100.0
2026-05-22T01:36:34Z,100.0
2026-05-22T01:37:34Z,100.0
2026-05-22T01:38:34Z,100.0
2026-05-22T01:39:34Z,100.0
2026-05-22T01:40:34Z,100.0
2026-05-22T01:41:34Z,100.0
2026-05-22T01:42:34Z,100.0
2026-05-22T01:43:34Z,50.0
2026-05-22T01:44:34Z,100.0
2026-05-22T01:45:34Z,98.9
2026-05-22T01:46:34Z,98.2
2026-05-22T01:47:34Z,98.3
2026-05-22T01:48:34Z,99.1
2026-05-22T01:49:34Z,99.2
2026-05-22T01:50:34Z,98.2
2026-05-22T01:51:34Z,97.4
2026-05-22T01:52:34Z,50.0
2026-05-22T01:53:34Z,97.6
2026-05-22T01:54:34Z,97.7
2026-05-22T01:55:34Z,97.9
2026-05-22T01:56:34Z,98.0
2026-05-22T01:57:34Z,98.0
2026-05-22T01:58:34Z,98.1
2026-05-22T01:59:34Z,98.1
2026-05-22T02:00:34Z,50.0
2026-05-22T02:01:34Z,98.1
2026-05-22T02:02:34Z,98.1
2026-05-22T02:03:34Z,98.1
2026-05-22T02:04:34Z,98.1
2026-05-22T02:05:34Z,98.1
2026-05-22T02:06:34Z,98.2
2026-05-22T02:07:34Z,98.3
2026-05-22T02:08:34Z,98.3
2026-05-22T02:09:34Z,98.3
2026-05-22T02:10:34Z,98.3
2026-05-22T02:11:34Z,98.3
2026-05-22T02:12:34Z,98.3
2026-05-22T02:13:34Z,98.4
2026-05-22T02:14:34Z,98.4
2026-05-22T02:15:34Z,98.4
2026-05-22T02:16:34Z,98.4
2026-05-22T02:17:34Z,98.3
2026-05-22T02:18:34Z,98.3
2026-05-22T02:19:34Z,98.2
2026-05-22T02:20:34Z,98.1
2026-05-22T02:21:34Z,98.1
2026-05-22T02:22:34Z,98.0
2026-05-22T02:23:34Z,98.0
2026-05-22T02:24:34Z,97.9
2026-05-22T02:25:34Z,97.8
2026-05-22T02:26:34Z,97.7
2026-05-22T02:27:34Z,97.6
2026-05-22T02:28:34Z,97.5
2026-05-22T02:29:34Z,97.4
2026-05-22T02:30:34Z,97.3
2026-05-22T02:31:34Z,97.2
2026-05-22T02:32:34Z,97.1
2026-05-22T02:33:34Z,97.0
2026-05-22T02:34:34Z,97.0
2026-05-22T02:35:34Z,96.9
2026-05-22T02:36:34Z,96.7
2026-05-22T02:37:34Z,96.8
2026-05-22T02:38:34Z,96.8
2026-05-22T02:39:34Z,96.7
2026-05-22T02:40:34Z,96.8
2026-05-22T02:41:34Z,96.7
2026-05-22T02:42:34Z,96.7
2026-05-22T02:43:34Z,96.7
2026-05-22T02:44:34Z,96.6
2026-05-22T02:45:34Z,96.6
2026-05-22T02:46:34Z,96.6
2026-05-22T02:47:34Z,96.4
2026-05-22T02:48:34Z,96.4
2026-05-22T02:49:34Z,96.4
2026-05-22T02:50:34Z,96.3
2026-05-22T02:51:34Z,96.3
2026-05-22T02:52:34Z,96.4
2026-05-22T02:53:34Z,96.4
2026-05-22T02:54:34Z,96.2
2026-05-22T02:55:34Z,96.3
2026-05-22T02:56:34Z,96.3
2026-05-22T02:57:34Z,96.4
2026-05-22T02:58:34Z,96.5
2026-05-22T02:59:34Z,96.5
2026-05-22T03:00:34Z,96.7
2026-05-22T03:01:34Z,96.7
2026-05-22T03:02:34Z,50.0
2026-05-22T03:03:34Z,97.4
2026-05-22T03:04:34Z,50.0
2026-05-22T03:05:34Z,97.8
2026-05-22T03:06:34Z,50.0
2026-05-22T03:07:34Z,94.6
2026-05-22T03:08:34Z,92.8
2026-05-22T03:09:34Z,91.2
2026-05-22T03:10:34Z,90.6
2026-05-22T03:11:34Z,91.2
2026-05-22T03:12:34Z,90.6
2026-05-22T03:13:34Z,89.5
2026-05-22T03:14:34Z,88.3
2026-05-22T03:15:34Z,87.6
2026-05-22T03:16:34Z,88.3
2026-05-22T03:17:34Z,88.4
2026-05-22T03:18:34Z,88.4
2026-05-22T03:19:34Z,88.1
2026-05-22T03:20:34Z,88.6
2026-05-22T03:21:34Z,88.4
2026-05-22T03:22:34Z,88.8
2026-05-22T03:23:34Z,92.9
2026-05-22T03:24:34Z,93.2
2026-05-22T03:25:34Z,92.1
2026-05-22T03:26:34Z,91.9
2026-05-22T03:27:34Z,91.4
2026-05-22T03:28:34Z,90.3
2026-05-22T03:29:34Z,90.2
2026-05-22T03:30:34Z,90.9
2026-05-22T03:31:34Z,93.1
2026-05-22T03:32:34Z,94.1
2026-05-22T03:33:34Z,96.4
2026-05-22T03:34:34Z,97.8
2026-05-22T03:35:34Z,98.6
2026-05-22T03:36:34Z,98.6
2026-05-22T03:37:34Z,50.0
2026-05-22T03:38:34Z,97.5
2026-05-22T03:39:34Z,97.3
2026-05-22T03:40:34Z,97.2
