timestamp,latitude,longitude,altitude,data source
2026-05-15T13:14:30Z,53.227463,6.535695,65.3,Versa 4
2026-05-15T13:14:31Z,53.227425,6.535373,65.3,Versa 4
2026-05-15T13:14:33Z,53.227372,6.535285,65.3,Versa 4
2026-05-15T13:14:34Z,53.227353,6.535197,65.3,Versa 4
2026-05-15T13:14:35Z,53.227352,6.535165,65.3,Versa 4
2026-05-15T13:14:36Z,53.227347,6.535157,49.8,Versa 4
2026-05-15T13:14:37Z,53.227342,6.535160,37.599,Versa 4
2026-05-15T13:14:39Z,53.227328,6.535128,23.5,Versa 4
2026-05-15T13:14:40Z,53.227323,6.535118,18.5,Versa 4
2026-05-15T13:14:41Z,53.227315,6.535090,14.3,Versa 4
2026-05-15T13:14:42Z,53.227302,6.535050,12.1,Versa 4
2026-05-15T13:14:43Z,53.227288,6.535000,10.6,Versa 4
2026-05-15T13:14:44Z,53.227275,6.534948,9.6,Versa 4
2026-05-15T13:14:45Z,53.227265,6.534897,8.3,Versa 4
2026-05-15T13:14:46Z,53.227255,6.534850,6.8,Versa 4
2026-05-15T13:14:49Z,53.227238,6.534723,0.1,Versa 4
2026-05-15T13:14:50Z,53.227247,6.534693,0.3,Versa 4
2026-05-15T13:14:51Z,53.227257,6.534658,0.3,Versa 4
2026-05-15T13:14:52Z,53.227260,6.534622,3.599,Versa 4
2026-05-15T13:14:53Z,53.227260,6.534583,3.099,Versa 4
2026-05-15T13:14:54Z,53.227263,6.534538,3.099,Versa 4
2026-05-15T13:14:55Z,53.227268,6.534497,3.8,Versa 4
2026-05-15T13:14:57Z,53.227232,6.534290,3.3,Versa 4
2026-05-15T13:14:58Z,53.227200,6.534187,0.799,Versa 4
2026-05-15T13:14:59Z,53.227177,6.534168,-2.6,Versa 4
2026-05-15T13:15:00Z,53.227153,6.534105,-2.8,Versa 4
2026-05-15T13:15:01Z,53.227132,6.534030,-3.099,Versa 4
2026-05-15T13:15:35Z,53.226362,6.532062,-14.8,Versa 4
2026-05-15T13:15:36Z,53.226638,6.532017,38.8,Versa 4
2026-05-15T13:15:37Z,53.226577,6.531970,25.299,Versa 4
2026-05-15T13:15:38Z,53.226662,6.531833,31.299,Versa 4
2026-05-15T13:15:39Z,53.226620,6.531767,32.6,Versa 4
2026-05-15T13:15:40Z,53.226655,6.531762,28.8,Versa 4
2026-05-15T13:15:41Z,53.226693,6.531753,28.5,Versa 4
2026-05-15T13:15:42Z,53.226703,6.531735,28.5,Versa 4
2026-05-15T13:15:44Z,53.226680,6.531648,29.0,Versa 4
2026-05-15T13:15:45Z,53.226458,6.531593,-457.5,Versa 4
2026-05-15T13:15:47Z,53.226422,6.531510,-201.3,Versa 4
2026-05-15T13:15:49Z,53.226385,6.531413,-6.0,Versa 4
2026-05-15T13:15:50Z,53.226370,6.531372,4.1,Versa 4
2026-05-15T13:15:51Z,53.226372,6.531320,-1.3,Versa 4
2026-05-15T13:15:52Z,53.226318,6.531283,-12.0,Versa 4
2026-05-15T13:15:53Z,53.226297,6.531247,-15.7,Versa 4
2026-05-15T13:15:54Z,53.226270,6.531205,-17.0,Versa 4
2026-05-15T13:15:55Z,53.226273,6.531158,-17.0,Versa 4
2026-05-15T13:15:56Z,53.226273,6.531108,-15.8,Versa 4
2026-05-15T13:15:57Z,53.226287,6.531057,-13.2,Versa 4
2026-05-15T13:15:58Z,53.226293,6.531007,-10.0,Versa 4
2026-05-15T13:15:59Z,53.226293,6.530962,-8.0,Versa 4
2026-05-15T13:16:00Z,53.226287,6.530912,-7.3,Versa 4
2026-05-15T13:16:01Z,53.226287,6.530860,-7.3,Versa 4
2026-05-15T13:16:02Z,53.226250,6.530813,-7.399,Versa 4
2026-05-15T13:16:09Z,53.226118,6.530455,-9.2,Versa 4
2026-05-15T13:16:10Z,53.226090,6.530407,-11.1,Versa 4
2026-05-15T13:16:11Z,53.226007,6.530348,-14.7,Versa 4
2026-05-15T13:16:12Z,53.225968,6.530297,-17.1,Versa 4
2026-05-15T13:16:13Z,53.225960,6.530238,-17.3,Versa 4
2026-05-15T13:16:14Z,53.226007,6.530183,-8.6,Versa 4
2026-05-15T13:16:22Z,53.225782,6.529818,-8.4,Versa 4
2026-05-15T13:16:23Z,53.225743,6.529795,-8.3,Versa 4
2026-05-15T13:16:24Z,53.225660,6.529748,-20.0,Versa 4
2026-05-15T13:16:25Z,53.225560,6.529703,-33.0,Versa 4
2026-05-15T13:16:26Z,53.225475,6.529662,-35.4,Versa 4
2026-05-15T13:16:27Z,53.225408,6.529612,-33.8,Versa 4
2026-05-15T13:16:28Z,53.225527,6.529550,-22.4,Versa 4
2026-05-15T13:16:35Z,53.225255,6.529233,-22.2,Versa 4
2026-05-15T13:16:36Z,53.225245,6.529153,-7.5,Versa 4
2026-05-15T13:16:37Z,53.225263,6.529093,7.1,Versa 4
2026-05-15T13:16:38Z,53.225273,6.529038,9.3,Versa 4
2026-05-15T13:16:39Z,53.225273,6.528993,15.1,Versa 4
2026-05-15T13:16:40Z,53.225375,6.528943,15.8,Versa 4
2026-05-15T13:16:41Z,53.225372,6.528887,12.5,Versa 4
2026-05-15T13:16:42Z,53.225378,6.528827,8.6,Versa 4
2026-05-15T13:16:43Z,53.225398,6.528763,5.6,Versa 4
2026-05-15T13:16:44Z,53.225425,6.528703,3.8,Versa 4
2026-05-15T13:16:45Z,53.225448,6.528643,4.3,Versa 4
2026-05-15T13:16:46Z,53.225512,6.528587,5.1,Versa 4
2026-05-15T13:16:47Z,53.225597,6.528527,6.1,Versa 4
2026-05-15T13:16:48Z,53.225632,6.528482,7.3,Versa 4
2026-05-15T13:16:49Z,53.225673,6.528448,7.8,Versa 4
2026-05-15T13:16:50Z,53.225698,6.528422,8.3,Versa 4
2026-05-15T13:16:51Z,53.225720,6.528385,9.8,Versa 4
2026-05-15T13:16:52Z,53.225738,6.528333,12.5,Versa 4
2026-05-15T13:16:53Z,53.225730,6.528283,13.6,Versa 4
2026-05-15T13:16:54Z,53.225730,6.528228,14.299,Versa 4
2026-05-15T13:16:55Z,53.225730,6.528178,15.1,Versa 4
2026-05-15T13:16:56Z,53.225728,6.528127,15.5,Versa 4
2026-05-15T13:16:57Z,53.225725,6.528072,15.8,Versa 4
2026-05-15T13:16:58Z,53.225722,6.528017,16.3,Versa 4
2026-05-15T13:16:59Z,53.225743,6.527957,17.0,Versa 4
2026-05-15T13:17:00Z,53.225745,6.527905,17.5,Versa 4
2026-05-15T13:17:01Z,53.225740,6.527855,17.6,Versa 4
2026-05-15T13:17:02Z,53.225748,6.527808,18.1,Versa 4
2026-05-15T13:17:03Z,53.225748,6.527762,18.8,Versa 4
2026-05-15T13:17:04Z,53.225772,6.527722,19.1,Versa 4
2026-05-15T13:17:05Z,53.225827,6.527693,19.1,Versa 4
2026-05-15T13:17:06Z,53.225858,6.527657,19.3,Versa 4
2026-05-15T13:17:07Z,53.225882,6.527628,19.5,Versa 4
2026-05-15T13:17:08Z,53.225897,6.527602,18.8,Versa 4
2026-05-15T13:17:09Z,53.225910,6.527577,18.3,Versa 4
2026-05-15T13:17:10Z,53.225933,6.527547,18.1,Versa 4
2026-05-15T13:17:11Z,53.225947,6.527510,18.3,Versa 4
2026-05-15T13:17:12Z,53.225957,6.527463,19.1,Versa 4
2026-05-15T13:17:13Z,53.225960,6.527408,20.0,Versa 4
2026-05-15T13:17:14Z,53.225957,6.527370,20.6,Versa 4
2026-05-15T13:17:15Z,53.225952,6.527307,21.8,Versa 4
2026-05-15T13:17:16Z,53.225918,6.527255,22.6,Versa 4
2026-05-15T13:17:17Z,53.225878,6.527208,23.3,Versa 4
2026-05-15T13:17:18Z,53.225837,6.527173,23.6,Versa 4
2026-05-15T13:17:19Z,53.225827,6.527160,22.8,Versa 4
2026-05-15T13:17:20Z,53.225827,6.527158,22.8,Versa 4
2026-05-15T13:17:21Z,53.225832,6.527153,22.8,Versa 4
2026-05-15T13:17:22Z,53.225850,6.527135,22.8,Versa 4
2026-05-15T13:17:23Z,53.225913,6.527108,23.1,Versa 4
2026-05-15T13:17:24Z,53.225970,6.527072,23.1,Versa 4
2026-05-15T13:17:25Z,53.226033,6.527015,23.5,Versa 4
2026-05-15T13:17:26Z,53.226090,6.526975,23.8,Versa 4
2026-05-15T13:17:27Z,53.226080,6.526947,24.3,Versa 4
2026-05-15T13:17:28Z,53.226145,6.526915,24.6,Versa 4
2026-05-15T13:17:29Z,53.226218,6.526877,24.6,Versa 4
2026-05-15T13:17:30Z,53.226270,6.526845,24.8,Versa 4
2026-05-15T13:17:31Z,53.226315,6.526817,24.8,Versa 4
2026-05-15T13:17:32Z,53.226352,6.526800,23.6,Versa 4
2026-05-15T13:17:33Z,53.226388,6.526782,24.1,Versa 4
2026-05-15T13:17:34Z,53.226425,6.526762,24.3,Versa 4
2026-05-15T13:17:35Z,53.226463,6.526743,24.3,Versa 4
2026-05-15T13:17:36Z,53.226500,6.526725,24.5,Versa 4
2026-05-15T13:17:37Z,53.226532,6.526702,24.5,Versa 4
2026-05-15T13:17:38Z,53.226565,6.526680,24.6,Versa 4
2026-05-15T13:17:39Z,53.226592,6.526665,24.6,Versa 4
2026-05-15T13:17:40Z,53.226638,6.526638,25.0,Versa 4
2026-05-15T13:17:41Z,53.226665,6.526620,25.1,Versa 4
