timestamp,latitude,longitude,altitude,data source
2026-05-21T07:05:04Z,53.231815,6.525077,94.1,Versa 4
2026-05-21T07:05:16Z,53.232537,6.525578,90.1,Versa 4
2026-05-21T07:05:17Z,53.232583,6.525583,89.3,Versa 4
2026-05-21T07:05:18Z,53.232592,6.525550,90.3,Versa 4
2026-05-21T07:05:19Z,53.232635,6.525537,90.8,Versa 4
2026-05-21T07:05:20Z,53.232698,6.525512,91.1,Versa 4
2026-05-21T07:05:21Z,53.232750,6.525467,91.3,Versa 4
2026-05-21T07:05:22Z,53.232767,6.525440,91.3,Versa 4
2026-05-21T07:05:23Z,53.232810,6.525380,91.5,Versa 4
2026-05-21T07:05:27Z,53.233035,6.525245,91.5,Versa 4
2026-05-21T09:52:10Z,53.235048,6.526268,2.4,Versa 4
2026-05-21T09:52:11Z,53.235027,6.526192,3.2,Versa 4
2026-05-21T09:52:12Z,53.235012,6.526148,3.2,Versa 4
2026-05-21T09:52:13Z,53.235000,6.526093,3.1,Versa 4
2026-05-21T09:52:14Z,53.234983,6.526043,3.0,Versa 4
2026-05-21T09:52:15Z,53.234968,6.525998,2.8,Versa 4
2026-05-21T09:52:16Z,53.234952,6.525953,2.8,Versa 4
2026-05-21T09:52:17Z,53.234935,6.525905,2.8,Versa 4
2026-05-21T09:52:18Z,53.234915,6.525858,2.8,Versa 4
2026-05-21T09:52:19Z,53.234907,6.525807,3.0,Versa 4
2026-05-21T09:52:20Z,53.234902,6.525767,3.0,Versa 4
2026-05-21T09:52:21Z,53.234892,6.525735,3.3,Versa 4
2026-05-21T09:52:22Z,53.234875,6.525710,3.3,Versa 4
2026-05-21T09:52:23Z,53.234850,6.525710,3.4,Versa 4
2026-05-21T09:52:24Z,53.234817,6.525707,3.3,Versa 4
2026-05-21T09:52:25Z,53.234788,6.525715,3.5,Versa 4
2026-05-21T09:52:26Z,53.234748,6.525733,3.6,Versa 4
2026-05-21T09:52:27Z,53.234717,6.525735,4.0,Versa 4
2026-05-21T09:52:28Z,53.234678,6.525732,4.2,Versa 4
2026-05-21T09:52:29Z,53.234640,6.525717,4.2,Versa 4
2026-05-21T09:52:30Z,53.234615,6.525703,4.3,Versa 4
2026-05-21T09:52:31Z,53.234567,6.525678,4.2,Versa 4
2026-05-21T09:52:32Z,53.234523,6.525648,4.8,Versa 4
2026-05-21T09:52:33Z,53.234485,6.525622,4.8,Versa 4
2026-05-21T09:52:34Z,53.234442,6.525600,4.1,Versa 4
