timestamp,latitude,longitude,altitude,data source
2026-06-01T10:23:32Z,53.230782,6.523848,18.8,Versa 4
2026-06-01T10:23:33Z,53.230905,6.523827,18.8,Versa 4
2026-06-01T10:23:34Z,53.230905,6.523890,18.8,Versa 4
2026-06-01T10:23:35Z,53.230907,6.523837,8.8,Versa 4
2026-06-01T10:23:36Z,53.230888,6.523928,9.8,Versa 4
2026-06-01T10:23:37Z,53.230888,6.524007,13.1,Versa 4
2026-06-01T10:23:38Z,53.230905,6.524072,15.3,Versa 4
2026-06-01T10:23:39Z,53.230902,6.524042,11.3,Versa 4
2026-06-01T10:23:40Z,53.230938,6.524010,6.8,Versa 4
2026-06-01T10:23:41Z,53.230978,6.523983,3.8,Versa 4
2026-06-01T10:23:42Z,53.231020,6.523973,1.999,Versa 4
2026-06-01T10:23:43Z,53.231058,6.523960,0.099,Versa 4
2026-06-01T10:23:45Z,53.231132,6.523932,-4.7,Versa 4
2026-06-01T10:23:46Z,53.231172,6.523918,7.999,Versa 4
2026-06-01T10:23:47Z,53.231213,6.523895,6.799,Versa 4
2026-06-01T10:23:48Z,53.231247,6.523868,4.799,Versa 4
2026-06-01T10:23:49Z,53.231275,6.523850,3.499,Versa 4
2026-06-01T10:23:50Z,53.231307,6.523843,3.499,Versa 4
2026-06-01T10:23:51Z,53.231340,6.523840,3.3,Versa 4
2026-06-01T10:23:53Z,53.231403,6.523845,-2.0,Versa 4
2026-06-01T10:23:54Z,53.231427,6.523872,6.3,Versa 4
2026-06-01T10:23:55Z,53.231463,6.523887,8.0,Versa 4
2026-06-01T10:23:56Z,53.231505,6.523900,4.3,Versa 4
2026-06-01T10:23:57Z,53.231552,6.523905,-1.7,Versa 4
2026-06-01T10:23:58Z,53.231580,6.523900,-4.3,Versa 4
2026-06-01T10:23:59Z,53.231630,6.523887,-6.2,Versa 4
2026-06-01T10:24:00Z,53.231675,6.523872,-7.8,Versa 4
2026-06-01T10:24:01Z,53.231713,6.523858,-9.2,Versa 4
2026-06-01T10:24:02Z,53.231753,6.523845,-10.799,Versa 4
2026-06-01T10:24:03Z,53.231787,6.523832,-11.7,Versa 4
2026-06-01T10:24:04Z,53.231827,6.523813,-12.5,Versa 4
2026-06-01T10:24:05Z,53.231865,6.523798,-13.4,Versa 4
2026-06-01T10:24:06Z,53.231900,6.523785,-14.2,Versa 4
2026-06-01T10:24:07Z,53.231938,6.523770,-15.1,Versa 4
2026-06-01T10:24:08Z,53.231975,6.523752,-16.0,Versa 4
2026-06-01T10:24:09Z,53.232003,6.523738,-16.6,Versa 4
2026-06-01T10:24:10Z,53.232035,6.523733,-17.2,Versa 4
2026-06-01T10:24:11Z,53.232062,6.523735,-18.0,Versa 4
2026-06-01T10:24:12Z,53.232092,6.523752,-18.8,Versa 4
2026-06-01T10:24:13Z,53.232113,6.523777,-19.0,Versa 4
2026-06-01T10:24:14Z,53.232145,6.523813,-18.7,Versa 4
2026-06-01T10:24:15Z,53.232155,6.523848,-18.7,Versa 4
2026-06-01T10:24:16Z,53.232152,6.523877,-18.599,Versa 4
2026-06-01T10:24:17Z,53.232145,6.523932,-18.499,Versa 4
2026-06-01T10:24:18Z,53.232145,6.523993,-18.699,Versa 4
2026-06-01T10:24:19Z,53.232150,6.524062,-18.7,Versa 4
2026-06-01T10:24:20Z,53.232163,6.524140,-18.5,Versa 4
2026-06-01T10:24:21Z,53.232170,6.524190,-18.4,Versa 4
2026-06-01T10:24:22Z,53.232197,6.524260,-18.2,Versa 4
2026-06-01T10:24:23Z,53.232205,6.524288,-18.3,Versa 4
2026-06-01T10:24:24Z,53.232210,6.524305,-19.2,Versa 4
2026-06-01T10:24:25Z,53.232237,6.524320,-20.0,Versa 4
2026-06-01T10:24:26Z,53.232257,6.524320,-20.2,Versa 4
2026-06-01T10:24:27Z,53.232288,6.524323,-20.4,Versa 4
2026-06-01T10:24:28Z,53.232330,6.524313,-20.2,Versa 4
2026-06-01T10:24:29Z,53.232345,6.524295,-20.099,Versa 4
2026-06-01T10:24:30Z,53.232372,6.524283,-19.799,Versa 4
2026-06-01T10:24:31Z,53.232390,6.524242,-19.199,Versa 4
2026-06-01T10:24:32Z,53.232432,6.524235,-18.799,Versa 4
2026-06-01T10:24:33Z,53.232455,6.524222,-18.4,Versa 4
2026-06-01T10:24:34Z,53.232490,6.524200,-17.799,Versa 4
2026-06-01T10:24:35Z,53.232518,6.524172,-18.199,Versa 4
2026-06-01T10:24:36Z,53.232543,6.524163,-18.499,Versa 4
2026-06-01T10:24:37Z,53.232588,6.524153,-19.6,Versa 4
2026-06-01T10:24:38Z,53.232617,6.524145,-19.8,Versa 4
2026-06-01T10:24:39Z,53.232667,6.524120,-20.3,Versa 4
2026-06-01T12:07:52Z,53.238890,6.530962,-24.0,Versa 4
2026-06-01T12:07:56Z,53.238867,6.530593,30.499,Versa 4
2026-06-01T12:07:57Z,53.238837,6.530620,30.799,Versa 4
2026-06-01T12:07:58Z,53.238758,6.530615,29.799,Versa 4
2026-06-01T12:07:59Z,53.238708,6.530623,28.999,Versa 4
2026-06-01T12:08:00Z,53.238662,6.530638,28.8,Versa 4
2026-06-01T12:08:01Z,53.238622,6.530652,28.5,Versa 4
2026-06-01T12:08:02Z,53.238595,6.530690,27.3,Versa 4
2026-06-01T12:08:03Z,53.238562,6.530722,26.3,Versa 4
2026-06-01T12:08:04Z,53.238538,6.530748,26.0,Versa 4
2026-06-01T12:08:05Z,53.238505,6.530795,25.1,Versa 4
2026-06-01T12:08:06Z,53.238473,6.530832,24.3,Versa 4
2026-06-01T12:08:07Z,53.238445,6.530868,24.0,Versa 4
2026-06-01T12:08:08Z,53.238413,6.530893,23.6,Versa 4
2026-06-01T12:08:09Z,53.238378,6.530925,23.0,Versa 4
2026-06-01T12:08:10Z,53.238345,6.530953,22.6,Versa 4
2026-06-01T12:08:11Z,53.238312,6.530980,22.3,Versa 4
2026-06-01T12:08:12Z,53.238280,6.531007,22.0,Versa 4
2026-06-01T12:08:13Z,53.238245,6.531030,21.8,Versa 4
2026-06-01T12:08:14Z,53.238212,6.531053,21.8,Versa 4
2026-06-01T12:08:15Z,53.238178,6.531072,21.3,Versa 4
2026-06-01T12:08:16Z,53.238143,6.531098,21.1,Versa 4
2026-06-01T12:08:17Z,53.238115,6.531122,21.0,Versa 4
2026-06-01T12:08:18Z,53.238082,6.531147,21.0,Versa 4
2026-06-01T12:08:19Z,53.238058,6.531177,20.8,Versa 4
2026-06-01T12:08:20Z,53.238018,6.531213,20.6,Versa 4
2026-06-01T12:08:21Z,53.237993,6.531233,20.3,Versa 4
2026-06-01T12:08:22Z,53.237953,6.531260,20.3,Versa 4
2026-06-01T12:08:23Z,53.237917,6.531278,20.3,Versa 4
2026-06-01T12:08:24Z,53.237890,6.531298,20.1,Versa 4
2026-06-01T12:08:25Z,53.237857,6.531320,20.3,Versa 4
2026-06-01T12:08:26Z,53.237823,6.531348,19.3,Versa 4
2026-06-01T12:08:27Z,53.237792,6.531377,18.3,Versa 4
2026-06-01T12:08:28Z,53.237760,6.531403,17.6,Versa 4
2026-06-01T12:08:29Z,53.237728,6.531427,17.1,Versa 4
2026-06-01T12:08:30Z,53.237700,6.531450,16.6,Versa 4
2026-06-01T12:08:31Z,53.237677,6.531472,15.8,Versa 4
2026-06-01T12:08:32Z,53.237640,6.531500,15.5,Versa 4
2026-06-01T12:08:33Z,53.237612,6.531527,14.8,Versa 4
2026-06-01T12:08:34Z,53.237580,6.531552,14.3,Versa 4
2026-06-01T12:08:35Z,53.237547,6.531575,13.8,Versa 4
2026-06-01T12:08:36Z,53.237517,6.531605,12.8,Versa 4
2026-06-01T12:08:37Z,53.237487,6.531633,11.6,Versa 4
2026-06-01T12:08:38Z,53.237455,6.531665,10.3,Versa 4
2026-06-01T12:08:39Z,53.237422,6.531690,10.0,Versa 4
2026-06-01T12:08:40Z,53.237390,6.531713,9.5,Versa 4
2026-06-01T12:08:41Z,53.237355,6.531740,9.1,Versa 4
2026-06-01T12:08:42Z,53.237327,6.531767,8.6,Versa 4
2026-06-01T12:08:43Z,53.237295,6.531790,7.8,Versa 4
2026-06-01T12:08:44Z,53.237267,6.531813,7.1,Versa 4
2026-06-01T12:08:45Z,53.237240,6.531832,6.1,Versa 4
2026-06-01T12:08:46Z,53.237215,6.531847,5.3,Versa 4
2026-06-01T12:08:47Z,53.237187,6.531865,4.6,Versa 4
2026-06-01T12:08:48Z,53.237152,6.531883,4.1,Versa 4
2026-06-01T12:08:49Z,53.237115,6.531900,3.599,Versa 4
2026-06-01T12:08:50Z,53.237073,6.531915,3.099,Versa 4
2026-06-01T12:08:51Z,53.237032,6.531920,2.8,Versa 4
2026-06-01T12:08:52Z,53.236995,6.531930,2.3,Versa 4
2026-06-01T12:08:53Z,53.236962,6.531942,2.3,Versa 4
2026-06-01T12:08:54Z,53.236930,6.531952,2.1,Versa 4
2026-06-01T12:08:55Z,53.236897,6.531965,1.6,Versa 4
2026-06-01T12:08:56Z,53.236865,6.531980,1.0,Versa 4
2026-06-01T12:08:57Z,53.236833,6.532002,0.3,Versa 4
2026-06-01T12:08:58Z,53.236805,6.532025,-0.299,Versa 4
2026-06-01T12:08:59Z,53.236777,6.532045,-0.799,Versa 4
2026-06-01T12:09:00Z,53.236745,6.532072,-1.4,Versa 4
2026-06-01T12:09:01Z,53.236717,6.532100,-2.0,Versa 4
2026-06-01T12:09:02Z,53.236687,6.532123,-2.0,Versa 4
2026-06-01T12:09:03Z,53.236658,6.532147,-2.1,Versa 4
2026-06-01T12:09:04Z,53.236625,6.532158,-2.3,Versa 4
2026-06-01T12:09:05Z,53.236598,6.532163,-2.1,Versa 4
2026-06-01T12:09:06Z,53.236580,6.532155,-2.3,Versa 4
2026-06-01T12:09:07Z,53.236567,6.532128,-2.1,Versa 4
2026-06-01T12:09:08Z,53.236560,6.532090,-2.0,Versa 4
2026-06-01T12:09:09Z,53.236552,6.532045,-1.8,Versa 4
2026-06-01T12:09:10Z,53.236538,6.531993,-1.8,Versa 4
2026-06-01T12:09:11Z,53.236525,6.531943,-2.0,Versa 4
2026-06-01T12:09:12Z,53.236510,6.531892,-2.1,Versa 4
2026-06-01T12:09:13Z,53.236493,6.531837,-2.0,Versa 4
2026-06-01T12:09:14Z,53.236478,6.531787,-2.2,Versa 4
2026-06-01T12:09:15Z,53.236463,6.531725,-2.3,Versa 4
2026-06-01T12:09:16Z,53.236447,6.531667,-2.3,Versa 4
2026-06-01T12:09:17Z,53.236432,6.531605,-2.3,Versa 4
2026-06-01T12:09:18Z,53.236415,6.531542,-2.2,Versa 4
2026-06-01T12:09:19Z,53.236400,6.531490,-2.1,Versa 4
2026-06-01T12:09:20Z,53.236387,6.531435,-2.0,Versa 4
2026-06-01T12:09:21Z,53.236373,6.531388,-1.8,Versa 4
