timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-05-31T12:13:43Z,1,0,0,Versa 4
2026-05-31T12:13:44Z,1,0,0,Versa 4
2026-05-31T12:13:45Z,2,130,-304,Versa 4
2026-05-31T12:13:46Z,1,210,-304,Versa 4
2026-05-31T12:13:47Z,2,340,0,Versa 4
2026-05-31T12:13:48Z,2,500,-304,Versa 4
2026-05-31T12:13:49Z,2,660,0,Versa 4
2026-05-31T12:13:50Z,1,740,-304,Versa 4
2026-05-31T12:13:51Z,2,840,304,Versa 4
2026-05-31T12:13:52Z,2,930,-609,Versa 4
2026-05-31T12:13:53Z,2,990,0,Versa 4
2026-05-31T12:13:54Z,1,1010,0,Versa 4
2026-05-31T12:13:55Z,2,1290,609,Versa 4
2026-05-31T12:13:56Z,2,1330,-304,Versa 4
2026-05-31T12:13:57Z,2,1350,-304,Versa 4
2026-05-31T12:13:58Z,3,1410,609,Versa 4
2026-05-31T12:13:59Z,2,1500,0,Versa 4
2026-05-31T12:14:00Z,2,1570,-609,Versa 4
2026-05-31T12:14:01Z,1,1570,609,Versa 4
2026-05-31T12:14:02Z,2,1580,0,Versa 4
2026-05-31T12:14:03Z,2,1540,0,Versa 4
2026-05-31T12:14:04Z,1,1540,0,Versa 4
2026-05-31T12:14:05Z,2,1530,0,Versa 4
2026-05-31T12:14:06Z,2,1510,0,Versa 4
2026-05-31T12:14:07Z,2,1510,0,Versa 4
2026-05-31T12:14:08Z,1,1500,0,Versa 4
2026-05-31T12:14:09Z,2,1500,304,Versa 4
2026-05-31T12:14:10Z,1,1490,0,Versa 4
2026-05-31T12:14:11Z,1,1490,0,Versa 4
2026-05-31T12:14:12Z,2,1490,304,Versa 4
2026-05-31T12:14:13Z,2,1490,-304,Versa 4
2026-05-31T12:14:14Z,2,1480,0,Versa 4
2026-05-31T12:14:15Z,1,1480,609,Versa 4
2026-05-31T12:14:16Z,2,1470,304,Versa 4
2026-05-31T12:14:17Z,1,1470,-304,Versa 4
2026-05-31T12:14:18Z,2,1470,609,Versa 4
2026-05-31T12:14:19Z,2,1460,304,Versa 4
2026-05-31T12:14:20Z,2,1460,-304,Versa 4
2026-05-31T12:14:21Z,1,1460,304,Versa 4
2026-05-31T12:14:22Z,2,1470,-609,Versa 4
2026-05-31T12:14:23Z,2,1450,914,Versa 4
2026-05-31T12:14:24Z,1,1450,-1219,Versa 4
2026-05-31T12:14:25Z,2,1450,0,Versa 4
2026-05-31T12:14:26Z,1,1440,0,Versa 4
2026-05-31T12:14:27Z,2,1440,609,Versa 4
2026-05-31T12:14:28Z,2,1440,-304,Versa 4
2026-05-31T12:14:29Z,1,1430,-304,Versa 4
2026-05-31T12:14:30Z,2,1430,0,Versa 4
2026-05-31T12:14:31Z,2,1430,0,Versa 4
2026-05-31T12:14:32Z,1,1420,304,Versa 4
2026-05-31T12:14:33Z,2,1420,-304,Versa 4
2026-05-31T12:14:34Z,2,1420,304,Versa 4
2026-05-31T12:14:35Z,1,1420,-304,Versa 4
2026-05-31T12:14:36Z,2,1420,0,Versa 4
2026-05-31T12:14:37Z,2,1410,304,Versa 4
2026-05-31T12:14:38Z,1,1420,0,Versa 4
2026-05-31T12:14:39Z,2,1400,0,Versa 4
2026-05-31T12:14:40Z,2,1410,304,Versa 4
2026-05-31T12:14:41Z,1,1410,-304,Versa 4
2026-05-31T12:14:42Z,2,1400,304,Versa 4
2026-05-31T12:14:43Z,2,1410,-304,Versa 4
2026-05-31T12:14:44Z,2,1400,-304,Versa 4
2026-05-31T12:14:45Z,1,1400,609,Versa 4
2026-05-31T12:14:46Z,2,1410,-304,Versa 4
2026-05-31T12:14:47Z,2,1400,304,Versa 4
2026-05-31T12:14:48Z,1,1400,304,Versa 4
2026-05-31T12:14:49Z,2,1400,-304,Versa 4
2026-05-31T12:14:50Z,2,1400,-304,Versa 4
2026-05-31T12:14:51Z,1,1400,609,Versa 4
