timestamp,beats per minute,data source
2026-05-12T00:00:01Z,50.0,Versa 4
2026-05-12T00:00:04Z,50.0,Versa 4
2026-05-12T00:00:07Z,50.0,Versa 4
2026-05-12T00:00:10Z,50.0,Versa 4
2026-05-12T00:00:13Z,50.0,Versa 4
2026-05-12T00:00:14Z,50.0,Versa 4
2026-05-12T00:00:17Z,50.0,Versa 4
2026-05-12T00:00:20Z,50.0,Versa 4
2026-05-12T00:00:23Z,50.0,Versa 4
2026-05-12T00:00:26Z,50.0,Versa 4
2026-05-12T00:00:29Z,50.0,Versa 4
2026-05-12T00:00:32Z,50.0,Versa 4
2026-05-12T00:00:35Z,50.0,Versa 4
2026-05-12T00:00:38Z,50.0,Versa 4
2026-05-12T00:00:39Z,49.0,Versa 4
2026-05-12T00:00:42Z,49.0,Versa 4
2026-05-12T00:00:43Z,50.0,Versa 4
2026-05-12T00:00:46Z,50.0,Versa 4
2026-05-12T00:00:49Z,49.0,Versa 4
2026-05-12T00:00:51Z,50.0,Versa 4
2026-05-12T00:00:54Z,50.0,Versa 4
2026-05-12T00:00:57Z,50.0,Versa 4
2026-05-12T00:01:00Z,50.0,Versa 4
2026-05-12T00:01:03Z,50.0,Versa 4
2026-05-12T00:01:06Z,50.0,Versa 4
2026-05-12T00:01:09Z,50.0,Versa 4
2026-05-12T00:01:12Z,50.0,Versa 4
2026-05-12T00:01:15Z,50.0,Versa 4
2026-05-12T00:01:18Z,50.0,Versa 4
2026-05-12T00:01:21Z,50.0,Versa 4
2026-05-12T00:01:24Z,50.0,Versa 4
2026-05-12T00:01:27Z,50.0,Versa 4
2026-05-12T00:01:29Z,50.0,Versa 4
2026-05-12T00:01:31Z,49.0,Versa 4
2026-05-12T00:01:34Z,49.0,Versa 4
2026-05-12T00:01:37Z,50.0,Versa 4
2026-05-12T00:01:40Z,50.0,Versa 4
2026-05-12T00:01:43Z,50.0,Versa 4
2026-05-12T00:01:46Z,50.0,Versa 4
2026-05-12T00:01:49Z,50.0,Versa 4
2026-05-12T00:01:52Z,50.0,Versa 4
2026-05-12T00:01:55Z,50.0,Versa 4
2026-05-12T00:01:58Z,50.0,Versa 4
2026-05-12T00:02:01Z,50.0,Versa 4
2026-05-12T00:02:04Z,50.0,Versa 4
2026-05-12T00:02:07Z,50.0,Versa 4
2026-05-12T00:02:10Z,50.0,Versa 4
2026-05-12T00:02:13Z,50.0,Versa 4
2026-05-12T00:02:16Z,50.0,Versa 4
2026-05-12T00:02:17Z,49.0,Versa 4
2026-05-12T00:02:20Z,49.0,Versa 4
2026-05-12T00:02:23Z,48.0,Versa 4
2026-05-12T00:02:26Z,48.0,Versa 4
2026-05-12T00:02:29Z,48.0,Versa 4
2026-05-12T00:02:32Z,48.0,Versa 4
2026-05-12T00:02:35Z,48.0,Versa 4
2026-05-12T00:02:38Z,49.0,Versa 4
2026-05-12T00:02:41Z,49.0,Versa 4
2026-05-12T00:02:44Z,49.0,Versa 4
2026-05-12T00:02:46Z,49.0,Versa 4
2026-05-12T00:02:49Z,49.0,Versa 4
2026-05-12T00:02:50Z,48.0,Versa 4
2026-05-12T00:02:53Z,48.0,Versa 4
2026-05-12T00:02:56Z,48.0,Versa 4
2026-05-12T00:02:59Z,48.0,Versa 4
2026-05-12T00:03:02Z,48.0,Versa 4
2026-05-12T00:03:05Z,48.0,Versa 4
2026-05-12T00:03:08Z,48.0,Versa 4
2026-05-12T00:03:11Z,48.0,Versa 4
2026-05-12T00:03:14Z,48.0,Versa 4
2026-05-12T00:03:17Z,48.0,Versa 4
2026-05-12T00:03:20Z,48.0,Versa 4
2026-05-12T00:03:23Z,48.0,Versa 4
2026-05-12T00:03:26Z,48.0,Versa 4
2026-05-12T00:03:29Z,48.0,Versa 4
2026-05-12T00:03:32Z,49.0,Versa 4
2026-05-12T00:03:35Z,49.0,Versa 4
2026-05-12T00:03:36Z,48.0,Versa 4
2026-05-12T00:03:38Z,49.0,Versa 4
2026-05-12T00:03:40Z,48.0,Versa 4
2026-05-12T00:03:43Z,48.0,Versa 4
2026-05-12T00:03:44Z,49.0,Versa 4
2026-05-12T00:03:47Z,49.0,Versa 4
2026-05-12T00:03:50Z,49.0,Versa 4
2026-05-12T00:03:53Z,50.0,Versa 4
2026-05-12T00:03:56Z,50.0,Versa 4
2026-05-12T00:03:57Z,50.0,Versa 4
2026-05-12T00:04:00Z,50.0,Versa 4
2026-05-12T00:04:03Z,49.0,Versa 4
2026-05-12T00:04:06Z,49.0,Versa 4
2026-05-12T00:04:09Z,49.0,Versa 4
2026-05-12T00:04:12Z,49.0,Versa 4
2026-05-12T00:04:15Z,49.0,Versa 4
2026-05-12T00:04:18Z,50.0,Versa 4
2026-05-12T00:04:21Z,50.0,Versa 4
2026-05-12T00:04:24Z,50.0,Versa 4
2026-05-12T00:04:27Z,50.0,Versa 4
2026-05-12T00:04:30Z,50.0,Versa 4
2026-05-12T00:04:33Z,50.0,Versa 4
2026-05-12T00:04:36Z,50.0,Versa 4
2026-05-12T00:04:39Z,50.0,Versa 4
2026-05-12T00:04:42Z,50.0,Versa 4
2026-05-12T00:04:45Z,50.0,Versa 4
2026-05-12T00:04:48Z,50.0,Versa 4
2026-05-12T00:04:51Z,50.0,Versa 4
2026-05-12T00:04:54Z,50.0,Versa 4
2026-05-12T00:04:57Z,50.0,Versa 4
2026-05-12T00:04:58Z,49.0,Versa 4
2026-05-12T00:05:01Z,49.0,Versa 4
2026-05-12T00:05:04Z,49.0,Versa 4
2026-05-12T00:05:07Z,49.0,Versa 4
2026-05-12T00:05:08Z,50.0,Versa 4
2026-05-12T00:05:11Z,50.0,Versa 4
2026-05-12T00:05:12Z,50.0,Versa 4
2026-05-12T00:05:14Z,49.0,Versa 4
2026-05-12T00:05:17Z,49.0,Versa 4
2026-05-12T00:05:20Z,49.0,Versa 4
2026-05-12T00:05:23Z,49.0,Versa 4
2026-05-12T00:05:26Z,49.0,Versa 4
2026-05-12T00:05:29Z,50.0,Versa 4
2026-05-12T00:05:32Z,50.0,Versa 4
2026-05-12T00:05:35Z,50.0,Versa 4
2026-05-12T00:05:38Z,50.0,Versa 4
2026-05-12T00:05:41Z,50.0,Versa 4
2026-05-12T00:05:44Z,50.0,Versa 4
2026-05-12T00:05:47Z,50.0,Versa 4
2026-05-12T00:05:50Z,50.0,Versa 4
2026-05-12T00:05:53Z,50.0,Versa 4
2026-05-12T00:05:56Z,50.0,Versa 4
2026-05-12T00:05:59Z,50.0,Versa 4
2026-05-12T00:06:02Z,50.0,Versa 4
2026-05-12T00:06:05Z,50.0,Versa 4
2026-05-12T00:06:08Z,50.0,Versa 4
2026-05-12T00:06:11Z,50.0,Versa 4
2026-05-12T00:06:14Z,50.0,Versa 4
2026-05-12T00:06:17Z,50.0,Versa 4
2026-05-12T00:06:20Z,50.0,Versa 4
2026-05-12T00:06:23Z,50.0,Versa 4
2026-05-12T00:06:26Z,50.0,Versa 4
2026-05-12T00:06:29Z,50.0,Versa 4
2026-05-12T00:06:31Z,52.0,Versa 4
2026-05-12T00:06:32Z,53.0,Versa 4
2026-05-12T00:06:34Z,54.0,Versa 4
2026-05-12T00:06:36Z,57.0,Versa 4
2026-05-12T00:06:38Z,60.0,Versa 4
2026-05-12T00:06:40Z,59.0,Versa 4
2026-05-12T00:06:42Z,58.0,Versa 4
2026-05-12T00:06:45Z,58.0,Versa 4
2026-05-12T00:06:46Z,59.0,Versa 4
2026-05-12T00:06:49Z,59.0,Versa 4
2026-05-12T00:06:52Z,61.0,Versa 4
2026-05-12T00:06:54Z,62.0,Versa 4
2026-05-12T00:06:56Z,59.0,Versa 4
2026-05-12T00:06:57Z,60.0,Versa 4
2026-05-12T00:06:59Z,57.0,Versa 4
2026-05-12T00:07:01Z,55.0,Versa 4
2026-05-12T00:07:03Z,57.0,Versa 4
2026-05-12T00:07:05Z,56.0,Versa 4
2026-05-12T00:07:07Z,55.0,Versa 4
2026-05-12T00:07:09Z,54.0,Versa 4
2026-05-12T00:07:12Z,54.0,Versa 4
2026-05-12T00:07:15Z,56.0,Versa 4
2026-05-12T00:07:18Z,56.0,Versa 4
2026-05-12T00:07:19Z,55.0,Versa 4
2026-05-12T00:07:20Z,59.0,Versa 4
2026-05-12T00:07:22Z,56.0,Versa 4
2026-05-12T00:07:24Z,69.0,Versa 4
2026-05-12T00:07:26Z,71.0,Versa 4
2026-05-12T00:07:28Z,62.0,Versa 4
2026-05-12T00:07:30Z,63.0,Versa 4
2026-05-12T00:07:32Z,67.0,Versa 4
2026-05-12T00:07:34Z,60.0,Versa 4
2026-05-12T00:07:36Z,58.0,Versa 4
2026-05-12T00:07:38Z,69.0,Versa 4
2026-05-12T00:07:40Z,65.0,Versa 4
2026-05-12T00:07:42Z,54.0,Versa 4
2026-05-12T00:07:44Z,53.0,Versa 4
2026-05-12T00:07:45Z,52.0,Versa 4
2026-05-12T00:07:48Z,52.0,Versa 4
2026-05-12T00:07:51Z,51.0,Versa 4
2026-05-12T00:07:53Z,52.0,Versa 4
2026-05-12T00:07:56Z,52.0,Versa 4
2026-05-12T00:07:59Z,52.0,Versa 4
2026-05-12T00:08:02Z,52.0,Versa 4
2026-05-12T00:08:05Z,52.0,Versa 4
2026-05-12T00:08:07Z,54.0,Versa 4
2026-05-12T00:08:08Z,54.0,Versa 4
2026-05-12T00:08:11Z,54.0,Versa 4
2026-05-12T00:08:14Z,54.0,Versa 4
2026-05-12T00:08:17Z,54.0,Versa 4
2026-05-12T00:08:18Z,54.0,Versa 4
2026-05-12T00:08:21Z,54.0,Versa 4
2026-05-12T00:08:24Z,54.0,Versa 4
2026-05-12T00:08:27Z,54.0,Versa 4
2026-05-12T00:08:30Z,54.0,Versa 4
2026-05-12T00:08:33Z,54.0,Versa 4
2026-05-12T00:08:35Z,53.0,Versa 4
2026-05-12T00:08:37Z,54.0,Versa 4
2026-05-12T00:08:39Z,54.0,Versa 4
2026-05-12T00:08:41Z,53.0,Versa 4
2026-05-12T00:08:44Z,53.0,Versa 4
2026-05-12T00:08:45Z,52.0,Versa 4
2026-05-12T00:08:48Z,52.0,Versa 4
2026-05-12T00:08:51Z,52.0,Versa 4
2026-05-12T00:08:54Z,52.0,Versa 4
2026-05-12T00:08:57Z,52.0,Versa 4
2026-05-12T00:09:00Z,52.0,Versa 4
2026-05-12T00:09:03Z,52.0,Versa 4
2026-05-12T00:09:06Z,53.0,Versa 4
2026-05-12T00:09:08Z,53.0,Versa 4
2026-05-12T00:09:10Z,54.0,Versa 4
2026-05-12T00:09:12Z,54.0,Versa 4
2026-05-12T00:09:15Z,54.0,Versa 4
2026-05-12T00:09:18Z,54.0,Versa 4
2026-05-12T00:09:21Z,54.0,Versa 4
2026-05-12T00:09:24Z,54.0,Versa 4
2026-05-12T00:09:25Z,55.0,Versa 4
2026-05-12T00:09:27Z,54.0,Versa 4
2026-05-12T00:09:30Z,54.0,Versa 4
2026-05-12T00:09:33Z,54.0,Versa 4
2026-05-12T00:09:36Z,54.0,Versa 4
2026-05-12T00:09:37Z,54.0,Versa 4
2026-05-12T00:09:40Z,54.0,Versa 4
2026-05-12T00:09:41Z,53.0,Versa 4
2026-05-12T00:09:44Z,53.0,Versa 4
2026-05-12T00:09:46Z,54.0,Versa 4
2026-05-12T00:09:49Z,54.0,Versa 4
2026-05-12T00:09:52Z,54.0,Versa 4
2026-05-12T00:09:55Z,54.0,Versa 4
2026-05-12T00:09:58Z,53.0,Versa 4
2026-05-12T00:10:01Z,53.0,Versa 4
2026-05-12T00:10:04Z,52.0,Versa 4
2026-05-12T00:10:06Z,53.0,Versa 4
2026-05-12T00:10:09Z,53.0,Versa 4
2026-05-12T00:10:11Z,54.0,Versa 4
2026-05-12T00:10:14Z,54.0,Versa 4
2026-05-12T00:10:15Z,55.0,Versa 4
2026-05-12T00:10:17Z,56.0,Versa 4
2026-05-12T00:10:19Z,55.0,Versa 4
2026-05-12T00:10:21Z,54.0,Versa 4
2026-05-12T00:10:24Z,54.0,Versa 4
2026-05-12T00:10:27Z,54.0,Versa 4
2026-05-12T00:10:30Z,54.0,Versa 4
2026-05-12T00:10:31Z,53.0,Versa 4
2026-05-12T00:10:32Z,54.0,Versa 4
2026-05-12T00:10:34Z,53.0,Versa 4
2026-05-12T00:10:37Z,53.0,Versa 4
2026-05-12T00:10:40Z,53.0,Versa 4
2026-05-12T00:10:42Z,52.0,Versa 4
2026-05-12T00:10:45Z,52.0,Versa 4
2026-05-12T00:10:48Z,52.0,Versa 4
2026-05-12T00:10:50Z,52.0,Versa 4
2026-05-12T00:10:53Z,52.0,Versa 4
2026-05-12T00:10:56Z,52.0,Versa 4
2026-05-12T00:10:59Z,52.0,Versa 4
2026-05-12T00:11:01Z,53.0,Versa 4
2026-05-12T00:11:04Z,53.0,Versa 4
2026-05-12T00:11:07Z,53.0,Versa 4
2026-05-12T00:11:10Z,53.0,Versa 4
2026-05-12T00:11:13Z,53.0,Versa 4
2026-05-12T00:11:16Z,53.0,Versa 4
2026-05-12T00:11:19Z,53.0,Versa 4
2026-05-12T00:11:20Z,53.0,Versa 4
2026-05-12T00:11:23Z,53.0,Versa 4
2026-05-12T00:11:26Z,54.0,Versa 4
2026-05-12T00:11:28Z,53.0,Versa 4
2026-05-12T00:11:30Z,54.0,Versa 4
2026-05-12T00:11:33Z,54.0,Versa 4
2026-05-12T00:11:36Z,55.0,Versa 4
2026-05-12T00:11:39Z,55.0,Versa 4
2026-05-12T00:11:40Z,56.0,Versa 4
2026-05-12T00:11:42Z,56.0,Versa 4
2026-05-12T00:11:44Z,55.0,Versa 4
2026-05-12T00:11:47Z,55.0,Versa 4
2026-05-12T00:11:49Z,54.0,Versa 4
2026-05-12T00:11:52Z,54.0,Versa 4
2026-05-12T00:11:53Z,54.0,Versa 4
2026-05-12T00:11:56Z,54.0,Versa 4
2026-05-12T00:11:59Z,53.0,Versa 4
2026-05-12T00:12:02Z,53.0,Versa 4
2026-05-12T00:12:03Z,54.0,Versa 4
2026-05-12T00:12:05Z,53.0,Versa 4
2026-05-12T00:12:07Z,53.0,Versa 4
2026-05-12T00:12:08Z,53.0,Versa 4
2026-05-12T00:12:11Z,53.0,Versa 4
2026-05-12T00:12:14Z,54.0,Versa 4
2026-05-12T00:12:16Z,54.0,Versa 4
2026-05-12T00:12:18Z,53.0,Versa 4
2026-05-12T00:12:21Z,53.0,Versa 4
2026-05-12T00:12:24Z,54.0,Versa 4
2026-05-12T00:12:27Z,54.0,Versa 4
2026-05-12T00:12:30Z,55.0,Versa 4
2026-05-12T00:12:33Z,55.0,Versa 4
2026-05-12T00:12:35Z,56.0,Versa 4
2026-05-12T00:12:38Z,56.0,Versa 4
2026-05-12T00:12:41Z,56.0,Versa 4
2026-05-12T00:12:43Z,55.0,Versa 4
2026-05-12T00:12:45Z,54.0,Versa 4
2026-05-12T00:12:47Z,54.0,Versa 4
2026-05-12T00:12:50Z,54.0,Versa 4
2026-05-12T00:12:53Z,54.0,Versa 4
2026-05-12T00:12:55Z,55.0,Versa 4
2026-05-12T00:12:58Z,56.0,Versa 4
2026-05-12T00:13:01Z,56.0,Versa 4
2026-05-12T00:13:02Z,56.0,Versa 4
2026-05-12T00:13:05Z,56.0,Versa 4
2026-05-12T00:13:08Z,57.0,Versa 4
2026-05-12T00:13:10Z,60.0,Versa 4
2026-05-12T00:13:12Z,63.0,Versa 4
2026-05-12T00:13:14Z,64.0,Versa 4
2026-05-12T00:13:16Z,62.0,Versa 4
2026-05-12T00:13:18Z,61.0,Versa 4
2026-05-12T00:13:20Z,60.0,Versa 4
2026-05-12T00:13:21Z,58.0,Versa 4
2026-05-12T00:13:23Z,57.0,Versa 4
2026-05-12T00:13:25Z,56.0,Versa 4
2026-05-12T00:13:27Z,55.0,Versa 4
2026-05-12T00:13:29Z,54.0,Versa 4
2026-05-12T00:13:31Z,53.0,Versa 4
2026-05-12T00:13:33Z,52.0,Versa 4
2026-05-12T00:13:36Z,52.0,Versa 4
2026-05-12T00:13:39Z,52.0,Versa 4
2026-05-12T00:13:41Z,51.0,Versa 4
2026-05-12T00:13:44Z,51.0,Versa 4
2026-05-12T00:13:46Z,50.0,Versa 4
2026-05-12T00:13:48Z,50.0,Versa 4
2026-05-12T00:13:51Z,50.0,Versa 4
2026-05-12T00:13:54Z,50.0,Versa 4
2026-05-12T00:13:57Z,50.0,Versa 4
2026-05-12T00:13:58Z,51.0,Versa 4
2026-05-12T00:14:01Z,51.0,Versa 4
2026-05-12T00:14:04Z,51.0,Versa 4
2026-05-12T00:14:07Z,51.0,Versa 4
2026-05-12T00:14:10Z,51.0,Versa 4
2026-05-12T00:14:13Z,52.0,Versa 4
2026-05-12T00:14:16Z,52.0,Versa 4
2026-05-12T00:14:19Z,52.0,Versa 4
2026-05-12T00:14:22Z,52.0,Versa 4
2026-05-12T00:14:25Z,52.0,Versa 4
2026-05-12T00:14:28Z,52.0,Versa 4
2026-05-12T00:14:31Z,53.0,Versa 4
2026-05-12T00:14:34Z,53.0,Versa 4
2026-05-12T00:14:37Z,53.0,Versa 4
2026-05-12T00:14:38Z,52.0,Versa 4
2026-05-12T00:14:41Z,52.0,Versa 4
2026-05-12T00:14:44Z,52.0,Versa 4
2026-05-12T00:14:47Z,52.0,Versa 4
2026-05-12T00:14:50Z,52.0,Versa 4
2026-05-12T00:14:53Z,52.0,Versa 4
2026-05-12T00:14:56Z,52.0,Versa 4
2026-05-12T00:14:59Z,53.0,Versa 4
2026-05-12T00:15:01Z,54.0,Versa 4
2026-05-12T00:15:03Z,55.0,Versa 4
2026-05-12T00:15:05Z,56.0,Versa 4
2026-05-12T00:15:07Z,55.0,Versa 4
2026-05-12T00:15:09Z,54.0,Versa 4
2026-05-12T00:15:11Z,52.0,Versa 4
2026-05-12T00:15:13Z,52.0,Versa 4
2026-05-12T00:15:16Z,52.0,Versa 4
2026-05-12T00:15:19Z,51.0,Versa 4
2026-05-12T00:15:22Z,52.0,Versa 4
2026-05-12T00:15:24Z,51.0,Versa 4
2026-05-12T00:15:27Z,51.0,Versa 4
2026-05-12T00:15:30Z,51.0,Versa 4
2026-05-12T00:15:32Z,50.0,Versa 4
2026-05-12T00:15:35Z,50.0,Versa 4
2026-05-12T00:15:36Z,51.0,Versa 4
2026-05-12T00:15:39Z,51.0,Versa 4
2026-05-12T00:15:42Z,51.0,Versa 4
2026-05-12T00:15:44Z,52.0,Versa 4
2026-05-12T00:15:47Z,52.0,Versa 4
2026-05-12T00:15:50Z,52.0,Versa 4
2026-05-12T00:15:53Z,52.0,Versa 4
2026-05-12T00:15:56Z,52.0,Versa 4
2026-05-12T00:15:59Z,52.0,Versa 4
2026-05-12T00:16:02Z,52.0,Versa 4
2026-05-12T00:16:05Z,52.0,Versa 4
2026-05-12T00:16:08Z,52.0,Versa 4
2026-05-12T00:16:11Z,52.0,Versa 4
2026-05-12T00:16:12Z,52.0,Versa 4
2026-05-12T00:16:15Z,52.0,Versa 4
2026-05-12T00:16:18Z,52.0,Versa 4
2026-05-12T00:16:21Z,52.0,Versa 4
2026-05-12T00:16:24Z,52.0,Versa 4
2026-05-12T00:16:27Z,52.0,Versa 4
2026-05-12T00:16:30Z,52.0,Versa 4
2026-05-12T00:16:33Z,52.0,Versa 4
2026-05-12T00:16:36Z,52.0,Versa 4
2026-05-12T00:16:39Z,52.0,Versa 4
2026-05-12T00:16:42Z,52.0,Versa 4
2026-05-12T00:16:45Z,52.0,Versa 4
2026-05-12T00:16:48Z,52.0,Versa 4
2026-05-12T00:16:51Z,52.0,Versa 4
2026-05-12T00:16:54Z,52.0,Versa 4
2026-05-12T00:16:57Z,52.0,Versa 4
2026-05-12T00:17:00Z,52.0,Versa 4
2026-05-12T00:17:03Z,52.0,Versa 4
2026-05-12T00:17:06Z,52.0,Versa 4
2026-05-12T00:17:09Z,52.0,Versa 4
2026-05-12T00:17:12Z,53.0,Versa 4
2026-05-12T00:17:15Z,53.0,Versa 4
2026-05-12T00:17:18Z,53.0,Versa 4
2026-05-12T00:17:21Z,53.0,Versa 4
2026-05-12T00:17:24Z,53.0,Versa 4
2026-05-12T00:17:25Z,54.0,Versa 4
2026-05-12T00:17:28Z,54.0,Versa 4
2026-05-12T00:17:29Z,54.0,Versa 4
2026-05-12T00:17:31Z,53.0,Versa 4
2026-05-12T00:17:34Z,53.0,Versa 4
2026-05-12T00:17:37Z,52.0,Versa 4
2026-05-12T00:17:40Z,52.0,Versa 4
2026-05-12T00:17:41Z,53.0,Versa 4
2026-05-12T00:17:44Z,53.0,Versa 4
2026-05-12T00:17:46Z,52.0,Versa 4
2026-05-12T00:17:49Z,52.0,Versa 4
2026-05-12T00:17:52Z,52.0,Versa 4
2026-05-12T00:17:55Z,52.0,Versa 4
2026-05-12T00:17:58Z,52.0,Versa 4
2026-05-12T00:18:01Z,52.0,Versa 4
2026-05-12T00:18:04Z,52.0,Versa 4
2026-05-12T00:18:07Z,52.0,Versa 4
2026-05-12T00:18:10Z,52.0,Versa 4
2026-05-12T00:18:13Z,52.0,Versa 4
2026-05-12T00:18:16Z,52.0,Versa 4
2026-05-12T00:18:19Z,52.0,Versa 4
2026-05-12T00:18:22Z,52.0,Versa 4
2026-05-12T00:18:25Z,52.0,Versa 4
2026-05-12T00:18:28Z,52.0,Versa 4
2026-05-12T00:18:31Z,52.0,Versa 4
2026-05-12T00:18:34Z,52.0,Versa 4
2026-05-12T00:18:37Z,52.0,Versa 4
2026-05-12T00:18:40Z,52.0,Versa 4
2026-05-12T00:18:43Z,52.0,Versa 4
2026-05-12T00:18:44Z,52.0,Versa 4
2026-05-12T00:18:47Z,52.0,Versa 4
2026-05-12T00:18:50Z,52.0,Versa 4
2026-05-12T00:18:53Z,52.0,Versa 4
2026-05-12T00:18:56Z,51.0,Versa 4
2026-05-12T00:18:59Z,51.0,Versa 4
2026-05-12T00:19:01Z,52.0,Versa 4
2026-05-12T00:19:03Z,53.0,Versa 4
2026-05-12T00:19:05Z,54.0,Versa 4
2026-05-12T00:19:08Z,54.0,Versa 4
2026-05-12T00:19:09Z,52.0,Versa 4
2026-05-12T00:19:12Z,52.0,Versa 4
2026-05-12T00:19:15Z,51.0,Versa 4
2026-05-12T00:19:17Z,50.0,Versa 4
2026-05-12T00:19:19Z,51.0,Versa 4
2026-05-12T00:19:20Z,50.0,Versa 4
2026-05-12T00:19:23Z,50.0,Versa 4
2026-05-12T00:19:26Z,51.0,Versa 4
2026-05-12T00:19:28Z,52.0,Versa 4
2026-05-12T00:19:31Z,52.0,Versa 4
2026-05-12T00:19:34Z,52.0,Versa 4
2026-05-12T00:19:37Z,52.0,Versa 4
2026-05-12T00:19:40Z,52.0,Versa 4
2026-05-12T00:19:43Z,52.0,Versa 4
2026-05-12T00:19:45Z,53.0,Versa 4
2026-05-12T00:19:47Z,55.0,Versa 4
2026-05-12T00:19:49Z,56.0,Versa 4
2026-05-12T00:19:51Z,55.0,Versa 4
2026-05-12T00:19:53Z,54.0,Versa 4
2026-05-12T00:19:55Z,52.0,Versa 4
2026-05-12T00:19:58Z,52.0,Versa 4
2026-05-12T00:19:59Z,51.0,Versa 4
2026-05-12T00:20:01Z,50.0,Versa 4
2026-05-12T00:20:04Z,50.0,Versa 4
2026-05-12T00:20:07Z,50.0,Versa 4
2026-05-12T00:20:10Z,50.0,Versa 4
2026-05-12T00:20:13Z,50.0,Versa 4
2026-05-12T00:20:16Z,50.0,Versa 4
2026-05-12T00:20:19Z,50.0,Versa 4
2026-05-12T00:20:22Z,50.0,Versa 4
2026-05-12T00:20:25Z,50.0,Versa 4
2026-05-12T00:20:28Z,50.0,Versa 4
2026-05-12T00:20:31Z,50.0,Versa 4
2026-05-12T00:20:32Z,51.0,Versa 4
2026-05-12T00:20:35Z,50.0,Versa 4
2026-05-12T00:20:38Z,50.0,Versa 4
2026-05-12T00:20:41Z,50.0,Versa 4
2026-05-12T00:20:44Z,50.0,Versa 4
2026-05-12T00:20:47Z,51.0,Versa 4
