timestamp,latitude,longitude,altitude,data source
2026-05-18T13:23:40Z,53.239175,6.531892,52.8,Versa 4
2026-05-18T13:23:49Z,53.239373,6.531795,28.499,Versa 4
2026-05-18T13:23:50Z,53.239345,6.531768,14.299,Versa 4
2026-05-18T13:23:51Z,53.239340,6.531722,8.499,Versa 4
2026-05-18T13:23:52Z,53.239337,6.531693,8.299,Versa 4
2026-05-18T13:23:53Z,53.239340,6.531647,9.799,Versa 4
2026-05-18T13:23:54Z,53.239337,6.531597,9.799,Versa 4
2026-05-18T13:23:55Z,53.239337,6.531557,9.1,Versa 4
2026-05-18T13:23:56Z,53.239332,6.531505,9.5,Versa 4
2026-05-18T13:23:57Z,53.239303,6.531453,8.8,Versa 4
2026-05-18T13:23:58Z,53.239277,6.531385,8.1,Versa 4
2026-05-18T13:24:02Z,53.239263,6.531320,8.6,Versa 4
2026-05-18T13:24:03Z,53.239258,6.531247,8.3,Versa 4
2026-05-18T13:24:04Z,53.239245,6.531187,8.1,Versa 4
2026-05-18T13:24:05Z,53.239235,6.531122,8.3,Versa 4
2026-05-18T13:24:06Z,53.239220,6.531058,8.6,Versa 4
2026-05-18T13:24:07Z,53.239210,6.530993,8.8,Versa 4
2026-05-18T13:24:08Z,53.239188,6.530933,9.1,Versa 4
2026-05-18T13:24:09Z,53.239167,6.530870,9.0,Versa 4
2026-05-18T13:24:10Z,53.239147,6.530808,8.8,Versa 4
2026-05-18T13:24:11Z,53.239120,6.530745,8.5,Versa 4
2026-05-18T13:24:12Z,53.239095,6.530688,8.6,Versa 4
2026-05-18T13:24:13Z,53.239068,6.530648,8.5,Versa 4
2026-05-18T13:24:14Z,53.239035,6.530633,8.1,Versa 4
2026-05-18T13:24:15Z,53.239000,6.530635,7.8,Versa 4
2026-05-18T13:24:16Z,53.238953,6.530648,7.5,Versa 4
2026-05-18T13:24:17Z,53.238908,6.530667,7.5,Versa 4
2026-05-18T13:24:18Z,53.238870,6.530688,7.1,Versa 4
2026-05-18T13:24:19Z,53.238825,6.530720,6.8,Versa 4
2026-05-18T13:24:20Z,53.238782,6.530753,6.8,Versa 4
2026-05-18T13:24:21Z,53.238737,6.530785,7.1,Versa 4
2026-05-18T13:24:22Z,53.238695,6.530813,7.6,Versa 4
2026-05-18T13:24:23Z,53.238650,6.530847,8.1,Versa 4
2026-05-18T13:24:24Z,53.238607,6.530870,8.299,Versa 4
2026-05-18T14:27:11Z,53.227470,6.525535,1.9,Versa 4
2026-05-18T14:27:12Z,53.227437,6.525535,2.8,Versa 4
2026-05-18T14:27:13Z,53.227392,6.525577,2.599,Versa 4
2026-05-18T14:27:14Z,53.227353,6.525638,3.499,Versa 4
2026-05-18T14:27:15Z,53.227310,6.525638,3.899,Versa 4
2026-05-18T14:27:16Z,53.227270,6.525658,3.999,Versa 4
2026-05-18T14:27:17Z,53.227232,6.525685,3.999,Versa 4
2026-05-18T14:27:18Z,53.227195,6.525707,3.099,Versa 4
2026-05-18T14:27:19Z,53.227152,6.525740,2.8,Versa 4
2026-05-18T14:27:20Z,53.227107,6.525732,2.6,Versa 4
2026-05-18T14:27:21Z,53.227065,6.525758,2.5,Versa 4
2026-05-18T14:27:22Z,53.227033,6.525775,3.0,Versa 4
2026-05-18T14:27:23Z,53.226992,6.525798,2.7,Versa 4
