timestamp,latitude,longitude,altitude,data source
2026-06-07T15:00:51Z,52.695138,6.195558,17.8,Versa 4
2026-06-07T15:00:52Z,52.695140,6.195507,31.1,Versa 4
2026-06-07T15:00:53Z,52.695102,6.195517,28.1,Versa 4
2026-06-07T15:00:54Z,52.694987,6.195512,16.1,Versa 4
2026-06-07T15:00:55Z,52.695028,6.195530,14.8,Versa 4
2026-06-07T15:00:56Z,52.695033,6.195527,14.6,Versa 4
2026-06-07T15:00:59Z,52.695000,6.195485,13.5,Versa 4
2026-06-07T15:01:00Z,52.694995,6.195490,13.8,Versa 4
2026-06-07T15:01:01Z,52.695000,6.195490,13.3,Versa 4
2026-06-07T15:01:02Z,52.694997,6.195507,12.6,Versa 4
2026-06-07T15:01:03Z,52.694990,6.195532,12.1,Versa 4
2026-06-07T15:01:04Z,52.695000,6.195545,11.8,Versa 4
2026-06-07T15:01:05Z,52.695013,6.195553,11.8,Versa 4
2026-06-07T15:01:06Z,52.695025,6.195555,12.1,Versa 4
2026-06-07T15:01:07Z,52.695037,6.195558,12.1,Versa 4
2026-06-07T15:01:08Z,52.695015,6.195568,11.6,Versa 4
2026-06-07T15:01:09Z,52.695018,6.195577,11.6,Versa 4
2026-06-07T15:01:10Z,52.695020,6.195587,10.8,Versa 4
2026-06-07T15:01:11Z,52.695028,6.195590,10.6,Versa 4
2026-06-07T15:01:12Z,52.695037,6.195598,10.0,Versa 4
2026-06-07T15:01:13Z,52.695042,6.195605,9.5,Versa 4
2026-06-07T15:01:14Z,52.695052,6.195610,9.1,Versa 4
2026-06-07T15:01:15Z,52.695052,6.195618,9.1,Versa 4
2026-06-07T15:01:16Z,52.695052,6.195627,9.1,Versa 4
2026-06-07T15:01:17Z,52.695050,6.195637,9.0,Versa 4
2026-06-07T15:01:18Z,52.695047,6.195645,8.6,Versa 4
2026-06-07T15:01:19Z,52.695047,6.195652,8.1,Versa 4
2026-06-07T15:01:20Z,52.695052,6.195650,7.3,Versa 4
2026-06-07T15:01:21Z,52.695062,6.195645,7.1,Versa 4
2026-06-07T15:01:22Z,52.695070,6.195655,7.5,Versa 4
2026-06-07T15:01:23Z,52.695070,6.195660,7.8,Versa 4
2026-06-07T15:01:24Z,52.695070,6.195663,8.0,Versa 4
2026-06-07T15:01:25Z,52.695068,6.195665,8.5,Versa 4
2026-06-07T15:01:26Z,52.695075,6.195665,9.3,Versa 4
2026-06-07T15:01:27Z,52.695078,6.195660,9.1,Versa 4
2026-06-07T15:01:28Z,52.695083,6.195658,8.8,Versa 4
2026-06-07T15:01:29Z,52.695075,6.195670,9.5,Versa 4
2026-06-07T15:01:30Z,52.695062,6.195697,9.5,Versa 4
2026-06-07T15:01:31Z,52.695050,6.195715,10.0,Versa 4
2026-06-07T15:01:32Z,52.695037,6.195747,10.3,Versa 4
2026-06-07T15:01:33Z,52.695023,6.195778,10.5,Versa 4
2026-06-07T15:01:34Z,52.695013,6.195807,10.3,Versa 4
2026-06-07T15:01:35Z,52.694997,6.195840,10.0,Versa 4
2026-06-07T15:01:36Z,52.694995,6.195848,10.1,Versa 4
2026-06-07T15:01:37Z,52.694992,6.195858,10.1,Versa 4
2026-06-07T15:01:38Z,52.695037,6.195760,10.0,Versa 4
2026-06-07T15:01:39Z,52.695055,6.195733,10.1,Versa 4
2026-06-07T15:01:40Z,52.695068,6.195715,10.6,Versa 4
2026-06-07T15:01:41Z,52.695075,6.195705,10.6,Versa 4
2026-06-07T15:01:42Z,52.695075,6.195702,10.299,Versa 4
2026-06-07T15:01:43Z,52.695073,6.195693,9.6,Versa 4
2026-06-07T15:01:44Z,52.695068,6.195683,9.6,Versa 4
2026-06-07T15:01:45Z,52.695062,6.195673,9.799,Versa 4
2026-06-07T15:01:46Z,52.695062,6.195660,9.6,Versa 4
2026-06-07T15:01:47Z,52.695055,6.195645,9.799,Versa 4
