timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-05-20T07:24:22Z,0,810,0,Versa 4
2026-05-20T07:24:23Z,1,810,0,Versa 4
2026-05-20T07:24:24Z,1,810,0,Versa 4
2026-05-20T08:12:25Z,0,0,0,Versa 4
2026-05-20T08:12:26Z,2,0,0,Versa 4
2026-05-20T08:12:27Z,2,200,-304,Versa 4
2026-05-20T08:12:28Z,1,290,-304,Versa 4
2026-05-20T08:12:29Z,2,440,0,Versa 4
2026-05-20T08:12:30Z,2,600,0,Versa 4
2026-05-20T08:12:31Z,2,740,-304,Versa 4
2026-05-20T08:12:32Z,2,830,0,Versa 4
2026-05-20T08:12:33Z,2,830,0,Versa 4
2026-05-20T08:12:34Z,1,920,-304,Versa 4
2026-05-20T08:12:35Z,2,970,-304,Versa 4
2026-05-20T08:12:36Z,2,1030,0,Versa 4
2026-05-20T08:12:37Z,0,1010,0,Versa 4
2026-05-20T08:12:38Z,2,1210,-609,Versa 4
2026-05-20T08:12:39Z,2,1230,304,Versa 4
2026-05-20T08:12:40Z,2,1240,0,Versa 4
2026-05-20T08:12:41Z,1,1210,-304,Versa 4
2026-05-20T08:12:42Z,0,1210,304,Versa 4
2026-05-20T08:12:43Z,0,1200,-304,Versa 4
2026-05-20T08:12:44Z,0,1020,0,Versa 4
2026-05-20T08:12:45Z,0,0,-914,Versa 4
2026-05-20T08:12:46Z,0,0,0,Versa 4
2026-05-20T08:12:47Z,0,0,-304,Versa 4
2026-05-20T08:12:48Z,0,0,304,Versa 4
2026-05-20T08:12:49Z,0,0,0,Versa 4
2026-05-20T08:12:50Z,0,0,0,Versa 4
2026-05-20T08:12:51Z,0,0,0,Versa 4
2026-05-20T08:12:52Z,1,0,-609,Versa 4
2026-05-20T08:12:53Z,1,0,-304,Versa 4
2026-05-20T08:12:54Z,2,0,0,Versa 4
2026-05-20T08:12:55Z,2,0,-304,Versa 4
2026-05-20T08:12:56Z,2,140,0,Versa 4
2026-05-20T08:12:57Z,1,280,304,Versa 4
2026-05-20T08:12:58Z,2,460,304,Versa 4
2026-05-20T08:12:59Z,2,660,0,Versa 4
2026-05-20T08:13:00Z,2,890,0,Versa 4
2026-05-20T08:13:01Z,1,960,-304,Versa 4
2026-05-20T08:13:02Z,2,1050,304,Versa 4
2026-05-20T08:13:03Z,2,1110,0,Versa 4
2026-05-20T08:13:04Z,1,1120,-304,Versa 4
2026-05-20T08:13:05Z,2,1130,304,Versa 4
2026-05-20T08:13:06Z,2,1300,0,Versa 4
2026-05-20T08:13:07Z,2,1330,0,Versa 4
2026-05-20T08:13:08Z,1,1320,0,Versa 4
2026-05-20T08:13:09Z,2,1350,-304,Versa 4
2026-05-20T08:13:10Z,2,1380,304,Versa 4
2026-05-20T08:13:11Z,2,1390,0,Versa 4
2026-05-20T08:13:12Z,1,1390,0,Versa 4
2026-05-20T08:13:13Z,2,1400,-609,Versa 4
2026-05-20T08:13:14Z,2,1410,304,Versa 4
2026-05-20T08:13:15Z,2,1410,0,Versa 4
2026-05-20T08:13:16Z,1,1410,-304,Versa 4
2026-05-20T08:13:17Z,2,1430,-304,Versa 4
2026-05-20T08:13:18Z,2,1420,914,Versa 4
2026-05-20T08:13:19Z,1,1420,-609,Versa 4
2026-05-20T08:13:20Z,2,1410,-304,Versa 4
2026-05-20T08:13:21Z,2,1420,0,Versa 4
2026-05-20T08:13:22Z,1,1410,304,Versa 4
2026-05-20T08:13:23Z,2,1410,0,Versa 4
2026-05-20T08:13:24Z,2,1400,0,Versa 4
2026-05-20T08:13:25Z,1,1410,-609,Versa 4
2026-05-20T08:13:26Z,2,1410,0,Versa 4
2026-05-20T08:13:27Z,2,1400,0,Versa 4
2026-05-20T08:13:28Z,2,1410,0,Versa 4
2026-05-20T08:13:29Z,1,1410,0,Versa 4
2026-05-20T08:13:30Z,2,1400,-304,Versa 4
2026-05-20T08:13:31Z,2,1410,0,Versa 4
2026-05-20T08:13:32Z,1,1400,0,Versa 4
2026-05-20T08:13:33Z,2,1390,-304,Versa 4
2026-05-20T08:13:34Z,2,1400,609,Versa 4
2026-05-20T08:13:35Z,1,1400,-609,Versa 4
2026-05-20T08:13:36Z,2,1390,0,Versa 4
