timestamp,latitude,longitude,altitude,data source
2026-05-22T06:31:37Z,53.232067,6.524113,4.6,Versa 4
2026-05-22T06:31:38Z,53.231988,6.524223,3.899,Versa 4
2026-05-22T06:31:39Z,53.232038,6.524392,3.599,Versa 4
2026-05-22T06:31:40Z,53.232012,6.524503,5.8,Versa 4
2026-05-22T06:31:41Z,53.232003,6.524635,3.099,Versa 4
2026-05-22T06:31:42Z,53.231972,6.524703,4.5,Versa 4
2026-05-22T06:31:43Z,53.232127,6.524753,4.2,Versa 4
2026-05-22T06:31:44Z,53.232168,6.524682,3.3,Versa 4
2026-05-22T06:31:45Z,53.232198,6.524687,4.1,Versa 4
2026-05-22T06:31:46Z,53.232205,6.524680,4.1,Versa 4
2026-05-22T06:31:47Z,53.232225,6.524668,4.1,Versa 4
2026-05-22T06:31:48Z,53.232240,6.524613,3.8,Versa 4
2026-05-22T06:31:49Z,53.232285,6.524627,3.699,Versa 4
2026-05-22T06:31:50Z,53.232323,6.524595,3.199,Versa 4
2026-05-22T06:31:51Z,53.232365,6.524587,3.599,Versa 4
2026-05-22T06:31:52Z,53.232412,6.524563,2.899,Versa 4
2026-05-22T06:31:53Z,53.232445,6.524593,2.199,Versa 4
2026-05-22T06:31:54Z,53.232478,6.524558,2.499,Versa 4
2026-05-22T06:31:55Z,53.232518,6.524533,3.1,Versa 4
2026-05-22T06:31:56Z,53.232555,6.524518,3.1,Versa 4
2026-05-22T06:31:57Z,53.232597,6.524490,3.0,Versa 4
2026-05-22T06:31:58Z,53.232640,6.524463,3.1,Versa 4
2026-05-22T06:31:59Z,53.232682,6.524432,3.5,Versa 4
2026-05-22T06:32:00Z,53.232718,6.524410,3.1,Versa 4
2026-05-22T06:32:01Z,53.232753,6.524392,2.6,Versa 4
2026-05-22T06:32:02Z,53.232828,6.524387,2.7,Versa 4
2026-05-22T06:32:03Z,53.232875,6.524365,3.0,Versa 4
2026-05-22T06:32:04Z,53.232922,6.524335,3.2,Versa 4
2026-05-22T06:32:05Z,53.232965,6.524320,3.5,Versa 4
2026-05-22T06:32:06Z,53.233012,6.524323,3.6,Versa 4
2026-05-22T06:32:07Z,53.233063,6.524293,3.7,Versa 4
2026-05-22T06:32:08Z,53.233053,6.524308,2.8,Versa 4
2026-05-22T06:32:09Z,53.233073,6.524343,2.2,Versa 4
2026-05-22T06:32:10Z,53.233095,6.524367,1.8,Versa 4
2026-05-22T06:32:11Z,53.233113,6.524425,0.9,Versa 4
2026-05-22T06:32:12Z,53.233108,6.524462,1.8,Versa 4
2026-05-22T06:32:13Z,53.233125,6.524507,3.2,Versa 4
2026-05-22T06:32:14Z,53.233137,6.524557,4.3,Versa 4
2026-05-22T06:32:15Z,53.233150,6.524592,4.4,Versa 4
2026-05-22T06:32:16Z,53.233172,6.524637,4.6,Versa 4
2026-05-22T06:32:17Z,53.233177,6.524682,4.8,Versa 4
2026-05-22T06:32:18Z,53.233182,6.524727,4.7,Versa 4
2026-05-22T06:32:19Z,53.233183,6.524785,4.3,Versa 4
2026-05-22T06:32:20Z,53.233208,6.524843,3.5,Versa 4
2026-05-22T06:32:21Z,53.233228,6.524900,2.5,Versa 4
