timestamp,lap time,stroke count,stroke type,data source
2026-05-12T17:16:04Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T17:47:55Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T17:50:19Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T17:58:18Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T18:06:19Z,00:00:29.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T18:06:55Z,00:00:25.000,14,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T21:39:00Z,00:00:37.000,22,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T21:39:41Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T21:39:55Z,00:00:24.000,14,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T22:09:14Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-13T12:12:46Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-13T12:13:06Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-13T12:13:31Z,00:00:55.000,17,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-13T12:14:46Z,00:00:53.000,16,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-13T19:46:36Z,00:00:42.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-13T20:05:39Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-13T20:06:12Z,00:00:36.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-13T20:07:08Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-13T20:33:06Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-13T20:38:14Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-13T20:38:56Z,00:00:40.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-14T12:10:41Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-14T13:56:10Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-14T13:59:11Z,00:00:33.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-14T14:02:22Z,00:00:18.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-14T14:15:59Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-14T14:19:48Z,00:00:28.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-14T14:21:15Z,00:00:31.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-14T16:46:25Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-14T18:41:59Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-14T18:55:14Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-15T09:55:39Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-15T09:57:56Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-15T10:09:44Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-15T10:30:58Z,00:00:22.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-15T10:59:36Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-15T13:49:43Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-15T13:56:57Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-15T14:02:03Z,00:00:33.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-15T14:04:41Z,00:00:36.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-15T14:06:18Z,00:00:49.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-15T14:51:17Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-15T14:59:30Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-15T15:03:49Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-15T15:05:14Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-15T15:31:21Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-18T13:31:49Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-18T13:48:03Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-18T13:55:57Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-18T16:01:04Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-18T18:27:40Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-18T18:29:00Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-18T22:29:26Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T09:34:06Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T10:04:44Z,00:00:32.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T10:05:22Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T10:12:16Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T10:14:17Z,00:00:41.000,15,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T10:15:51Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T10:20:44Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T10:30:05Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T10:45:09Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T15:16:38Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T15:19:09Z,00:00:22.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T15:19:36Z,00:00:24.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T15:21:03Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T15:21:21Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T17:18:45Z,00:00:27.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T17:20:27Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T17:21:15Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T17:36:59Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T17:38:02Z,00:00:33.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T17:41:42Z,00:00:25.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T17:48:21Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T18:20:03Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T18:22:06Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T18:24:03Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-19T18:24:30Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T06:47:21Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T07:04:06Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T07:04:41Z,00:00:27.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T07:05:47Z,00:00:27.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T07:10:01Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T07:11:59Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T07:12:31Z,00:00:33.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T07:15:53Z,00:00:53.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T07:17:38Z,00:00:41.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T07:18:20Z,00:00:41.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T07:20:43Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T07:30:22Z,00:00:27.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T08:32:12Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T11:25:00Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T12:54:07Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T17:16:28Z,00:00:29.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T17:18:10Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T18:29:53Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T18:34:29Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T21:42:32Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T23:02:55Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T23:04:16Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T23:06:11Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-20T23:10:02Z,00:00:26.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T06:49:12Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T13:34:58Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T13:35:40Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T13:36:41Z,00:00:26.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T13:39:20Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T13:39:45Z,00:00:24.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T13:40:32Z,00:00:25.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T13:43:17Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T13:45:40Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T13:47:12Z,00:00:22.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T13:48:37Z,00:00:27.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T13:51:41Z,00:00:16.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T14:04:53Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T14:08:02Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T14:14:03Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T14:39:15Z,00:00:28.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T17:15:14Z,00:00:21.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T17:57:29Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T17:57:58Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T18:04:37Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T18:10:24Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T18:30:03Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T20:14:10Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T20:14:44Z,00:00:24.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T20:16:06Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T20:17:15Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T20:20:00Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T20:20:30Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T20:24:16Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T20:24:46Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T20:25:22Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-21T20:26:04Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
