timestamp,beats per minute,data source
2026-05-18T13:15:17Z,162.0,Versa 4
2026-05-18T13:15:19Z,160.0,Versa 4
2026-05-18T13:15:20Z,146.0,Versa 4
2026-05-18T13:15:22Z,156.0,Versa 4
2026-05-18T13:15:24Z,163.0,Versa 4
2026-05-18T13:15:26Z,156.0,Versa 4
2026-05-18T13:15:28Z,161.0,Versa 4
2026-05-18T13:15:30Z,159.0,Versa 4
2026-05-18T13:15:32Z,153.0,Versa 4
2026-05-18T13:15:34Z,138.0,Versa 4
2026-05-18T13:15:36Z,127.0,Versa 4
2026-05-18T13:15:38Z,135.0,Versa 4
2026-05-18T13:15:40Z,127.0,Versa 4
2026-05-18T13:15:42Z,129.0,Versa 4
2026-05-18T13:15:43Z,126.0,Versa 4
2026-05-18T13:15:45Z,108.0,Versa 4
2026-05-18T13:15:47Z,127.0,Versa 4
2026-05-18T13:15:49Z,87.0,Versa 4
2026-05-18T13:15:51Z,86.0,Versa 4
2026-05-18T13:15:53Z,90.0,Versa 4
2026-05-18T13:15:55Z,92.0,Versa 4
2026-05-18T13:15:57Z,94.0,Versa 4
2026-05-18T13:15:59Z,98.0,Versa 4
2026-05-18T13:16:01Z,95.0,Versa 4
2026-05-18T13:16:03Z,94.0,Versa 4
2026-05-18T13:16:05Z,92.0,Versa 4
2026-05-18T13:16:08Z,94.0,Versa 4
2026-05-18T13:16:10Z,93.0,Versa 4
2026-05-18T13:16:12Z,94.0,Versa 4
2026-05-18T13:16:15Z,94.0,Versa 4
2026-05-18T13:16:16Z,93.0,Versa 4
2026-05-18T13:16:18Z,96.0,Versa 4
2026-05-18T13:16:20Z,98.0,Versa 4
2026-05-18T13:16:22Z,97.0,Versa 4
2026-05-18T13:16:24Z,98.0,Versa 4
2026-05-18T13:16:26Z,95.0,Versa 4
2026-05-18T13:16:28Z,94.0,Versa 4
2026-05-18T13:16:30Z,95.0,Versa 4
2026-05-18T13:16:31Z,96.0,Versa 4
2026-05-18T13:16:34Z,96.0,Versa 4
2026-05-18T13:16:37Z,96.0,Versa 4
2026-05-18T13:16:39Z,95.0,Versa 4
2026-05-18T13:16:41Z,96.0,Versa 4
2026-05-18T13:16:43Z,93.0,Versa 4
2026-05-18T13:16:45Z,91.0,Versa 4
2026-05-18T13:16:48Z,91.0,Versa 4
2026-05-18T13:16:49Z,94.0,Versa 4
2026-05-18T13:16:51Z,93.0,Versa 4
2026-05-18T13:16:54Z,93.0,Versa 4
2026-05-18T13:16:55Z,94.0,Versa 4
2026-05-18T13:16:56Z,95.0,Versa 4
2026-05-18T13:16:58Z,97.0,Versa 4
2026-05-18T13:17:00Z,98.0,Versa 4
2026-05-18T13:17:03Z,98.0,Versa 4
2026-05-18T13:17:04Z,100.0,Versa 4
2026-05-18T13:17:07Z,100.0,Versa 4
2026-05-18T13:17:08Z,98.0,Versa 4
2026-05-18T13:17:10Z,100.0,Versa 4
2026-05-18T13:17:12Z,99.0,Versa 4
2026-05-18T13:17:14Z,98.0,Versa 4
2026-05-18T13:17:16Z,99.0,Versa 4
2026-05-18T13:17:18Z,98.0,Versa 4
2026-05-18T13:17:19Z,97.0,Versa 4
2026-05-18T13:17:21Z,98.0,Versa 4
2026-05-18T13:17:23Z,97.0,Versa 4
2026-05-18T13:17:25Z,95.0,Versa 4
2026-05-18T13:17:27Z,94.0,Versa 4
2026-05-18T13:17:30Z,94.0,Versa 4
2026-05-18T13:17:33Z,94.0,Versa 4
2026-05-18T13:17:35Z,95.0,Versa 4
2026-05-18T13:17:37Z,94.0,Versa 4
2026-05-18T13:17:39Z,95.0,Versa 4
2026-05-18T13:17:42Z,95.0,Versa 4
2026-05-18T13:17:43Z,94.0,Versa 4
2026-05-18T13:17:44Z,95.0,Versa 4
2026-05-18T13:17:46Z,96.0,Versa 4
2026-05-18T13:17:48Z,94.0,Versa 4
2026-05-18T13:17:50Z,95.0,Versa 4
2026-05-18T13:17:52Z,96.0,Versa 4
2026-05-18T13:17:54Z,95.0,Versa 4
2026-05-18T13:17:56Z,97.0,Versa 4
2026-05-18T13:17:58Z,98.0,Versa 4
2026-05-18T13:18:00Z,99.0,Versa 4
2026-05-18T13:18:03Z,99.0,Versa 4
2026-05-18T13:18:06Z,99.0,Versa 4
2026-05-18T13:18:09Z,98.0,Versa 4
2026-05-18T13:18:11Z,97.0,Versa 4
2026-05-18T13:18:13Z,95.0,Versa 4
2026-05-18T13:18:15Z,93.0,Versa 4
2026-05-18T13:18:17Z,91.0,Versa 4
2026-05-18T13:18:19Z,90.0,Versa 4
2026-05-18T13:18:21Z,91.0,Versa 4
2026-05-18T13:18:23Z,92.0,Versa 4
2026-05-18T13:18:25Z,91.0,Versa 4
2026-05-18T13:18:28Z,91.0,Versa 4
2026-05-18T13:18:29Z,92.0,Versa 4
2026-05-18T13:18:31Z,90.0,Versa 4
2026-05-18T13:18:34Z,89.0,Versa 4
2026-05-18T13:18:37Z,90.0,Versa 4
2026-05-18T13:18:40Z,90.0,Versa 4
2026-05-18T13:18:43Z,90.0,Versa 4
2026-05-18T13:18:46Z,89.0,Versa 4
2026-05-18T13:18:48Z,90.0,Versa 4
2026-05-18T13:18:51Z,90.0,Versa 4
2026-05-18T13:18:52Z,89.0,Versa 4
2026-05-18T13:18:55Z,89.0,Versa 4
2026-05-18T13:18:56Z,90.0,Versa 4
2026-05-18T13:18:58Z,89.0,Versa 4
2026-05-18T13:19:01Z,89.0,Versa 4
2026-05-18T13:19:04Z,89.0,Versa 4
2026-05-18T13:19:05Z,90.0,Versa 4
2026-05-18T13:19:07Z,89.0,Versa 4
2026-05-18T13:19:09Z,87.0,Versa 4
2026-05-18T13:19:11Z,88.0,Versa 4
2026-05-18T13:19:13Z,89.0,Versa 4
2026-05-18T13:19:15Z,88.0,Versa 4
2026-05-18T13:19:17Z,89.0,Versa 4
2026-05-18T13:19:20Z,89.0,Versa 4
2026-05-18T13:19:21Z,90.0,Versa 4
2026-05-18T13:19:24Z,90.0,Versa 4
2026-05-18T13:19:25Z,89.0,Versa 4
2026-05-18T13:19:28Z,88.0,Versa 4
2026-05-18T13:19:30Z,85.0,Versa 4
2026-05-18T13:19:32Z,83.0,Versa 4
2026-05-18T13:19:34Z,84.0,Versa 4
2026-05-18T13:19:36Z,86.0,Versa 4
2026-05-18T13:19:38Z,87.0,Versa 4
2026-05-18T13:19:41Z,87.0,Versa 4
2026-05-18T13:19:42Z,88.0,Versa 4
2026-05-18T13:19:45Z,88.0,Versa 4
2026-05-18T13:19:46Z,89.0,Versa 4
2026-05-18T13:19:49Z,89.0,Versa 4
2026-05-18T13:19:52Z,89.0,Versa 4
2026-05-18T13:19:53Z,91.0,Versa 4
2026-05-18T13:19:55Z,93.0,Versa 4
2026-05-18T13:19:57Z,92.0,Versa 4
2026-05-18T13:20:00Z,92.0,Versa 4
2026-05-18T13:20:02Z,91.0,Versa 4
2026-05-18T13:20:05Z,91.0,Versa 4
2026-05-18T13:20:07Z,92.0,Versa 4
2026-05-18T13:20:10Z,92.0,Versa 4
2026-05-18T13:20:11Z,93.0,Versa 4
2026-05-18T13:20:14Z,93.0,Versa 4
2026-05-18T13:20:17Z,95.0,Versa 4
2026-05-18T13:20:19Z,97.0,Versa 4
2026-05-18T13:20:21Z,95.0,Versa 4
2026-05-18T13:20:23Z,93.0,Versa 4
2026-05-18T13:20:26Z,93.0,Versa 4
2026-05-18T13:20:29Z,96.0,Versa 4
2026-05-18T13:20:32Z,96.0,Versa 4
2026-05-18T13:20:34Z,97.0,Versa 4
2026-05-18T13:20:36Z,98.0,Versa 4
2026-05-18T13:20:39Z,98.0,Versa 4
2026-05-18T13:20:42Z,97.0,Versa 4
2026-05-18T13:20:45Z,97.0,Versa 4
2026-05-18T13:20:46Z,98.0,Versa 4
2026-05-18T13:20:48Z,99.0,Versa 4
2026-05-18T13:20:50Z,98.0,Versa 4
2026-05-18T13:20:52Z,96.0,Versa 4
2026-05-18T13:20:54Z,94.0,Versa 4
2026-05-18T13:20:57Z,93.0,Versa 4
2026-05-18T13:20:59Z,92.0,Versa 4
2026-05-18T13:21:01Z,91.0,Versa 4
2026-05-18T13:21:04Z,91.0,Versa 4
2026-05-18T13:21:05Z,93.0,Versa 4
2026-05-18T13:21:07Z,90.0,Versa 4
2026-05-18T13:21:09Z,91.0,Versa 4
2026-05-18T13:21:11Z,90.0,Versa 4
2026-05-18T13:21:13Z,91.0,Versa 4
2026-05-18T13:21:15Z,92.0,Versa 4
2026-05-18T13:21:17Z,91.0,Versa 4
2026-05-18T13:21:20Z,92.0,Versa 4
2026-05-18T13:21:22Z,91.0,Versa 4
2026-05-18T13:21:25Z,91.0,Versa 4
2026-05-18T13:21:26Z,90.0,Versa 4
2026-05-18T13:21:29Z,90.0,Versa 4
2026-05-18T13:21:32Z,92.0,Versa 4
2026-05-18T13:21:34Z,90.0,Versa 4
2026-05-18T13:21:36Z,90.0,Versa 4
2026-05-18T13:21:38Z,89.0,Versa 4
2026-05-18T13:21:41Z,89.0,Versa 4
2026-05-18T13:21:42Z,90.0,Versa 4
2026-05-18T13:21:45Z,91.0,Versa 4
2026-05-18T13:21:47Z,93.0,Versa 4
2026-05-18T13:21:50Z,93.0,Versa 4
2026-05-18T13:21:51Z,94.0,Versa 4
2026-05-18T13:21:54Z,94.0,Versa 4
2026-05-18T13:21:57Z,95.0,Versa 4
2026-05-18T13:22:00Z,95.0,Versa 4
2026-05-18T13:22:01Z,97.0,Versa 4
2026-05-18T13:22:03Z,96.0,Versa 4
2026-05-18T13:22:05Z,100.0,Versa 4
2026-05-18T13:22:06Z,97.0,Versa 4
2026-05-18T13:22:08Z,95.0,Versa 4
2026-05-18T13:22:10Z,99.0,Versa 4
2026-05-18T13:22:12Z,94.0,Versa 4
2026-05-18T13:22:14Z,97.0,Versa 4
2026-05-18T13:22:16Z,102.0,Versa 4
2026-05-18T13:22:18Z,98.0,Versa 4
2026-05-18T13:22:20Z,100.0,Versa 4
2026-05-18T13:22:22Z,101.0,Versa 4
2026-05-18T13:22:25Z,101.0,Versa 4
2026-05-18T13:22:26Z,100.0,Versa 4
2026-05-18T13:22:28Z,101.0,Versa 4
2026-05-18T13:22:30Z,107.0,Versa 4
2026-05-18T13:22:31Z,109.0,Versa 4
2026-05-18T13:22:33Z,102.0,Versa 4
2026-05-18T13:22:35Z,98.0,Versa 4
2026-05-18T13:22:37Z,100.0,Versa 4
2026-05-18T13:22:39Z,98.0,Versa 4
2026-05-18T13:22:41Z,97.0,Versa 4
2026-05-18T13:22:43Z,103.0,Versa 4
2026-05-18T13:22:45Z,104.0,Versa 4
2026-05-18T13:22:47Z,101.0,Versa 4
2026-05-18T13:22:49Z,103.0,Versa 4
2026-05-18T13:22:51Z,105.0,Versa 4
2026-05-18T13:22:53Z,108.0,Versa 4
2026-05-18T13:22:54Z,107.0,Versa 4
2026-05-18T13:22:56Z,108.0,Versa 4
2026-05-18T13:22:58Z,109.0,Versa 4
2026-05-18T13:23:00Z,106.0,Versa 4
2026-05-18T13:23:02Z,107.0,Versa 4
2026-05-18T13:23:04Z,110.0,Versa 4
2026-05-18T13:23:06Z,107.0,Versa 4
2026-05-18T13:23:08Z,115.0,Versa 4
2026-05-18T13:23:10Z,124.0,Versa 4
2026-05-18T13:23:12Z,125.0,Versa 4
2026-05-18T13:23:15Z,125.0,Versa 4
2026-05-18T13:23:18Z,125.0,Versa 4
2026-05-18T13:23:19Z,127.0,Versa 4
2026-05-18T13:23:21Z,126.0,Versa 4
2026-05-18T13:23:24Z,126.0,Versa 4
2026-05-18T13:23:27Z,130.0,Versa 4
2026-05-18T13:23:29Z,128.0,Versa 4
2026-05-18T13:23:31Z,131.0,Versa 4
2026-05-18T13:23:34Z,131.0,Versa 4
2026-05-18T13:23:35Z,132.0,Versa 4
2026-05-18T13:23:37Z,129.0,Versa 4
2026-05-18T13:23:40Z,129.0,Versa 4
2026-05-18T13:23:42Z,126.0,Versa 4
2026-05-18T13:23:45Z,126.0,Versa 4
2026-05-18T13:23:46Z,125.0,Versa 4
2026-05-18T13:23:48Z,118.0,Versa 4
2026-05-18T13:23:50Z,125.0,Versa 4
2026-05-18T13:23:52Z,129.0,Versa 4
2026-05-18T13:23:54Z,130.0,Versa 4
2026-05-18T13:23:57Z,130.0,Versa 4
2026-05-18T13:23:58Z,129.0,Versa 4
2026-05-18T13:24:00Z,130.0,Versa 4
2026-05-18T13:24:02Z,131.0,Versa 4
2026-05-18T13:24:05Z,131.0,Versa 4
2026-05-18T13:24:06Z,130.0,Versa 4
2026-05-18T13:24:07Z,129.0,Versa 4
2026-05-18T13:24:09Z,128.0,Versa 4
2026-05-18T13:24:11Z,130.0,Versa 4
2026-05-18T13:24:14Z,130.0,Versa 4
2026-05-18T13:24:15Z,127.0,Versa 4
2026-05-18T13:24:17Z,127.0,Versa 4
2026-05-18T13:24:19Z,128.0,Versa 4
2026-05-18T13:24:21Z,130.0,Versa 4
2026-05-18T13:24:23Z,131.0,Versa 4
2026-05-18T13:24:26Z,131.0,Versa 4
2026-05-18T13:24:29Z,132.0,Versa 4
2026-05-18T13:24:32Z,131.0,Versa 4
2026-05-18T13:24:34Z,132.0,Versa 4
2026-05-18T13:24:36Z,133.0,Versa 4
2026-05-18T13:24:38Z,132.0,Versa 4
2026-05-18T13:24:41Z,132.0,Versa 4
2026-05-18T13:24:42Z,131.0,Versa 4
2026-05-18T13:24:44Z,130.0,Versa 4
2026-05-18T13:24:47Z,130.0,Versa 4
2026-05-18T13:24:48Z,128.0,Versa 4
2026-05-18T13:24:50Z,127.0,Versa 4
2026-05-18T13:24:53Z,127.0,Versa 4
2026-05-18T13:24:54Z,126.0,Versa 4
2026-05-18T13:24:55Z,127.0,Versa 4
2026-05-18T13:24:57Z,130.0,Versa 4
2026-05-18T13:24:59Z,129.0,Versa 4
2026-05-18T13:25:01Z,131.0,Versa 4
2026-05-18T13:25:03Z,130.0,Versa 4
2026-05-18T13:25:05Z,128.0,Versa 4
2026-05-18T13:25:08Z,128.0,Versa 4
2026-05-18T13:25:09Z,129.0,Versa 4
2026-05-18T13:25:11Z,128.0,Versa 4
2026-05-18T13:25:13Z,127.0,Versa 4
2026-05-18T13:25:15Z,129.0,Versa 4
2026-05-18T13:25:17Z,131.0,Versa 4
2026-05-18T13:25:18Z,133.0,Versa 4
2026-05-18T13:25:20Z,134.0,Versa 4
2026-05-18T13:25:22Z,133.0,Versa 4
2026-05-18T13:25:24Z,134.0,Versa 4
2026-05-18T13:25:27Z,134.0,Versa 4
2026-05-18T13:25:30Z,134.0,Versa 4
2026-05-18T13:25:32Z,135.0,Versa 4
2026-05-18T13:25:34Z,136.0,Versa 4
2026-05-18T13:25:37Z,136.0,Versa 4
2026-05-18T13:25:40Z,135.0,Versa 4
2026-05-18T13:25:42Z,133.0,Versa 4
2026-05-18T13:25:43Z,130.0,Versa 4
