timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-05-21T07:04:54Z,0,0,0,Versa 4
2026-05-21T07:04:55Z,0,0,-304,Versa 4
2026-05-21T07:04:56Z,0,0,609,Versa 4
2026-05-21T07:04:57Z,0,0,-609,Versa 4
2026-05-21T07:04:58Z,0,0,304,Versa 4
2026-05-21T07:04:59Z,0,0,0,Versa 4
2026-05-21T07:05:00Z,0,0,304,Versa 4
2026-05-21T07:05:01Z,0,0,-304,Versa 4
2026-05-21T07:05:02Z,0,0,-304,Versa 4
2026-05-21T07:05:03Z,0,0,609,Versa 4
2026-05-21T07:05:04Z,0,0,-609,Versa 4
2026-05-21T07:05:05Z,2,0,0,Versa 4
2026-05-21T07:05:06Z,2,0,0,Versa 4
2026-05-21T07:05:07Z,2,0,0,Versa 4
2026-05-21T07:05:08Z,1,0,0,Versa 4
2026-05-21T07:05:09Z,1,0,0,Versa 4
2026-05-21T07:05:10Z,0,0,-304,Versa 4
2026-05-21T07:05:11Z,0,0,0,Versa 4
2026-05-21T07:05:12Z,0,0,-304,Versa 4
2026-05-21T07:05:13Z,0,0,304,Versa 4
2026-05-21T07:05:14Z,0,0,0,Versa 4
2026-05-21T07:05:15Z,0,0,0,Versa 4
2026-05-21T07:05:16Z,0,0,0,Versa 4
2026-05-21T07:05:17Z,0,0,0,Versa 4
2026-05-21T07:05:18Z,0,0,0,Versa 4
2026-05-21T07:05:19Z,0,0,0,Versa 4
2026-05-21T07:05:20Z,0,0,304,Versa 4
2026-05-21T07:05:21Z,0,0,-304,Versa 4
2026-05-21T07:05:22Z,0,370,0,Versa 4
2026-05-21T07:05:23Z,0,1230,-304,Versa 4
2026-05-21T07:05:24Z,0,1970,304,Versa 4
2026-05-21T07:05:25Z,4,2570,-914,Versa 4
2026-05-21T07:05:26Z,3,2700,609,Versa 4
2026-05-21T07:05:27Z,1,3080,0,Versa 4
2026-05-21T07:05:28Z,0,3090,304,Versa 4
2026-05-21T07:05:29Z,0,3090,304,Versa 4
2026-05-21T07:05:30Z,0,3080,-304,Versa 4
2026-05-21T07:05:31Z,0,4060,609,Versa 4
2026-05-21T08:01:33Z,1,0,0,Versa 4
2026-05-21T08:01:34Z,2,0,-609,Versa 4
2026-05-21T08:01:35Z,1,170,609,Versa 4
2026-05-21T08:01:36Z,2,280,-304,Versa 4
2026-05-21T08:01:37Z,2,420,0,Versa 4
2026-05-21T08:01:38Z,2,600,304,Versa 4
2026-05-21T08:01:39Z,1,700,-304,Versa 4
2026-05-21T08:01:40Z,2,810,304,Versa 4
2026-05-21T08:01:41Z,1,880,-304,Versa 4
2026-05-21T08:01:42Z,2,910,0,Versa 4
2026-05-21T08:01:43Z,2,960,0,Versa 4
2026-05-21T08:01:44Z,1,980,304,Versa 4
2026-05-21T08:01:45Z,2,1230,-304,Versa 4
2026-05-21T08:01:46Z,2,1290,-304,Versa 4
2026-05-21T08:01:47Z,1,1290,609,Versa 4
2026-05-21T08:01:48Z,2,1290,0,Versa 4
