timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-05-11T11:14:07Z,1,0,0,Versa 4
2026-05-11T11:14:08Z,2,0,0,Versa 4
2026-05-11T11:14:09Z,2,200,0,Versa 4
2026-05-11T11:14:10Z,1,300,304,Versa 4
2026-05-11T11:14:11Z,2,440,0,Versa 4
2026-05-11T11:14:12Z,2,600,609,Versa 4
2026-05-11T11:14:13Z,2,750,0,Versa 4
2026-05-11T11:14:14Z,1,810,0,Versa 4
2026-05-11T11:14:15Z,2,900,304,Versa 4
2026-05-11T11:14:16Z,2,970,609,Versa 4
2026-05-11T11:14:17Z,1,990,-304,Versa 4
2026-05-11T11:14:18Z,2,1010,0,Versa 4
2026-05-11T11:14:19Z,2,1310,0,Versa 4
2026-05-11T11:14:20Z,2,1340,304,Versa 4
2026-05-11T11:14:21Z,1,1330,0,Versa 4
2026-05-11T11:14:22Z,2,1360,609,Versa 4
2026-05-11T11:14:23Z,2,1380,0,Versa 4
2026-05-11T11:14:24Z,1,1360,-304,Versa 4
2026-05-11T11:14:25Z,1,1360,-304,Versa 4
2026-05-11T11:14:26Z,2,1350,0,Versa 4
2026-05-11T11:14:27Z,2,1360,609,Versa 4
2026-05-11T11:14:28Z,2,1390,304,Versa 4
2026-05-11T11:14:29Z,1,1390,0,Versa 4
2026-05-11T11:14:30Z,2,1410,0,Versa 4
2026-05-11T11:14:31Z,2,1420,0,Versa 4
2026-05-11T11:14:32Z,1,1410,0,Versa 4
2026-05-11T11:14:33Z,2,1410,304,Versa 4
2026-05-11T11:14:34Z,2,1430,304,Versa 4
2026-05-11T11:14:35Z,2,1420,304,Versa 4
2026-05-11T11:14:36Z,1,1430,-304,Versa 4
2026-05-11T11:14:37Z,2,1430,-304,Versa 4
2026-05-11T11:14:38Z,2,1430,914,Versa 4
2026-05-11T11:14:39Z,1,1430,304,Versa 4
2026-05-11T11:14:40Z,2,1420,0,Versa 4
2026-05-11T11:14:41Z,2,1420,304,Versa 4
2026-05-11T11:14:42Z,2,1420,-304,Versa 4
2026-05-11T11:14:43Z,1,1420,304,Versa 4
2026-05-11T11:14:44Z,2,1430,304,Versa 4
2026-05-11T11:14:45Z,2,1420,609,Versa 4
2026-05-11T11:14:46Z,2,1420,304,Versa 4
2026-05-11T11:14:47Z,1,1420,-304,Versa 4
2026-05-11T11:14:48Z,2,1420,609,Versa 4
2026-05-11T11:14:49Z,2,1420,0,Versa 4
2026-05-11T11:14:50Z,1,1430,304,Versa 4
2026-05-11T11:14:51Z,2,1410,914,Versa 4
2026-05-11T11:14:52Z,2,1410,304,Versa 4
2026-05-11T11:14:53Z,2,1420,-304,Versa 4
2026-05-11T11:14:54Z,1,1410,0,Versa 4
2026-05-11T11:14:55Z,2,1420,1219,Versa 4
2026-05-11T11:14:56Z,2,1410,-304,Versa 4
2026-05-11T11:14:57Z,2,1410,609,Versa 4
2026-05-11T11:14:58Z,1,1420,0,Versa 4
2026-05-11T11:14:59Z,2,1410,304,Versa 4
2026-05-11T11:15:00Z,2,1420,0,Versa 4
2026-05-11T11:15:01Z,2,1410,0,Versa 4
2026-05-11T11:15:02Z,1,1420,0,Versa 4
2026-05-11T11:15:03Z,2,1410,304,Versa 4
2026-05-11T11:15:04Z,2,1410,0,Versa 4
2026-05-11T11:15:05Z,2,1420,914,Versa 4
2026-05-11T11:15:06Z,1,1410,0,Versa 4
2026-05-11T11:15:07Z,2,1420,304,Versa 4
2026-05-11T11:15:08Z,2,1410,304,Versa 4
2026-05-11T11:15:09Z,2,1410,304,Versa 4
2026-05-11T11:15:10Z,1,1420,0,Versa 4
2026-05-11T11:15:11Z,2,1410,0,Versa 4
2026-05-11T11:15:12Z,2,1420,609,Versa 4
2026-05-11T11:15:13Z,2,1410,0,Versa 4
2026-05-11T11:15:14Z,1,1410,304,Versa 4
2026-05-11T11:15:15Z,2,1420,609,Versa 4
2026-05-11T11:15:16Z,2,1410,-304,Versa 4
2026-05-11T11:15:17Z,1,1420,609,Versa 4
2026-05-11T11:15:18Z,2,1410,-304,Versa 4
2026-05-11T11:15:19Z,2,1410,0,Versa 4
2026-05-11T11:15:20Z,2,1420,0,Versa 4
2026-05-11T11:15:21Z,2,1410,609,Versa 4
2026-05-11T11:15:22Z,1,1420,304,Versa 4
2026-05-11T11:15:23Z,2,1410,0,Versa 4
2026-05-11T11:15:24Z,2,1410,-304,Versa 4
2026-05-11T11:15:25Z,1,1420,0,Versa 4
2026-05-11T11:15:26Z,2,1410,609,Versa 4
2026-05-11T11:15:27Z,2,1420,609,Versa 4
2026-05-11T11:15:28Z,2,1410,0,Versa 4
2026-05-11T11:15:29Z,1,1410,609,Versa 4
2026-05-11T11:15:30Z,2,1410,609,Versa 4
2026-05-11T11:15:31Z,2,1420,304,Versa 4
2026-05-11T11:15:32Z,1,1400,1524,Versa 4
2026-05-11T11:15:33Z,2,1410,1219,Versa 4
2026-05-11T11:15:34Z,2,1400,609,Versa 4
2026-05-11T11:15:35Z,1,1410,914,Versa 4
2026-05-11T11:15:36Z,2,1400,1219,Versa 4
2026-05-11T11:15:37Z,2,1400,1524,Versa 4
2026-05-11T11:15:38Z,2,1410,1524,Versa 4
2026-05-11T11:15:39Z,1,1400,914,Versa 4
2026-05-11T11:15:40Z,2,1410,1828,Versa 4
2026-05-11T11:15:41Z,2,1400,1524,Versa 4
2026-05-11T11:15:42Z,1,1400,914,Versa 4
2026-05-11T11:15:43Z,2,1400,1524,Versa 4
2026-05-11T11:15:44Z,2,1400,1524,Versa 4
2026-05-11T11:15:45Z,1,1400,-304,Versa 4
2026-05-11T11:15:46Z,2,1390,1828,Versa 4
