timestamp,beats per minute,data source
2026-04-06T10:06:19Z,99.0,Versa 4
2026-04-06T10:06:21Z,103.0,Versa 4
2026-04-06T10:06:23Z,79.0,Versa 4
2026-04-06T10:06:25Z,57.0,Versa 4
2026-04-06T10:06:27Z,59.0,Versa 4
2026-04-06T10:06:29Z,64.0,Versa 4
2026-04-06T10:06:31Z,78.0,Versa 4
2026-04-06T10:06:34Z,57.0,Versa 4
2026-04-06T10:06:36Z,55.0,Versa 4
2026-04-06T10:06:38Z,67.0,Versa 4
2026-04-06T10:06:40Z,95.0,Versa 4
2026-04-06T10:06:42Z,78.0,Versa 4
2026-04-06T10:06:44Z,77.0,Versa 4
2026-04-06T10:06:46Z,68.0,Versa 4
2026-04-06T10:06:48Z,77.0,Versa 4
2026-04-06T10:06:50Z,74.0,Versa 4
2026-04-06T10:06:52Z,65.0,Versa 4
2026-04-06T10:06:55Z,67.0,Versa 4
2026-04-06T10:06:57Z,65.0,Versa 4
2026-04-06T10:07:00Z,65.0,Versa 4
2026-04-06T10:07:01Z,67.0,Versa 4
2026-04-06T10:07:03Z,68.0,Versa 4
2026-04-06T10:07:05Z,69.0,Versa 4
2026-04-06T10:07:07Z,72.0,Versa 4
2026-04-06T10:07:09Z,65.0,Versa 4
2026-04-06T10:07:11Z,63.0,Versa 4
2026-04-06T10:07:13Z,69.0,Versa 4
2026-04-06T10:07:15Z,66.0,Versa 4
2026-04-06T10:12:31Z,86.0,Versa 4
2026-04-06T10:12:33Z,89.0,Versa 4
2026-04-06T10:12:35Z,75.0,Versa 4
2026-04-06T10:12:37Z,86.0,Versa 4
