timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-05-12T07:43:35Z,0,0,0,Versa 4
2026-05-12T07:43:36Z,0,0,0,Versa 4
2026-05-12T07:43:37Z,0,0,-609,Versa 4
2026-05-12T07:43:38Z,0,0,0,Versa 4
2026-05-12T07:43:39Z,0,0,0,Versa 4
2026-05-12T07:43:40Z,0,0,0,Versa 4
2026-05-12T07:43:41Z,0,0,0,Versa 4
2026-05-12T07:43:42Z,0,0,0,Versa 4
2026-05-12T07:43:43Z,0,0,304,Versa 4
2026-05-12T07:43:44Z,0,0,0,Versa 4
2026-05-12T07:43:45Z,0,0,-304,Versa 4
2026-05-12T07:43:46Z,0,0,304,Versa 4
2026-05-12T07:43:47Z,0,0,-304,Versa 4
2026-05-12T07:43:48Z,0,0,304,Versa 4
2026-05-12T07:43:49Z,0,0,-304,Versa 4
2026-05-12T07:43:50Z,0,0,0,Versa 4
2026-05-12T07:43:51Z,0,0,304,Versa 4
2026-05-12T07:43:52Z,0,0,-304,Versa 4
2026-05-12T07:43:53Z,0,0,0,Versa 4
2026-05-12T07:43:54Z,0,0,609,Versa 4
2026-05-12T07:43:55Z,0,0,-609,Versa 4
2026-05-12T07:43:56Z,0,0,0,Versa 4
2026-05-12T07:43:57Z,0,0,304,Versa 4
2026-05-12T07:43:58Z,0,0,-609,Versa 4
2026-05-12T07:43:59Z,0,0,304,Versa 4
2026-05-12T07:44:00Z,0,0,304,Versa 4
2026-05-12T07:44:01Z,0,0,-304,Versa 4
2026-05-12T07:44:02Z,0,0,0,Versa 4
2026-05-12T07:44:03Z,0,0,304,Versa 4
2026-05-12T07:44:04Z,0,0,-304,Versa 4
2026-05-12T07:44:05Z,0,0,0,Versa 4
2026-05-12T07:44:06Z,0,0,304,Versa 4
2026-05-12T07:44:07Z,0,0,304,Versa 4
2026-05-12T07:44:08Z,0,0,-304,Versa 4
2026-05-12T07:44:09Z,0,0,0,Versa 4
2026-05-12T07:44:10Z,0,0,0,Versa 4
2026-05-12T07:44:11Z,0,0,0,Versa 4
2026-05-12T07:44:12Z,0,0,0,Versa 4
2026-05-12T07:44:13Z,0,0,-609,Versa 4
2026-05-12T07:44:14Z,0,0,0,Versa 4
2026-05-12T07:44:15Z,0,0,-304,Versa 4
2026-05-12T07:44:16Z,0,0,-1219,Versa 4
2026-05-12T07:44:17Z,0,0,914,Versa 4
2026-05-12T07:44:18Z,0,0,-304,Versa 4
2026-05-12T07:44:19Z,0,0,304,Versa 4
2026-05-12T07:44:20Z,0,0,-304,Versa 4
2026-05-12T07:44:21Z,0,0,0,Versa 4
2026-05-12T07:44:22Z,0,0,0,Versa 4
2026-05-12T07:44:23Z,0,0,304,Versa 4
2026-05-12T07:44:24Z,0,0,0,Versa 4
2026-05-12T07:44:25Z,0,0,0,Versa 4
2026-05-12T07:44:26Z,0,0,304,Versa 4
2026-05-12T07:44:27Z,0,0,304,Versa 4
2026-05-12T07:44:28Z,0,0,-609,Versa 4
2026-05-12T07:44:29Z,0,0,304,Versa 4
2026-05-12T07:44:30Z,0,0,0,Versa 4
