timestamp,latitude,longitude,altitude,data source
2026-05-10T20:04:48Z,53.212425,6.565708,3.0,Versa 4
2026-05-10T20:04:49Z,53.212457,6.565707,3.1,Versa 4
2026-05-10T20:04:50Z,53.212488,6.565700,3.1,Versa 4
2026-05-10T20:04:51Z,53.212520,6.565693,2.8,Versa 4
2026-05-10T20:04:52Z,53.212557,6.565688,2.7,Versa 4
2026-05-10T20:04:53Z,53.212598,6.565685,2.4,Versa 4
2026-05-10T20:04:54Z,53.212648,6.565693,2.0,Versa 4
2026-05-10T20:04:55Z,53.212692,6.565705,3.0,Versa 4
2026-05-10T20:04:56Z,53.212725,6.565727,3.0,Versa 4
2026-05-10T20:04:57Z,53.212753,6.565730,3.0,Versa 4
2026-05-10T20:04:58Z,53.212788,6.565737,3.0,Versa 4
2026-05-10T20:04:59Z,53.212822,6.565733,3.3,Versa 4
2026-05-10T20:05:00Z,53.212845,6.565723,3.599,Versa 4
2026-05-10T20:05:01Z,53.212873,6.565698,3.8,Versa 4
2026-05-10T20:05:02Z,53.212875,6.565617,4.0,Versa 4
2026-05-10T20:05:03Z,53.212878,6.565568,3.7,Versa 4
2026-05-10T20:05:04Z,53.212862,6.565492,4.0,Versa 4
2026-05-10T20:05:05Z,53.212865,6.565432,4.1,Versa 4
2026-05-10T20:05:06Z,53.212870,6.565375,4.2,Versa 4
2026-05-10T20:05:07Z,53.212865,6.565320,4.6,Versa 4
2026-05-10T20:05:08Z,53.212852,6.565263,4.8,Versa 4
2026-05-10T20:05:09Z,53.212848,6.565205,4.9,Versa 4
2026-05-10T20:05:10Z,53.212843,6.565148,4.9,Versa 4
2026-05-10T20:05:11Z,53.212842,6.565093,5.0,Versa 4
2026-05-10T20:05:12Z,53.212837,6.565033,5.0,Versa 4
2026-05-10T20:05:13Z,53.212830,6.564977,5.1,Versa 4
2026-05-10T20:05:14Z,53.212827,6.564922,5.1,Versa 4
2026-05-10T20:05:15Z,53.212827,6.564862,5.2,Versa 4
2026-05-10T20:05:16Z,53.212828,6.564798,5.1,Versa 4
2026-05-10T20:05:17Z,53.212832,6.564747,5.6,Versa 4
2026-05-10T20:05:18Z,53.212830,6.564708,3.9,Versa 4
2026-05-10T20:05:19Z,53.212828,6.564642,4.1,Versa 4
2026-05-10T20:05:20Z,53.212822,6.564583,4.1,Versa 4
2026-05-10T20:05:21Z,53.212818,6.564525,4.0,Versa 4
2026-05-10T20:05:22Z,53.212827,6.564457,4.0,Versa 4
2026-05-10T20:05:23Z,53.212837,6.564392,4.0,Versa 4
2026-05-10T20:05:24Z,53.212840,6.564330,4.0,Versa 4
2026-05-10T20:05:25Z,53.212848,6.564272,3.7,Versa 4
2026-05-10T20:05:38Z,53.212995,6.563552,4.7,Versa 4
2026-05-10T20:05:39Z,53.213012,6.563508,4.8,Versa 4
2026-05-10T20:05:40Z,53.213023,6.563462,4.8,Versa 4
2026-05-10T20:05:41Z,53.213032,6.563402,4.6,Versa 4
2026-05-10T20:05:42Z,53.213047,6.563355,4.5,Versa 4
2026-05-10T20:05:44Z,53.213057,6.563255,4.2,Versa 4
2026-05-10T20:05:45Z,53.213075,6.563220,4.6,Versa 4
2026-05-10T20:05:46Z,53.213090,6.563173,4.6,Versa 4
2026-05-10T20:05:47Z,53.213107,6.563127,5.0,Versa 4
2026-05-10T20:05:48Z,53.213125,6.563098,5.0,Versa 4
2026-05-10T20:05:49Z,53.213133,6.563065,5.8,Versa 4
2026-05-10T20:05:50Z,53.213165,6.563012,5.7,Versa 4
2026-05-10T20:05:52Z,53.213222,6.562960,5.6,Versa 4
2026-05-10T20:05:53Z,53.213248,6.562943,5.8,Versa 4
2026-05-10T20:05:54Z,53.213282,6.562945,5.9,Versa 4
