timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-05-08T12:01:45Z,0,0,0,Versa 4
2026-05-08T12:01:46Z,2,0,0,Versa 4
2026-05-08T12:01:47Z,2,210,0,Versa 4
2026-05-08T12:01:48Z,1,290,304,Versa 4
2026-05-08T12:01:49Z,2,440,304,Versa 4
2026-05-08T12:01:50Z,2,610,-304,Versa 4
2026-05-08T12:01:51Z,2,740,0,Versa 4
2026-05-08T12:01:52Z,1,810,0,Versa 4
2026-05-08T12:01:53Z,2,910,0,Versa 4
2026-05-08T12:01:54Z,2,970,0,Versa 4
2026-05-08T12:01:55Z,2,1030,-304,Versa 4
2026-05-08T12:01:56Z,1,1040,304,Versa 4
2026-05-08T12:01:57Z,2,1330,609,Versa 4
2026-05-08T12:01:58Z,2,1360,-609,Versa 4
2026-05-08T12:01:59Z,2,1380,0,Versa 4
2026-05-08T12:02:00Z,1,1360,-609,Versa 4
2026-05-08T12:02:01Z,2,1380,0,Versa 4
2026-05-08T12:02:02Z,2,1410,-304,Versa 4
2026-05-08T12:02:03Z,2,1410,609,Versa 4
2026-05-08T12:02:04Z,1,1420,0,Versa 4
2026-05-08T12:02:05Z,2,1420,0,Versa 4
2026-05-08T12:02:06Z,2,1430,609,Versa 4
2026-05-08T12:02:07Z,2,1440,-609,Versa 4
2026-05-08T12:02:08Z,1,1430,-609,Versa 4
2026-05-08T12:02:09Z,2,1440,609,Versa 4
2026-05-08T12:02:10Z,2,1450,0,Versa 4
2026-05-08T12:02:11Z,2,1440,0,Versa 4
2026-05-08T12:02:12Z,2,1450,-304,Versa 4
2026-05-08T12:02:13Z,1,1440,0,Versa 4
2026-05-08T12:02:14Z,2,1450,0,Versa 4
2026-05-08T12:02:15Z,2,1440,609,Versa 4
2026-05-08T12:02:16Z,1,1450,-609,Versa 4
2026-05-08T12:02:17Z,2,1440,0,Versa 4
2026-05-08T12:02:18Z,2,1430,609,Versa 4
2026-05-08T12:02:19Z,2,1440,609,Versa 4
2026-05-08T12:02:20Z,1,1440,304,Versa 4
2026-05-08T12:02:21Z,2,1440,-304,Versa 4
2026-05-08T12:02:22Z,2,1430,-609,Versa 4
2026-05-08T12:02:23Z,2,1440,0,Versa 4
2026-05-08T12:02:24Z,1,1440,-609,Versa 4
2026-05-08T12:02:25Z,2,1440,0,Versa 4
2026-05-08T12:02:26Z,2,1430,304,Versa 4
2026-05-08T12:02:27Z,2,1440,0,Versa 4
2026-05-08T12:02:28Z,1,1430,304,Versa 4
2026-05-08T12:02:29Z,2,1430,-304,Versa 4
2026-05-08T12:02:30Z,2,1430,304,Versa 4
2026-05-08T12:02:31Z,1,1430,-304,Versa 4
2026-05-08T12:02:32Z,2,1430,0,Versa 4
2026-05-08T12:02:33Z,2,1430,-609,Versa 4
2026-05-08T12:02:34Z,2,1430,609,Versa 4
2026-05-08T12:02:35Z,1,1420,0,Versa 4
2026-05-08T12:02:36Z,2,1430,-304,Versa 4
2026-05-08T12:02:37Z,2,1430,304,Versa 4
2026-05-08T12:02:38Z,1,1420,-304,Versa 4
2026-05-08T12:02:39Z,2,1420,609,Versa 4
2026-05-08T12:02:40Z,2,1430,-304,Versa 4
2026-05-08T12:02:41Z,2,1420,-304,Versa 4
2026-05-08T12:02:42Z,2,1420,0,Versa 4
2026-05-08T12:02:43Z,1,1420,304,Versa 4
2026-05-08T12:02:44Z,2,1420,-304,Versa 4
2026-05-08T12:02:45Z,2,1420,304,Versa 4
2026-05-08T12:02:46Z,1,1430,0,Versa 4
2026-05-08T12:02:47Z,2,1420,-609,Versa 4
2026-05-08T12:02:48Z,1,1410,0,Versa 4
2026-05-08T12:02:49Z,2,1420,304,Versa 4
2026-05-08T12:02:50Z,1,1340,-304,Versa 4
2026-05-08T12:02:51Z,2,1340,0,Versa 4
2026-05-08T12:02:52Z,1,1290,0,Versa 4
2026-05-08T12:02:53Z,2,1290,-304,Versa 4
2026-05-08T12:02:54Z,2,1290,0,Versa 4
2026-05-08T12:02:55Z,1,1290,0,Versa 4
2026-05-08T12:02:56Z,2,1290,0,Versa 4
2026-05-08T12:02:57Z,1,1290,0,Versa 4
2026-05-08T12:02:58Z,2,1290,-609,Versa 4
2026-05-08T12:02:59Z,1,1290,609,Versa 4
2026-05-08T12:03:00Z,1,1280,304,Versa 4
2026-05-08T12:03:01Z,2,1280,-304,Versa 4
2026-05-08T12:03:02Z,2,1280,-304,Versa 4
2026-05-08T12:03:03Z,2,1280,304,Versa 4
2026-05-08T12:03:04Z,2,1280,609,Versa 4
2026-05-08T12:03:05Z,1,1280,0,Versa 4
2026-05-08T12:03:06Z,2,1280,0,Versa 4
2026-05-08T12:03:07Z,2,1290,0,Versa 4
2026-05-08T12:03:08Z,1,1290,-609,Versa 4
2026-05-08T12:03:09Z,1,1280,0,Versa 4
2026-05-08T12:03:10Z,1,1280,-304,Versa 4
2026-05-08T12:03:11Z,3,1290,304,Versa 4
2026-05-08T12:03:12Z,2,1280,0,Versa 4
2026-05-08T12:03:13Z,1,1280,0,Versa 4
2026-05-08T12:03:14Z,0,1280,0,Versa 4
2026-05-08T12:03:15Z,2,1280,609,Versa 4
2026-05-08T12:03:16Z,1,1200,-609,Versa 4
2026-05-08T12:03:17Z,1,1110,-304,Versa 4
2026-05-08T12:03:18Z,3,1100,304,Versa 4
2026-05-08T12:03:19Z,1,1110,0,Versa 4
2026-05-08T12:03:20Z,0,1070,304,Versa 4
