timestamp,heart rate zone,total minutes,data source
2026-05-12T09:17:00Z,FAT_BURN,1,Versa 4
2026-05-12T09:18:00Z,FAT_BURN,1,Versa 4
2026-05-12T09:19:00Z,FAT_BURN,1,Versa 4
2026-05-12T09:20:00Z,FAT_BURN,1,Versa 4
2026-05-12T09:21:00Z,FAT_BURN,1,Versa 4
2026-05-12T09:22:00Z,FAT_BURN,1,Versa 4
2026-05-12T09:23:00Z,FAT_BURN,1,Versa 4
2026-05-12T09:24:00Z,FAT_BURN,1,Versa 4
2026-05-12T09:25:00Z,FAT_BURN,1,Versa 4
2026-05-12T10:24:00Z,FAT_BURN,1,Versa 4
2026-05-12T10:25:00Z,FAT_BURN,1,Versa 4
2026-05-12T10:26:00Z,FAT_BURN,1,Versa 4
2026-05-12T10:27:00Z,FAT_BURN,1,Versa 4
2026-05-12T10:28:00Z,FAT_BURN,1,Versa 4
2026-05-12T10:29:00Z,FAT_BURN,1,Versa 4
2026-05-12T10:30:00Z,FAT_BURN,1,Versa 4
2026-05-12T10:31:00Z,FAT_BURN,1,Versa 4
2026-05-12T10:32:00Z,FAT_BURN,1,Versa 4
2026-05-12T10:33:00Z,FAT_BURN,1,Versa 4
2026-05-12T10:34:00Z,FAT_BURN,1,Versa 4
2026-05-12T12:26:00Z,FAT_BURN,1,Versa 4
2026-05-12T12:27:00Z,FAT_BURN,1,Versa 4
2026-05-12T12:28:00Z,FAT_BURN,1,Versa 4
2026-05-12T12:29:00Z,FAT_BURN,1,Versa 4
2026-05-12T12:30:00Z,FAT_BURN,1,Versa 4
2026-05-12T12:31:00Z,FAT_BURN,1,Versa 4
2026-05-12T12:32:00Z,FAT_BURN,1,Versa 4
2026-05-12T12:42:00Z,FAT_BURN,1,Versa 4
2026-05-12T12:43:00Z,FAT_BURN,1,Versa 4
2026-05-12T12:44:00Z,FAT_BURN,1,Versa 4
2026-05-13T08:28:00Z,FAT_BURN,1,Versa 4
2026-05-13T08:29:00Z,FAT_BURN,1,Versa 4
2026-05-13T08:36:00Z,FAT_BURN,1,Versa 4
2026-05-13T08:37:00Z,FAT_BURN,1,Versa 4
2026-05-13T08:38:00Z,FAT_BURN,1,Versa 4
2026-05-13T09:02:00Z,FAT_BURN,1,Versa 4
2026-05-13T09:05:00Z,FAT_BURN,1,Versa 4
2026-05-13T09:06:00Z,FAT_BURN,1,Versa 4
2026-05-13T09:07:00Z,FAT_BURN,1,Versa 4
2026-05-13T09:08:00Z,FAT_BURN,1,Versa 4
2026-05-13T09:09:00Z,FAT_BURN,1,Versa 4
2026-05-13T09:10:00Z,FAT_BURN,1,Versa 4
2026-05-13T09:13:00Z,FAT_BURN,1,Versa 4
2026-05-13T09:16:00Z,FAT_BURN,1,Versa 4
2026-05-13T10:25:00Z,FAT_BURN,1,Versa 4
2026-05-13T10:26:00Z,FAT_BURN,1,Versa 4
2026-05-13T10:27:00Z,FAT_BURN,1,Versa 4
2026-05-13T10:28:00Z,FAT_BURN,1,Versa 4
2026-05-13T10:29:00Z,FAT_BURN,1,Versa 4
2026-05-13T10:30:00Z,CARDIO,2,Versa 4
2026-05-13T10:31:00Z,CARDIO,2,Versa 4
2026-05-13T10:32:00Z,CARDIO,2,Versa 4
2026-05-13T10:33:00Z,FAT_BURN,1,Versa 4
2026-05-13T10:34:00Z,FAT_BURN,1,Versa 4
2026-05-13T10:35:00Z,FAT_BURN,1,Versa 4
2026-05-13T10:46:00Z,FAT_BURN,1,Versa 4
2026-05-13T10:47:00Z,FAT_BURN,1,Versa 4
2026-05-13T10:48:00Z,FAT_BURN,1,Versa 4
2026-05-13T10:49:00Z,FAT_BURN,1,Versa 4
2026-05-13T10:50:00Z,FAT_BURN,1,Versa 4
2026-05-14T10:37:00Z,FAT_BURN,1,Versa 4
2026-05-14T10:38:00Z,FAT_BURN,1,Versa 4
2026-05-14T15:07:00Z,FAT_BURN,1,Versa 4
2026-05-14T15:31:00Z,CARDIO,2,Versa 4
